PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66	PC67	PC68	PC69	PC70	PC71	PC72	PC73	PC74	PC75	PC76	PC77	PC78	PC79	PC80	PC81	PC82	PC83	PC84	PC85	PC86	PC87	PC88	PC89	PC90	PC91	PC92	PC93	PC94	PC95	PC96	PC97	PC98	PC99	PC100	PC101	PC102	PC103	PC104	PC105	PC106	PC107	PC108	PC109	PC110	PC111	PC112	PC113	PC114	Pop
HC5-16	-0.0755936277066819	0.0180146095713362	0.211621807799881	-0.20538587996195	-0.0861411572016261	0.0364682428327703	-0.00345173316718929	-0.00647188189682715	-0.0242751089362919	0.0119150643711748	-0.00226925278958897	-0.0906250119056554	0.0379466699965189	-0.0529940473039956	0.0644683356818656	-0.058815582132702	-0.0987646452059392	0.0246831946589063	0.155074588467911	0.1347176784003	-0.0227419921022454	-0.0138458058254598	0.0546819092571568	-0.0175866604400835	-0.0482942715368181	-0.089863588742774	-0.0721763148162689	-0.0372073901841184	-0.0717086720125367	-0.0675853940160633	0.126358824302981	0.125962237796067	-0.0453612122090429	0.0302949582016092	-0.0244366375799124	-0.070052411980315	0.0284259287366581	-0.135313459795975	0.0884906570134532	0.18790096719	-0.0251374346034181	-0.138768393865059	-0.0774927825803829	0.0829163262928863	-0.0449624979643664	-0.339743705290297	0.107153940972879	0.0316536041098759	0.0432227551824926	-0.111015374160383	-0.0124131425676901	0.0740419278535944	-0.00411067851880444	0.142415151343751	0.0413357679580068	-0.137309252820641	0.0405845906552944	-0.0354306307023272	-0.0964598507058878	0.0320991980939187	-0.0159575892600255	0.0672314767705245	-0.0859729811593365	-0.0228771199757671	-0.130355268940371	-0.0619316058121422	-0.105692008223808	-0.0810250567972445	0.0476672968760303	0.0902605807815694	-0.0377484124517871	-0.00738164256857431	-0.107575319102457	-0.069901279940622	0.0226366957486512	0.00557177205396003	0.0463130183756568	-0.0239316766112155	-0.0625413329312973	-0.0852763462073642	-0.0758740863453503	0.0575526780985773	0.0501705739461952	-0.0268954324496407	0.0180020440173272	0.0514141097861961	-0.0345205416008515	0.0704825471632105	0.0670099789021038	0.0290587009329282	-0.0897970460941452	-0.191320491977293	-0.0525813514736877	-0.0492725228596507	-0.0205435929466665	0.0893591367398267	-0.00763321668882347	-0.0658709469111342	0.386310921874125	-0.139224562043407	-0.0961305860064232	-0.0113665739741002	0.12983366174696	-0.0955335349182568	-0.0410844020386548	0.109083693857956	-0.107912877298818	-0.120638810704752	0.0990561776006815	0.0100086466667512	0.0242547923786519	0.072155684980278	-0.0558426266630475	-0.0939425146337634	HC
HC5-3-L5	-0.102544833549091	-0.0267857240146935	-0.0728076405477342	-0.00754708536870113	-0.0194690234088714	0.00742815854383524	-0.00725563227684158	-0.0368235740021365	0.00492277138182032	-0.0723449360838058	0.114220185111775	0.215703226170997	0.092584499598134	-0.263221246248376	0.109408678153273	-0.112561228792854	0.198919265887768	0.013284715773762	0.2025903505485	-0.0932933093242246	-0.0774956167580068	0.22126342824462	-0.295856448791488	-0.04927110256707	0.0935646633285972	-0.168883711553175	0.147499768690691	0.0955085781283829	0.279502729978336	0.237648393209717	0.187303937394052	0.0626145665412267	0.0194286311167648	0.123543385899415	0.0388510476202351	0.0995993083244241	0.0775797054640849	0.0580761050726462	0.0513424431952153	-0.123708493536009	0.11192695095639	-0.0873200467542151	0.070138874754222	0.0258235508239609	0.0456520187334947	-0.20065463560471	0.00124392983690899	-0.151529427896086	-0.11874021587323	0.118890766186694	-0.0846346852314595	-0.18702342981896	-0.0968145591993579	0.0523276333539071	-0.0151779866279445	-0.061581068367712	0.0277501986110572	-0.0370362426933271	-0.0713022187588482	0.0203698966354083	0.019384603369179	0.00564663287619042	0.0161902246834653	0.0295742732574501	0.000669125655108117	0.159043405561269	0.0824858790918221	-0.000806490800513889	0.0486092756341983	-0.038599373301717	0.0542978951963167	0.0272066719470153	-0.0309928095421764	-0.0460918672418892	-0.00158478548857541	0.0109762604580422	0.0228620835766958	0.0536453240301499	-0.0449362077895006	0.00180790286720964	0.00961505172390268	0.0433786218686159	0.0100606898677965	0.0727125844649317	-0.0712811685114201	0.0287144449766917	-0.0236477040646771	-0.0491603896576136	0.0554178947939118	-0.0694075968537948	-0.0135489193529871	0.0135291533226322	-0.0171863050300387	-0.0296599239424782	0.0474232845031978	0.0195881449235069	0.0503335020798026	0.000433489536258281	-0.0172848508868036	-0.00305412678039937	0.000723208924149331	0.0304846925752978	-0.0117548412790257	-0.0634114707556232	0.00639908791801276	-0.0385094221042276	0.00798153628022372	0.0273801296472468	0.0273378842266293	0.022222995589146	0.00057842889189854	0.00480119269030679	0.0102946539105775	-0.0933076946751696	HC
SS1-1	0.0978570855925729	0.182937241831487	-0.0407754957818752	0.0114710569127517	-0.0548476331549659	-0.05691668486385	0.0269646147426979	0.097802215222892	0.117038807630449	0.000838972420221876	0.0473570730705133	-0.0530931286296204	0.0277478121067745	0.0616284725644692	-0.0786515861041643	0.00776137087820911	-0.0551743878745189	0.0711487517167437	0.0452608192925553	-0.0227799039763065	0.0370040221246267	0.0872504221910904	-0.025992125162916	-0.0115368958521721	0.0270180961469987	0.00757565458739514	-0.0703256577162369	-0.0547054454510767	-0.0171111464324064	0.00775167749891846	-0.0381472978632957	-0.0349993672325903	0.0220336590041021	0.110452774795723	-0.0379309087697131	-0.098845452223007	-0.0160194724559692	-0.0153533394377529	0.0350346912007337	0.100782027478948	0.0249308926496328	-0.134423769263528	0.0439371645785618	-0.0577402481979429	-0.0495554873290678	0.07581287773567	0.0126513095898092	0.147414481571657	0.0189598418914723	0.206897562173393	0.040573996089884	-0.114273370190167	0.00762880969879219	0.121491861168082	-0.0581313286521616	-0.134357337177119	-0.0187000044964714	0.189951306659273	-0.00500046725631108	-0.126917206027354	-0.086284826387146	0.0655621365394416	0.00432883341171055	-0.0615620845040692	-0.00452667059725337	0.0542416946718826	-0.0498394045693536	-0.174506332048106	0.079816187615666	-0.0772679995549131	0.0619381811518213	0.0500726885696708	-0.0329016054797884	-0.0555119728795812	0.0745075187005566	-0.0488597651325843	-0.13938290518265	0.0235483251577509	0.0612213658503281	0.104704100427572	0.0928154129750458	0.128293250277358	-0.109020315708136	0.0512004463373255	0.00275139153293989	-0.0576124935878047	-0.151765729180142	0.000324310547500018	0.138883193287737	0.121159559427363	0.106442064158732	0.151836035973903	0.141586443359511	0.049399656324452	0.129730418707897	-0.112601649782488	0.0526113218871015	-0.289772854259019	-0.0575466794383711	-0.144609789812753	0.0645104994237932	0.181326073997983	-0.0223971018004803	-0.0666694013283414	0.131883192822779	0.122294025511724	0.0236028501531812	-0.205815828923727	0.0328932894165567	-0.0645732797661001	0.108266976723434	-0.265669325468461	-0.111665236724859	-0.0941443644697217	SS
SS1-10-L5	0.0562500413976179	0.114883326793482	-0.0278627145199191	0.00653771421960588	-0.0331791508766811	-0.023373034422273	-0.0163777653737183	-0.0291692712309651	-0.112059188137761	-0.0307618150043498	0.0246858517664312	-0.000195640969530547	0.0146124915150922	0.0140118824224122	0.0859927710039844	0.0449946205766848	0.0631585268003527	-0.10992452051168	0.024406610633537	-0.0260707510178505	-0.0484286995679458	-0.292770303009456	0.0536994886717774	-0.0799139522719364	-0.104987055303842	-0.0594022610501558	-0.0467590723261332	0.0349329746311105	0.014236185927989	-0.0743434329158722	-0.120366958126043	-0.120813177058508	-0.0934046470431905	-0.22773699742468	0.118970883803749	-0.0848477464673006	0.00280961595157583	0.0623396111348355	-0.214185524242919	0.101201424990554	0.10975760683314	0.175407533301576	-0.119823765045223	0.0845352820045943	0.103002324702297	0.0476053073312236	-2.81013651552272e-05	-0.00625875181835187	-0.300022327026476	0.0562788857227077	0.0622418674757668	-0.1710363563883	-0.209762787773819	0.116606180815816	0.0638961955517609	-0.108886613471398	0.148866709756422	-0.0258507357044656	-0.174374793340942	0.150615646034146	0.0568103509957719	-0.0438315694819712	-0.0763109766552445	-0.00361395382432282	-0.0195910469966156	0.173310899346344	0.0560577358179967	-0.0636286619774609	0.141611015386924	0.104157975668055	0.0321072427378769	-0.017168883430635	0.150945956571474	0.157017326909568	0.0832681769879696	0.0587576142778242	0.0536657083094928	-0.0515173925988652	-0.0344371404574533	-0.109962939493	-0.185447407957786	0.114479679986869	-0.0302595554562423	0.0409778372005189	0.00649133856891929	-0.0939562371702358	-0.0900079804807634	0.0373238883886289	0.00933277489125796	0.00274202784778935	0.0140902695058757	0.0836944127712818	0.0209260463118389	-0.00366783095466577	-0.0418165539179081	0.0899314604803138	0.0883805480884351	-0.0539177887221681	0.0514622300930624	0.0170425537732086	-0.0775668951345724	0.0444644961526714	-0.0633096908181567	-0.0599448410890511	0.0472511342704788	-0.0134246818832403	0.0217822963179091	0.0146799826819235	-0.0497637780693672	-0.0472077442699161	-0.00248946353658414	-0.0506398589776513	0.0451778092312874	-0.0923830107445539	SS
SS1-12	0.0790207651655331	0.135395498722697	-0.0408716482852183	-0.0210157785414339	-0.0223005278159977	-0.0153352558294959	-0.0638599860929131	-0.173887658075488	-0.335620108727013	0.0664913509289023	-0.0549484209417191	-0.0515425800854163	-0.0362492315016278	0.0317192817557744	-0.0989502535606441	-0.111745706596933	-0.0658583198783972	0.0219695174708279	0.0197740870784752	-0.0186477808595307	0.00063369090805912	0.10503629845173	-0.0800656369524603	0.0178010835427149	-0.0106833353394309	0.0254552083914258	-0.0552668309025779	0.0504794100142291	-0.0235500452160627	0.0303439262877956	-0.0828243725259948	-0.0832034176587118	0.0516551111984647	0.00598700632394997	0.0201657329846346	-0.0643801822040624	0.0361992423082832	0.0356117603825709	0.0307872104147722	0.0370838918853184	-0.000791487227954157	-0.100745825177276	-0.0281592903550397	-0.0410154760323864	0.125289839185955	0.0883485452027824	0.0248208797430777	0.0271336615522226	-0.113988466208936	0.15098272063829	0.0877141001265009	-0.0899863819889158	-0.104371526746234	-0.0642035864743996	-0.0284567392354955	-0.115835322107888	-0.0834125259700021	-0.0231877839874075	0.103273457435997	-0.0559158258529173	0.0158635495201695	-0.0214935030939829	0.0915728290723313	0.0227523969704282	-0.154600449074137	-0.0495732763129727	0.0613353945740719	0.118196972659576	-0.0668078647372676	0.0376401837222229	-0.024720217851053	-0.0496558108413364	-0.0173995367367944	0.00487403215861658	0.0821480802947564	0.065194217763435	0.0971989475957628	-0.0573888334578268	-0.0971359336362755	-0.169535250682796	0.111725103942267	-0.0588353775314165	0.14923509129409	-0.0570386604170362	0.0342611603403108	0.146428836460874	0.0754972616813055	0.112980965106141	0.121630183554498	-0.0450370811314794	-0.122380007191014	-0.0177753761117088	-0.000457757499863592	-0.059381648390306	-0.0991104754589588	-0.203603546253597	-0.024822394587928	0.0559217666269256	0.0128576752613092	0.183400952910599	0.13226741879093	0.108158795243661	0.0389932095311109	0.0614237002851048	0.0236571636869804	0.0565071425025691	-0.0713623271184311	-0.08652264320065	0.0747723234561646	0.0977386339848885	-0.267166662583061	0.0203381357533307	-0.340179792435418	-0.0940254551850994	SS
SS1-14	0.0379277019452816	0.0360861100397106	-0.0140894127270006	0.00699975721195745	0.187360134709039	0.307147058266149	0.0119860124273251	0.0377111430095623	0.0501644495471978	0.0364670772675846	-0.0248861677957391	-0.032377915494408	0.0111302346383945	0.0319599816339108	-0.00786560465380363	-0.0506432875962828	-0.0248901600595944	-0.0754086641890678	-0.0229495761804275	0.0356168931527234	-0.0608984968213796	0.0913478271007261	-0.0312630946670866	-0.0345371650200744	-0.043185826547284	0.0132505934690088	-0.0233394355021784	0.0857331179868482	0.0355347639888074	-0.0383518168472844	0.0784048217352354	0.0112588359493319	-0.0324878643804886	-0.0663879010439786	0.0857423804140319	-0.098593950746423	0.105330216152624	-0.036840175047488	-0.113465580094898	0.00432430605234847	0.0295526852472809	-0.0415586613169516	-0.00293983392788416	-0.0759689555053476	0.0295761300536924	-0.090971044156248	-0.0372315977562523	-0.016107676812671	0.0494439182795354	0.0571568209806875	-0.010124206850306	0.091731611061277	0.00563418977308032	-0.0808982008343942	0.00848718120654788	-0.0239955083524751	-0.0543767054185912	-0.0909128155656002	-0.0308508163865714	-0.0358788009829091	-0.0413917369954872	-0.0436542567475727	-0.0583445567062985	-0.0177346803831316	0.0120537652252246	0.00282508110064709	-0.0387266292157149	0.0429001533424362	0.0851712035623141	-0.0671592277153252	-0.0143424201498023	0.0069790878127982	0.388114996841338	-0.0848115492764209	0.225996303679262	-0.131052611347924	0.0142202669182843	0.00468046548635128	0.1571085049045	0.124302488618613	0.0167505878969807	-0.222939402539469	-0.111050340805129	0.0701624757940001	0.0481560928015296	0.0793811626303313	-0.0553838982598368	-0.18182983769516	0.0402471766675402	-0.129003507968059	0.0914439016124479	-0.171062832242435	-0.142450203334081	0.28203870440515	0.0208786848895274	0.10934876285979	0.0407013534405674	-0.0464594453385569	0.0844308823342028	0.138628297642314	-0.0838049815625254	0.199780167678709	0.000308092675199859	0.17745899593444	0.0159826941615222	0.0922904166178752	0.0438086280875704	-0.0509620551310319	-0.0546259208736073	-0.0357079798708071	-0.0457997069486638	0.0266626261973617	-0.0802241468249753	-0.0933230297018034	SS
SS1-17-L5	0.0949728823290667	-0.0806947792712439	0.00928402206808961	0.0113789230045799	-0.00265033951958795	0.000817823639384274	0.00893041311346553	-0.0591236489166042	0.0594653715775397	-0.061678216813173	0.130232664698214	-0.128994104344854	-0.103934003461247	-0.0623488889646446	-0.139555523158705	0.0469746575301103	-0.00297016265840936	0.0644224412356734	0.0398779462870986	0.0253573848195036	0.0530663122929078	-0.232975600435122	-0.0858826516727775	0.19417204008897	0.00587557069747157	0.0360695541743392	0.226246251293353	0.164682759911092	0.0204445304644237	0.099943743631031	0.0339408784579662	-0.14662518711855	0.207071105311107	-0.0900276313843544	-0.12799078354094	-0.0287684954383798	0.0940006716065873	-0.0756182068861985	-0.0667381379771482	0.0507768278664544	-0.0857787159666865	-0.0459628214928019	0.0299026729434655	0.0719899310008155	0.0966634757494694	-0.0578755405368314	0.0674632583303511	0.0271457529691708	0.214476320549692	-0.0276196340497063	-0.0335528248070598	-0.0198031511219304	-0.105312925695865	-0.10195863329457	0.112461616108211	-0.0134180196770624	-0.00482569661908733	-0.028402950284559	-0.0575813060534461	0.0336588493869423	-0.190510545390615	0.0296785287475598	0.116113088360346	0.0914787421398356	0.0828188686478927	0.043984069646812	0.0225072373276069	-0.15337129306036	-0.134739643121732	0.0534163034542095	-0.150983622029816	0.201990913696892	0.148023698140687	-0.0369879731538047	0.164730327836752	0.163670769716699	-0.045519843614969	0.0634389708211232	-0.0314011039173949	0.0487592552358337	0.00956020597679948	0.0385702786350711	-0.0129066761864446	-0.138881284817102	-0.145731187205102	-0.187237680233312	0.155622662432754	-0.0437508721744492	0.0610303436633456	-0.0159597671946061	-0.0371151996103257	-0.0729986022881846	0.0983632446763316	-0.123142417075556	-0.0249613714001958	0.036660019710312	0.0470032409544811	-0.00471033509261851	-0.0208184655208615	0.0832628604921751	0.0183563246733277	0.0209938142704888	0.0845901767370699	-0.0364238315175912	0.158056961129252	0.0119538121071098	-0.0736109445942297	-0.0302183446270905	-0.000806005036524219	0.0589257859615003	0.0581126577494746	0.0289031293222543	0.0127529802630853	-0.093155030243382	SS
SS1-19	0.0857911369490913	0.136318926881014	-0.0279269073442211	-0.00620770161714006	-0.0292060002265599	-0.020349199734192	-0.0643803367425816	-0.155328344889715	-0.244273334101426	0.0157736487937727	-0.0377257935880524	-0.0491408482181788	0.00279126544273755	0.0210493927885433	0.0212274174662382	-0.00151115900647628	0.0433033527420957	-0.0912302750000702	-0.00472839767087305	-0.0498754273092427	0.058685719184633	-0.00987042472860885	0.0339483614129767	-0.0204087626126384	-0.0292323781148272	-0.0609459255690255	-0.0297245431850575	0.0457583797758136	-0.0087072220650531	0.00163412341980757	-0.0248644339469851	0.0354362846178626	-0.0105321903849133	0.0238544602279367	-0.00873179177633514	0.0177836242031553	-0.0254573499059812	0.0124083933814117	-0.0677102907245571	-0.0418836610797194	-0.0337072701872585	0.0731906532684764	0.0180248314776235	0.0599647783026969	-0.0414294099907456	-0.0627480549120595	-0.0309396740671593	-0.091148151936188	0.157887535943279	-0.146346862902555	-0.120117397420255	-0.0135345225397968	0.0143888437255356	-0.0435605082695915	0.0399721872293094	0.022467290240598	-0.0672208501671149	0.0563416337441622	-0.0745038004116265	0.0266792114897503	-0.0112734920712181	0.10034344344553	-0.0422903926653287	-0.019294378186601	0.119746977998881	0.0461177227070558	-0.068551178998493	-0.164463156102992	0.0623786519982263	0.10550519235175	0.139463890006276	0.122676385394918	-0.0638033810711065	0.0901475136728818	-0.122055186604236	0.0234792457481964	-0.162687159184932	0.00230303928138475	0.15505517534804	0.190014513474375	0.170793656057744	0.116676506797303	0.061191164428496	0.183449785324693	0.0636566001683184	0.242280489150084	0.000228581212980638	-0.0205269399358696	0.0338871326394387	-0.247766420120402	-0.0243480249273339	0.0221833793103251	0.183646157077999	-0.0334355863971961	0.0418081521475903	0.135588650960944	-0.158696261692532	0.175012777163642	-0.00705672785738558	0.153106018527562	-0.146966118606936	-0.101458274460635	0.13020082817826	0.0405757395670712	0.00755706946749919	0.13114084431442	-0.0111343786572166	-0.0411011751376699	0.0274710104892141	-0.0485921593764266	-0.107732404371484	-0.279866683738857	0.0449012588046508	-0.0938943605477848	SS
SS1-2	0.0799590034206115	0.130619624412335	-0.0280961094288582	-0.00681281053295928	-0.0050494114135077	0.00143880497172028	-0.0646276338119945	-0.189200374784466	-0.302768584312024	0.0478516077891328	-0.0182500404783512	-0.0354265303952159	-0.0145221516318387	-0.0151064425152478	-0.0855167475190061	-0.104397731097645	-0.0578769730436939	0.0113523888856591	0.0525076282436416	-0.0819138387113715	0.00802688704082621	0.174752527296636	-0.00638851755439988	0.0903754712634248	1.93011384866962e-05	-0.0453238159138934	0.0243446265899391	0.0514659815474484	-0.101701722366598	0.0151414317531159	-0.0603602541081981	0.071750550675016	0.0618410728258338	0.0264978793008584	-0.102638790366092	-0.0942714508525169	-0.0491951604730465	-0.0277844583636024	0.112207761041862	0.0396665338958967	-0.0543979232340942	-0.0717463476876668	0.0101666983899987	0.135687165776395	-0.0949840089869962	-0.0466774858444423	-0.0353682710371089	-0.02808703669162	-0.00229642268139024	-0.0365046782601436	-0.00529332287320355	0.0218244955612693	0.0128783488678536	-0.0257578093076966	-0.0772557499716564	0.0538673314869252	-0.0953089098241474	0.0849663580524865	-0.014158459477699	0.050889806889938	0.0307117126120999	0.0778086958625005	-0.0605048278663588	0.240887496942144	0.156018487976509	0.0219985911179285	0.0628923421753584	0.0538117613476565	-0.0181678425287578	-0.0160162491672719	-0.038700431915653	-0.010366427770895	0.101254219543289	0.0746617178498677	-0.00521777809574126	-0.0358156558301172	-0.0460489750857565	0.12650163566566	0.0335003531178523	0.00627846073006744	-0.30444317561321	0.0889672241830404	-0.295522846096034	0.0151977031165096	0.0466465859503316	-0.221957594407932	-0.159528190923795	-0.151256170066915	-0.1289356343748	0.0681046638563971	-0.106106629408912	-0.0722908680668269	-0.0325144192372505	0.0517583212058157	-0.0524020710396017	0.0181508647529725	0.0417059568201123	0.0461564963239575	-0.0832922827865816	-0.221375713584788	0.140544453221627	-0.10306468560152	-0.0787258130313094	0.0523977097549411	-0.114330455428616	-0.0436586033007276	-0.0157659809475548	0.0255786655865886	-0.0356881896019289	-0.167886687987128	-0.071097253747338	0.0503316315080278	-0.0320452363218422	-0.0934693767647878	SS
SS1-20-L5	0.0651170489729865	-0.0579949309142922	0.0154714780207906	0.010540414181733	-0.0358977481193037	-0.0180291329816635	0.070353901070475	0.0565877718192016	-0.0614449644933023	-0.0645514543767241	-0.00231599400471408	0.0839348001435038	0.0251082805159322	0.0232236105897796	0.101941792159102	-0.0319041323527114	-0.02619018928838	-0.0488332048358019	0.0290481932578657	0.0101001890543557	-0.0488318848519776	-0.0377548996682843	-0.051248740320594	-0.0540361535223939	0.0405105396566345	-0.0658098994384564	0.161043912422369	-0.0383871522995801	-0.0172914698192344	-0.0840279509363758	-0.031861041590385	-0.00872650540472512	0.0391978455175647	-0.0499018646424171	-0.10066108103962	0.0538851398539318	0.13209477229669	-0.0401376560908995	-0.00826160967426125	0.0193724167054283	-0.178843139962449	-0.0014965475351468	0.0500669126275519	0.0867195946159044	-0.148092171003013	0.060427215777607	0.108327855705334	0.0402885249993527	0.12475003108055	0.0260528756176492	-0.0402292561653045	-0.0395872713859603	0.0630873063124399	-0.291749758535215	0.00949693266444786	0.0345028556848849	0.00501066972270962	0.145908995815432	-0.00286812230374435	-0.0627757726509913	0.260964697534243	-0.0465006748637509	-0.0596576191907694	0.0512221106905436	-0.0486721404384367	0.0705293430230035	0.0150806545324411	0.148438960855123	0.262809768980297	0.114221311509654	-0.0848044406229396	-0.0335336874321898	-0.150799626267284	-0.184147338643374	-0.0258626522320848	0.18813124303446	-0.0382866229932095	-0.229295886919212	-0.078229315833408	-0.0331271806865743	-0.148798686021554	-0.113045725233572	-0.0278778576240341	0.0242070947269653	0.214745877688876	0.0608567720620263	-0.174397097181957	-0.0730253423062095	0.0483934811694749	0.0325076814847591	0.120524771825649	-0.0242572615187511	0.0516880861664787	0.0198555253989959	0.0255218345267104	0.0698888362892386	-0.0180360936669285	-0.0285686249919632	-0.0333205216344073	0.17691657686116	0.0877164363036123	0.0341298832364913	0.0168520684137967	-0.123941606439485	0.197752371907016	-0.0451386626596643	-0.0738766545428956	-0.0828996888620849	-0.144958976533843	0.0094926996286709	0.0651746971386689	0.0445066587787582	-0.0120053870608017	-0.0921172139590841	SS
SS1-5	0.0915882778920715	-0.0762904794438934	0.00652304269713853	0.00291674314835941	-0.0142331162410404	0.000593501531132068	-0.0398095584678552	-0.0890001445876034	0.0523314032809748	-0.0863094391401026	0.0984297013353808	-0.0422624126697071	0.0106979216902694	0.13201777057662	0.0543732526712692	0.0826063903828524	-0.220630017678657	-0.099058983955071	0.0251638387634641	-0.182479264485231	-0.25152791913092	-0.0325769154862907	0.00984716834169444	0.175213509703949	0.158414386475099	0.0831127236356424	-0.0628738248864384	0.264506269905809	0.0987470969326369	-0.0025861279419755	-0.0302233674020417	0.119782480295165	0.0245785908419294	0.00337900227171936	0.00997856952762627	0.0934120721723288	-0.0127353295521166	0.0297347194153609	0.0625138137301486	0.163127064238854	0.0731143730982997	-0.100778243533146	0.0799882519306961	0.0742657778460259	0.0425144014710008	-0.0095022562161322	-0.162933356970329	-0.190162783578391	-0.0990167283012578	-0.0367254482444885	0.105998588359501	0.018103504086022	0.187537231045986	0.191130376146434	0.0618465038595403	0.0103773879195214	0.0137537084501213	-0.0350773854164403	-0.0429440335230769	-0.0713440830039172	-0.0700629008249421	-0.0599148799329813	-0.122425130592587	-0.0683351635965644	-0.0609033891318894	-0.115220806162531	-0.0496108899291747	0.101237851232787	0.116785927253348	0.0280599719636568	-0.0271205349556507	-0.00774568756491165	0.00850961023598248	-0.0457804259500426	-0.0996395918997279	0.0045031911819685	0.0582225378527264	-0.142485565075533	0.135381091848784	0.0371045016739565	0.0360576097891672	-0.000251450850640309	0.140515530506321	-0.076646824988551	0.0304545897969611	-0.117616493737395	0.0941766070072417	-0.147122721003888	0.0507310531725392	-0.0783440487061417	0.0134408568952944	0.172700645727353	0.0225075349624879	-0.070289889145946	-0.0312589255477923	0.000513580091725363	0.0120028959863039	0.0283105922636446	0.00742652529147049	0.0649521500464998	0.1099705506553	-0.0425752980297665	-0.0774780630137182	0.0274780205288439	-0.0154841281071319	-0.0112291137759704	-0.194542117638463	-0.0409940992029034	-0.0544052599935426	-0.183533057048163	0.0996546401500661	-0.0219221711237648	-0.0361695590688999	-0.0936154263418604	SS
SS1-6-L5	0.0763410740374731	-0.0872864450324019	0.0159259446965527	0.0128435512090246	-0.00776133131591648	0.00988827560180751	0.00586913763562545	-0.0869517653893769	0.0458958592182372	-0.0859216685957804	0.295284336816493	0.182624446202237	0.101118671017896	0.196498763184425	0.196319516300781	-0.126564332017066	-0.042292386049407	-0.0230425919221884	-0.0239733243756056	-0.097931342653268	0.0912430602605659	-0.0713548440566596	-0.040548444985638	0.121391259180392	0.0246173859131594	0.105980540794592	-0.0838278100804799	-0.0158084207545492	-0.0981445430107687	-0.0775934675405407	-0.0164590641976361	0.0246804622695325	-0.0491694345102077	0.081814663102535	-0.082798414958252	0.00386636641970293	-0.0992195985321609	-0.0128759578983336	-0.106142007505621	-0.0274261951044108	-0.0235206307906782	-0.0381317743597657	0.0323116167876687	0.0447959808482555	0.00149898238499616	-0.113462566583132	0.0774363665046096	-0.0687378562995447	0.0540878062996146	0.14947528522964	0.0519830887924062	0.0549571324471888	-0.0878737129856858	-0.0320935839314559	0.0917630189842305	-0.0393682960323105	0.0125965983161475	0.00164021585940082	-0.0750355233630129	0.0522340887525115	-0.045294955952438	0.0955910175041164	-0.100383939103926	-0.0209257182747268	0.0995273194507757	-0.027971218662812	0.0876514507402717	-0.0146771460638216	-0.247283117341086	-0.0983907958552379	-0.0211645459115068	0.0696656423819815	-0.0705274616489995	-0.0481729287607704	-0.037851625721966	-0.0582036114704773	-0.0410569446877631	-0.171563682764351	0.128201437322679	-0.092766500840763	0.0208591159188595	-0.0679520588002287	-0.209139215460784	0.109478714544538	-0.0453914851872978	0.223788821948051	-0.124303416417403	0.181904115263002	-0.0354499305817296	0.146581983011463	-0.0674708618953694	-0.00622436485032685	-0.0629119394976479	-0.016697758855445	-0.188767839893022	-0.0934305768551621	0.12273553485714	-0.0385969191612411	-0.0262771745342869	0.0463295383939328	-0.102259963027183	0.0373679967444593	-0.0678537756228583	0.115136828186668	0.0817130345458751	-0.0339451667789941	-0.137483309807229	0.154945072172106	0.0146693685961769	0.0748642068887079	-0.0312357929925452	-0.0363002460559345	0.0563330412562932	-0.0943508446523949	SS
