Quant_Varia	contig	start.bin	end.bin	Pst_Values
Contig20_40000_50000	Contig20	40000	50000	0.445103400422736
Contig200_0_10000	Contig200	0	10000	0.535086100048838
Contig200_20000_30000	Contig200	20000	30000	0.0995896554575941
Contig200_30000_40000	Contig200	30000	40000	0.772870662460568
Contig200_50000_60000	Contig200	50000	60000	0.026175208231737
Contig200017_0_1163	Contig200017	0	1163	0.779703075084424
Contig20003_10000_20000	Contig20003	10000	20000	0.451798340271887
Contig20003_30000_37516	Contig20003	30000	37516	0.0335821712672572
Contig20004_0_10000	Contig20004	0	10000	0.115948853869669
Contig20004_10000_20000	Contig20004	10000	20000	0.136311927551219
Contig20004_50000_58340	Contig20004	50000	58340	0.0025454080204402
Contig20005_0_10000	Contig20005	0	10000	0.416354096575339
Contig200068_0_1502	Contig200068	0	1502	0.0066332212452489
Contig200083_0_4247	Contig200083	0	4247	0.163116453850883
Contig20015_50000_60000	Contig20015	50000	60000	0.465396697010645
Contig20016_20000_25768	Contig20016	20000	25768	0.646774278388795
Contig200195_0_1264	Contig200195	0	1264	0.459032495748434
Contig20020_0_10000	Contig20020	0	10000	0.094380630840967
Contig20020_10000_20000	Contig20020	10000	20000	0.0665307963126532
Contig20020_20000_26950	Contig20020	20000	26950	0.520583580962419
Contig20022_0_10000	Contig20022	0	10000	0.00573283726539696
Contig20024_0_8576	Contig20024	0	8576	0.107287941006002
Contig20027_0_2768	Contig20027	0	2768	0.29165856503986
Contig20037_30000_40000	Contig20037	30000	40000	0.669268275512005
Contig20037_40000_50000	Contig20037	40000	50000	0.565333062033226
Contig20037_50000_60000	Contig20037	50000	60000	0.183403891509449
Contig20037_60000_70000	Contig20037	60000	70000	0.473887269361024
Contig2005_0_10000	Contig2005	0	10000	0.212963798859833
Contig20050_10000_20000	Contig20050	10000	20000	0.653103255280102
Contig20052_0_5523	Contig20052	0	5523	0.319472687679448
Contig200539_0_1531	Contig200539	0	1531	0.0215391724797378
Contig20055_0_10000	Contig20055	0	10000	0.696821528301406
Contig2006_0_10000	Contig2006	0	10000	0.806053659943803
Contig200626_0_2948	Contig200626	0	2948	0.0714329488735295
Contig20066_0_5954	Contig20066	0	5954	0.0242943013502658
Contig20069_0_2952	Contig20069	0	2952	0.391830869786662
Contig20071_0_6744	Contig20071	0	6744	0.257883169556405
Contig20075_0_10000	Contig20075	0	10000	0.408423233014319
Contig20075_10000_20000	Contig20075	10000	20000	0.0033049392908165
Contig20076_0_10000	Contig20076	0	10000	0.0278128286014722
Contig200776_10000_20000	Contig200776	10000	20000	0.0960710300254145
Contig200796_0_3994	Contig200796	0	3994	0.399532644651298
Contig20080_0_10000	Contig20080	0	10000	0.0867440039492458
Contig200808_0_7363	Contig200808	0	7363	0.318248572348621
Contig20088_10000_20000	Contig20088	10000	20000	0.777890214090717
Contig20089_0_3087	Contig20089	0	3087	0.00528759811005439
Contig2009_10000_16704	Contig2009	10000	16704	0.47235440608746
Contig20090_0_7241	Contig20090	0	7241	0.122847333035982
Contig20091_0_1751	Contig20091	0	1751	0.294461847908935
Contig200949_0_1616	Contig200949	0	1616	0.157350309181616
Contig200960_0_1111	Contig200960	0	1111	0.669816394737678
Contig200969_0_1109	Contig200969	0	1109	0.0302098388103439
Contig200997_0_6595	Contig200997	0	6595	0.0632336595360111
Contig201_20000_30000	Contig201	20000	30000	0.398133079758721
Contig201_30000_36946	Contig201	30000	36946	0.150783380176581
Contig201001_10000_18398	Contig201001	10000	18398	0.153576710870583
Contig201048_0_3183	Contig201048	0	3183	0.590682275540159
Contig201081_0_3224	Contig201081	0	3224	0.277895420552517
Contig201125_0_8749	Contig201125	0	8749	0.00615053858240589
Contig201137_0_1104	Contig201137	0	1104	0.295022444119578
Contig20119_10000_20000	Contig20119	10000	20000	0.847111518489503
Contig20119_40000_42040	Contig20119	40000	42040	0.039742907564041
Contig20120_0_10000	Contig20120	0	10000	0.288511155296753
Contig20121_0_10000	Contig20121	0	10000	0.000712782538067429
Contig20123_0_10000	Contig20123	0	10000	0.03424303210133
Contig20124_0_10000	Contig20124	0	10000	8.63045088612571e-06
Contig201298_0_7318	Contig201298	0	7318	0.403215200717645
Contig2013_0_10000	Contig2013	0	10000	0.34404945255232
Contig20131_10000_17781	Contig20131	10000	17781	0.610329681879998
Contig20133_0_10000	Contig20133	0	10000	0.497513526073537
Contig201372_0_2830	Contig201372	0	2830	0.0540205477350639
Contig201386_0_5553	Contig201386	0	5553	0.14289650150845
Contig201397_0_1027	Contig201397	0	1027	0.216694299483979
Contig20140_110000_120000	Contig20140	110000	120000	0.288353018158211
Contig20140_120000_129054	Contig20140	120000	129054	0.551936195135396
Contig20142_0_10000	Contig20142	0	10000	0.0518182142847386
Contig20142_10000_20000	Contig20142	10000	20000	0.0338578136054859
Contig20142_20000_29482	Contig20142	20000	29482	0.236028591060564
Contig201472_0_7557	Contig201472	0	7557	0.415262172626866
Contig20148_0_10000	Contig20148	0	10000	0.122192064320864
Contig201484_0_1052	Contig201484	0	1052	0.0667064303005381
Contig20150_0_1946	Contig20150	0	1946	0.0511974673012666
Contig20154_0_10000	Contig20154	0	10000	0.0886172370349267
Contig20155_10000_14171	Contig20155	10000	14171	0.517078836498722
Contig20156_0_10000	Contig20156	0	10000	0.691984154505834
Contig201561_0_8426	Contig201561	0	8426	0.0435870428073538
Contig201572_0_6423	Contig201572	0	6423	0.0232454191785555
Contig2016_0_10000	Contig2016	0	10000	0.0302556671167153
Contig20161_0_10000	Contig20161	0	10000	0.00743185097086132
Contig20161_10000_20000	Contig20161	10000	20000	0.552363969942931
Contig20161_20000_20258	Contig20161	20000	20258	0.186594218009768
Contig201614_0_1903	Contig201614	0	1903	0.209661510950932
Contig20162_0_10000	Contig20162	0	10000	0.0102635711649948
Contig20162_10000_20000	Contig20162	10000	20000	0.0225789153794129
Contig20162_20000_27964	Contig20162	20000	27964	0.306595220486298
Contig20165_10000_13417	Contig20165	10000	13417	0.817381148869359
Contig201655_0_9977	Contig201655	0	9977	0.00393538155700648
Contig201668_0_1919	Contig201668	0	1919	0.0216621433907205
Contig201669_0_10000	Contig201669	0	10000	0.470422683456202
Contig20168_0_9819	Contig20168	0	9819	0.0462085854024531
Contig2017_0_10000	Contig2017	0	10000	0.167396526020226
Contig2017_10000_20000	Contig2017	10000	20000	0.191329248388872
Contig20173_0_10000	Contig20173	0	10000	0.619908564675957
Contig20173_10000_20000	Contig20173	10000	20000	0.439156901016237
Contig20173_20000_29251	Contig20173	20000	29251	0.00422513758318449
Contig201746_0_1821	Contig201746	0	1821	0.486675943532193
Contig20178_10000_20000	Contig20178	10000	20000	0.0970259639713784
Contig20178_20000_27272	Contig20178	20000	27272	0.0613546540533561
Contig201784_0_7691	Contig201784	0	7691	0.0250624989425827
Contig20179_0_10000	Contig20179	0	10000	0.750125439623414
Contig20179_10000_20000	Contig20179	10000	20000	0.718329307961248
Contig20180_0_8836	Contig20180	0	8836	0.751364610042333
Contig201807_0_1347	Contig201807	0	1347	0.355306099899343
Contig201819_0_1087	Contig201819	0	1087	0.710055989461685
Contig201844_0_5529	Contig201844	0	5529	0.00351245741928334
Contig201876_0_1680	Contig201876	0	1680	0.33772278822625
Contig20189_10000_20000	Contig20189	10000	20000	0.252642608158786
Contig20189_20000_24074	Contig20189	20000	24074	0.0471918178577833
Contig201897_0_1076	Contig201897	0	1076	0.206809845193944
Contig2019_0_10000	Contig2019	0	10000	0.363436886207767
Contig201930_0_1331	Contig201930	0	1331	0.0766740609623708
Contig201938_0_10000	Contig201938	0	10000	0.184519195727757
Contig20197_10000_20000	Contig20197	10000	20000	0.358261095877554
Contig202_10000_20000	Contig202	10000	20000	0.0685268593688844
Contig202_20000_30000	Contig202	20000	30000	0.0971391523339835
Contig202033_0_2790	Contig202033	0	2790	0.0561130810470673
Contig202047_0_2047	Contig202047	0	2047	0.252942027727986
Contig202074_0_1132	Contig202074	0	1132	0.629102730804566
Contig20209_0_10000	Contig20209	0	10000	0.116126405242134
Contig2021_0_10000	Contig2021	0	10000	0.363523591421303
Contig20210_10000_20000	Contig20210	10000	20000	0.880937694457184
Contig20212_10000_20000	Contig20212	10000	20000	0.536394717577016
Contig20212_20000_30000	Contig20212	20000	30000	0.705995238073497
Contig20212_40000_50000	Contig20212	40000	50000	0.08569406222015
Contig20217_0_10000	Contig20217	0	10000	0.17258994100484
Contig202172_0_3908	Contig202172	0	3908	0.00637176568397165
Contig20218_0_7183	Contig20218	0	7183	0.0688641462224026
Contig202230_0_2715	Contig202230	0	2715	0.00245335458368107
Contig20224_0_10000	Contig20224	0	10000	0.17313696049235
Contig20225_0_10000	Contig20225	0	10000	0.869120619455137
Contig20225_10000_20000	Contig20225	10000	20000	0.0429694528302291
Contig20226_0_10000	Contig20226	0	10000	0.68211557702231
Contig202265_0_1433	Contig202265	0	1433	0.143300706819702
Contig2023_0_10000	Contig2023	0	10000	0.310875673499467
Contig20230_0_10000	Contig20230	0	10000	0.342517141585713
Contig202302_0_5445	Contig202302	0	5445	0.0257606528856008
Contig202320_0_5681	Contig202320	0	5681	0.651586394122355
Contig20233_0_10000	Contig20233	0	10000	0.112518946029011
Contig202373_0_5484	Contig202373	0	5484	0.607437360215759
Contig20238_0_1905	Contig20238	0	1905	0.16727752237411
Contig202396_0_1759	Contig202396	0	1759	0.288122412278553
Contig20241_20000_29472	Contig20241	20000	29472	0.752337447725539
Contig202423_0_10000	Contig202423	0	10000	0.64377099135235
Contig20247_10000_11153	Contig20247	10000	11153	0.000102070260817034
Contig202482_0_5824	Contig202482	0	5824	0.0602920758901939
Contig202485_0_4908	Contig202485	0	4908	0.304929495893405
Contig2025_10000_19187	Contig2025	10000	19187	0.189409483802599
Contig202508_0_7825	Contig202508	0	7825	0.599792577980495
Contig202519_0_8550	Contig202519	0	8550	0.727439835972257
Contig202522_0_7032	Contig202522	0	7032	0.190130275687437
Contig202530_0_2769	Contig202530	0	2769	0.102487936822735
Contig202533_0_1072	Contig202533	0	1072	0.780619324153587
Contig202540_0_10000	Contig202540	0	10000	0.325112635675127
Contig202541_0_7211	Contig202541	0	7211	0.0159953163706562
Contig202555_0_9557	Contig202555	0	9557	0.175463739319451
Contig20257_10000_20000	Contig20257	10000	20000	0.203433588276815
Contig20257_20000_27979	Contig20257	20000	27979	0.288430905523476
Contig2026_0_10000	Contig2026	0	10000	0.391016119784325
Contig20265_0_10000	Contig20265	0	10000	0.313894742971701
Contig20265_10000_19091	Contig20265	10000	19091	0.742269322455224
Contig20266_0_10000	Contig20266	0	10000	0.016473876821134
Contig20266_10000_19177	Contig20266	10000	19177	0.596016545313186
Contig20267_0_9023	Contig20267	0	9023	1.29621589512744e-06
Contig20270_0_1204	Contig20270	0	1204	0.00752445837573492
Contig20271_0_3354	Contig20271	0	3354	0.511915567750517
Contig202732_0_2688	Contig202732	0	2688	0.752123278365738
Contig202763_0_1041	Contig202763	0	1041	0.478882699955978
Contig20277_0_6688	Contig20277	0	6688	0.411019820360414
Contig20278_0_8089	Contig20278	0	8089	0.586996285090558
Contig20280_0_10000	Contig20280	0	10000	0.0540639617236308
Contig20280_20000_30000	Contig20280	20000	30000	0.0118719353472083
Contig20280_30000_40000	Contig20280	30000	40000	0.0122099228088968
Contig20281_10000_20000	Contig20281	10000	20000	0.0697671702215925
Contig20289_0_10000	Contig20289	0	10000	0.204889148497347
Contig2029_0_10000	Contig2029	0	10000	0.621294121036443
Contig2029_10000_20000	Contig2029	10000	20000	0.144342273295112
Contig20297_0_10000	Contig20297	0	10000	0.295141083774692
Contig20297_10000_20000	Contig20297	10000	20000	0.474166318025354
Contig20298_0_10000	Contig20298	0	10000	0.0688745197988327
Contig202989_0_3072	Contig202989	0	3072	0.755582326245105
Contig20299_0_8458	Contig20299	0	8458	0.0427294631517727
Contig203_0_10000	Contig203	0	10000	0.518028126402886
Contig203_30000_40000	Contig203	30000	40000	0.0735437321934649
Contig203_50000_53010	Contig203	50000	53010	0.0217708462108191
Contig20301_0_10000	Contig20301	0	10000	0.874780309878376
Contig20302_0_7332	Contig20302	0	7332	0.762716369358503
Contig20303_0_3346	Contig20303	0	3346	0.12283990543027
Contig203052_0_6905	Contig203052	0	6905	0.35134999962264
Contig203061_0_8076	Contig203061	0	8076	0.74946606708366
Contig203081_0_7179	Contig203081	0	7179	0.0595860695330157
Contig2031_0_8787	Contig2031	0	8787	0.314740652996921
Contig203114_0_1918	Contig203114	0	1918	0.300238651768827
Contig203117_0_4340	Contig203117	0	4340	0.657308415874178
Contig20312_0_10000	Contig20312	0	10000	0.0270465054676751
Contig20312_20000_28895	Contig20312	20000	28895	0.467231330469541
Contig203168_0_1180	Contig203168	0	1180	0.151653566992162
Contig20325_0_4181	Contig20325	0	4181	0.111455550117246
Contig203255_0_5495	Contig203255	0	5495	0.00801254729248913
Contig20326_0_7815	Contig20326	0	7815	0.597161951479137
Contig203262_0_1931	Contig203262	0	1931	0.516147534935457
Contig20328_0_10000	Contig20328	0	10000	0.36597427795238
Contig203282_0_1529	Contig203282	0	1529	0.0547127394493884
Contig203315_0_3500	Contig203315	0	3500	0.317367437751093
Contig203364_0_3338	Contig203364	0	3338	0.494699958280158
Contig203429_0_1387	Contig203429	0	1387	0.00454356982436884
Contig203430_0_4580	Contig203430	0	4580	0.521587469612276
Contig203438_0_4687	Contig203438	0	4687	0.0567753533538057
Contig20345_30000_40000	Contig20345	30000	40000	0.0552762692150163
Contig203466_0_1689	Contig203466	0	1689	0.142080487506186
Contig203474_0_7750	Contig203474	0	7750	0.0168197921510613
Contig20356_20000_30000	Contig20356	20000	30000	0.0481906556741903
Contig20356_50000_60000	Contig20356	50000	60000	0.533253716725406
Contig203572_0_1861	Contig203572	0	1861	0.282149286633816
Contig20360_0_10000	Contig20360	0	10000	0.584164333780559
Contig20362_0_10000	Contig20362	0	10000	0.595669520086773
Contig20362_10000_11065	Contig20362	10000	11065	0.771881436661406
Contig203641_0_1086	Contig203641	0	1086	0.0923974368704875
Contig2037_0_10000	Contig2037	0	10000	0.0117800339206863
Contig20370_10000_20000	Contig20370	10000	20000	0.505081430471264
Contig203707_0_1595	Contig203707	0	1595	0.206817522223825
Contig20371_0_10000	Contig20371	0	10000	0.660553880638203
Contig20372_0_4383	Contig20372	0	4383	0.357693559515536
Contig203722_0_9496	Contig203722	0	9496	0.0342012159645543
Contig20380_10000_20000	Contig20380	10000	20000	0.134690539114292
Contig20381_0_2989	Contig20381	0	2989	0.0172112585453376
Contig20388_0_10000	Contig20388	0	10000	0.370937611039128
Contig20388_30000_34074	Contig20388	30000	34074	0.155006901667115
Contig203897_0_7463	Contig203897	0	7463	0.601405757043531
Contig203979_0_1347	Contig203979	0	1347	0.264483891257251
Contig20398_20000_24471	Contig20398	20000	24471	0.474848715714079
Contig203981_0_6863	Contig203981	0	6863	0.270961963185996
Contig20399_0_10000	Contig20399	0	10000	0.739374757771377
Contig204_10000_20000	Contig204	10000	20000	0.0732567415812717
Contig2040_10000_15272	Contig2040	10000	15272	0.0706583041182113
Contig20401_0_5827	Contig20401	0	5827	0.294341385454085
Contig204028_0_1267	Contig204028	0	1267	0.705657381795531
Contig204041_0_1298	Contig204041	0	1298	0.356106223739815
Contig204051_0_1743	Contig204051	0	1743	0.0141671668293887
Contig20407_10000_20000	Contig20407	10000	20000	0.248472919047497
Contig204084_0_1000	Contig204084	0	1000	0.675714605160901
Contig204098_0_6539	Contig204098	0	6539	0.689269634317257
Contig2041_0_8321	Contig2041	0	8321	0.32002099314386
Contig20413_0_10000	Contig20413	0	10000	0.179823381465612
Contig204198_0_1817	Contig204198	0	1817	0.0229339571344544
Contig2042_0_10000	Contig2042	0	10000	0.160046947050303
Contig2042_10000_20000	Contig2042	10000	20000	0.175597049651059
Contig20421_0_10000	Contig20421	0	10000	0.0774071531451583
Contig204216_0_9557	Contig204216	0	9557	0.119374760683565
Contig204255_0_6078	Contig204255	0	6078	0.00118045124450706
Contig204258_0_1167	Contig204258	0	1167	0.54426843124188
Contig204264_0_7107	Contig204264	0	7107	0.293904847172006
Contig204270_0_1905	Contig204270	0	1905	0.380590167455145
Contig204282_0_1226	Contig204282	0	1226	0.29989388135415
Contig204299_0_1232	Contig204299	0	1232	0.727475118645286
Contig20430_10000_16767	Contig20430	10000	16767	0.0370732681899208
Contig204320_0_1509	Contig204320	0	1509	0.0836047774158525
Contig204333_0_9653	Contig204333	0	9653	0.637694657336931
Contig20442_10000_18497	Contig20442	10000	18497	0.592940983908103
Contig204430_0_2945	Contig204430	0	2945	0.171544242723758
Contig204521_0_8927	Contig204521	0	8927	0.00825324012695418
Contig20453_0_10000	Contig20453	0	10000	0.797533201879175
Contig20453_20000_30000	Contig20453	20000	30000	0.520191437635682
Contig20453_30000_40000	Contig20453	30000	40000	0.449749843302692
Contig20453_40000_42854	Contig20453	40000	42854	0.315526027197008
Contig20454_0_10000	Contig20454	0	10000	0.531841611353075
Contig20457_80000_81199	Contig20457	80000	81199	0.628284522920356
Contig204572_0_1109	Contig204572	0	1109	0.0762468001119716
Contig2046_10000_19920	Contig2046	10000	19920	0.000577345505374565
Contig204618_0_1137	Contig204618	0	1137	0.482183183789272
Contig204619_0_1082	Contig204619	0	1082	0.650562810241073
Contig20462_0_6826	Contig20462	0	6826	0.252640525568756
Contig204656_0_1106	Contig204656	0	1106	0.544732605813267
Contig204662_0_3458	Contig204662	0	3458	0.843552846431328
Contig204666_0_3369	Contig204666	0	3369	0.534081885108817
Contig204676_0_1918	Contig204676	0	1918	0.593424078282566
Contig20468_0_10000	Contig20468	0	10000	0.498240192974892
Contig20468_10000_20000	Contig20468	10000	20000	0.615631403645096
Contig204683_0_1442	Contig204683	0	1442	3.0471548518221e-05
Contig20472_10000_20000	Contig20472	10000	20000	0.000276488419729914
Contig20472_20000_30000	Contig20472	20000	30000	0.0226227896568583
Contig20472_30000_40000	Contig20472	30000	40000	0.823773738535038
Contig20472_40000_50000	Contig20472	40000	50000	0.0339401513065831
Contig20473_0_10000	Contig20473	0	10000	0.201090555636665
Contig20473_10000_20000	Contig20473	10000	20000	0.508194918770749
Contig204734_0_9961	Contig204734	0	9961	0.69291012535682
Contig204861_0_1378	Contig204861	0	1378	0.0372784959032183
Contig204877_0_1245	Contig204877	0	1245	0.249184299845344
Contig20488_20000_30000	Contig20488	20000	30000	0.349090123144106
Contig20488_30000_40000	Contig20488	30000	40000	0.388594420039356
Contig204900_0_9470	Contig204900	0	9470	0.643640316015387
Contig20491_10000_20000	Contig20491	10000	20000	0.0391383888259652
Contig20491_20000_30000	Contig20491	20000	30000	0.0104757400156286
Contig204921_0_2151	Contig204921	0	2151	0.17620887093676
Contig204946_0_2049	Contig204946	0	2049	0.0598316035551317
Contig20498_0_10000	Contig20498	0	10000	0.5918535365887
Contig20498_10000_20000	Contig20498	10000	20000	0.157075460398066
Contig204990_0_3888	Contig204990	0	3888	0.183479733294345
Contig205_0_10000	Contig205	0	10000	0.336676080255535
Contig205_10000_20000	Contig205	10000	20000	0.477938750110097
Contig20500_0_10000	Contig20500	0	10000	0.715479402030986
Contig205023_0_5598	Contig205023	0	5598	0.0430689622743207
Contig205049_0_3531	Contig205049	0	3531	0.123762954878483
Contig20509_20000_30000	Contig20509	20000	30000	0.247104943430421
Contig20509_30000_40000	Contig20509	30000	40000	0.044751215158109
Contig2051_10000_20000	Contig2051	10000	20000	0.86128900004687
Contig20516_0_10000	Contig20516	0	10000	0.123687696318093
Contig205170_0_2064	Contig205170	0	2064	0.00100880739568549
Contig205214_0_1208	Contig205214	0	1208	0.299614428964882
Contig205294_0_1824	Contig205294	0	1824	0.469026177992181
Contig20530_0_10000	Contig20530	0	10000	0.0419762902532321
Contig20530_20000_30000	Contig20530	20000	30000	0.0387428905787744
Contig20530_30000_40000	Contig20530	30000	40000	0.570726981000137
Contig20531_0_10000	Contig20531	0	10000	0.52757592840203
Contig20535_10000_17642	Contig20535	10000	17642	0.378425875287043
Contig205390_0_4641	Contig205390	0	4641	0.119970944629168
Contig205414_0_3449	Contig205414	0	3449	0.155504417190745
Contig205419_0_1266	Contig205419	0	1266	0.501379057103727
Contig205425_0_2973	Contig205425	0	2973	0.4987379009728
Contig205484_0_2537	Contig205484	0	2537	0.549977578435849
Contig205490_0_2658	Contig205490	0	2658	0.411284226886912
Contig20550_0_9700	Contig20550	0	9700	0.100964394404507
Contig205510_0_1407	Contig205510	0	1407	0.47634789988279
Contig205532_0_8689	Contig205532	0	8689	0.30384424108457
Contig20556_0_1339	Contig20556	0	1339	0.465714196345918
Contig205604_0_10000	Contig205604	0	10000	0.168729670788457
Contig205622_0_1830	Contig205622	0	1830	0.335362512773301
Contig20564_0_10000	Contig20564	0	10000	0.297272818282481
Contig20567_0_3451	Contig20567	0	3451	0.0279112306860015
Contig20569_10000_20000	Contig20569	10000	20000	0.00194210025776205
Contig20569_20000_30000	Contig20569	20000	30000	0.118867884293454
Contig20570_0_10000	Contig20570	0	10000	0.417887575693769
Contig20570_10000_20000	Contig20570	10000	20000	0.0540021584001624
Contig20570_20000_28661	Contig20570	20000	28661	0.163340352450901
Contig205709_0_10000	Contig205709	0	10000	0.00554644913668396
Contig20571_0_8771	Contig20571	0	8771	0.67293150926539
Contig20573_20000_30000	Contig20573	20000	30000	0.350640953805779
Contig20573_40000_50000	Contig20573	40000	50000	0.18825914242834
Contig205737_0_6960	Contig205737	0	6960	0.787812505284664
Contig205741_0_10000	Contig205741	0	10000	0.08888364474572
Contig205751_0_1167	Contig205751	0	1167	0.00378614737376845
Contig205765_0_6646	Contig205765	0	6646	0.626247396340853
Contig205774_0_1800	Contig205774	0	1800	0.0679576565574244
Contig20578_0_10000	Contig20578	0	10000	0.751476035713581
Contig2058_0_10000	Contig2058	0	10000	0.348747362009174
Contig20581_20000_30000	Contig20581	20000	30000	0.00508934710708076
Contig20581_40000_50000	Contig20581	40000	50000	0.468577570156295
Contig20582_0_10000	Contig20582	0	10000	0.61974705054536
Contig20582_10000_20000	Contig20582	10000	20000	0.231906727563997
Contig20584_0_10000	Contig20584	0	10000	0.0998061202302273
Contig205848_10000_17943	Contig205848	10000	17943	0.268353108797507
Contig20585_0_10000	Contig20585	0	10000	0.578507923308399
Contig20586_0_6218	Contig20586	0	6218	0.061527018111952
Contig20587_0_2094	Contig20587	0	2094	0.457340277093474
Contig20595_0_10000	Contig20595	0	10000	0.708040207777919
Contig20595_10000_20000	Contig20595	10000	20000	0.00231898526409395
Contig20596_0_10000	Contig20596	0	10000	0.601334489023859
Contig205965_0_10000	Contig205965	0	10000	0.643483774797684
Contig205969_0_6633	Contig205969	0	6633	0.0695291807846877
Contig205980_0_1763	Contig205980	0	1763	0.348297228308243
Contig205981_0_1186	Contig205981	0	1186	0.336399296232824
Contig205984_0_3697	Contig205984	0	3697	0.0125319441855637
Contig205987_0_2909	Contig205987	0	2909	0.001399114613589
Contig20599_0_5532	Contig20599	0	5532	0.554735042508649
Contig206_10000_20000	Contig206	10000	20000	0.266959468691393
Contig206_20000_30000	Contig206	20000	30000	0.328784480114536
Contig206_30000_39207	Contig206	30000	39207	0.382795849861147
Contig2060_20000_24034	Contig2060	20000	24034	0.104983455549881
Contig20605_10000_20000	Contig20605	10000	20000	0.151344137883536
Contig206056_0_10000	Contig206056	0	10000	0.467772806694995
Contig20606_0_9269	Contig20606	0	9269	0.319549337692666
Contig20607_0_4049	Contig20607	0	4049	0.0155613111370552
Contig206071_0_1226	Contig206071	0	1226	0.00955334864254963
Contig206079_0_7431	Contig206079	0	7431	0.227420623783309
Contig2061_10000_12754	Contig2061	10000	12754	0.0662130264541133
Contig20613_10000_20000	Contig20613	10000	20000	0.55822571275068
Contig20613_20000_26222	Contig20613	20000	26222	0.299336247369273
Contig20614_0_10000	Contig20614	0	10000	0.0770901780438759
Contig2062_0_10000	Contig2062	0	10000	0.0210827559465233
Contig2062_10000_17247	Contig2062	10000	17247	0.00106396209950854
Contig206234_0_1052	Contig206234	0	1052	0.508432180068497
Contig206235_0_1484	Contig206235	0	1484	0.312893512566574
Contig206239_0_10000	Contig206239	0	10000	0.0032906289762742
Contig206241_0_1190	Contig206241	0	1190	0.540926417468004
Contig20625_0_10000	Contig20625	0	10000	0.728926446228859
Contig20625_20000_30000	Contig20625	20000	30000	0.474821877075323
Contig20625_30000_40000	Contig20625	30000	40000	0.334368676396463
Contig20625_40000_50000	Contig20625	40000	50000	0.00652985722921111
Contig20625_50000_60000	Contig20625	50000	60000	0.0083480359647934
Contig20625_70000_80000	Contig20625	70000	80000	0.0100275980492728
Contig20625_90000_1e+05	Contig20625	90000	1e+05	0.380639434815188
Contig20633_0_10000	Contig20633	0	10000	0.000804105604105071
Contig20633_10000_20000	Contig20633	10000	20000	0.0474695240296929
Contig20633_20000_25690	Contig20633	20000	25690	0.0967539259454998
Contig20634_0_7330	Contig20634	0	7330	0.0272004570486538
Contig20635_0_10000	Contig20635	0	10000	0.719050152228419
Contig20635_10000_15883	Contig20635	10000	15883	0.319930783248058
Contig206361_0_6442	Contig206361	0	6442	0.376198045706258
Contig20637_0_6468	Contig20637	0	6468	0.115424156431772
Contig206456_0_1063	Contig206456	0	1063	0.826672167937771
Contig206472_0_8075	Contig206472	0	8075	0.260690926720338
Contig2065_0_10000	Contig2065	0	10000	0.303152666661409
Contig2065_10000_19440	Contig2065	10000	19440	0.469928041023578
Contig206500_0_3072	Contig206500	0	3072	0.994438469294948
Contig206518_0_3187	Contig206518	0	3187	0.309328825056316
Contig206531_0_1587	Contig206531	0	1587	0.00103515762993534
Contig206539_0_1809	Contig206539	0	1809	0.0358350653097737
Contig20655_10000_20000	Contig20655	10000	20000	0.280441004720241
Contig20656_0_10000	Contig20656	0	10000	0.223482886115287
Contig206603_0_1180	Contig206603	0	1180	0.49341187583412
Contig206609_0_4191	Contig206609	0	4191	0.775271476956466
Contig20664_0_10000	Contig20664	0	10000	0.0771921198601673
Contig206689_0_1101	Contig206689	0	1101	0.346497165434662
Contig2067_20000_25450	Contig2067	20000	25450	0.312642124286466
Contig20677_0_10000	Contig20677	0	10000	0.0116376358832051
Contig206777_0_1758	Contig206777	0	1758	0.386587480061255
Contig2068_20000_30000	Contig2068	20000	30000	0.111870565272049
Contig20681_0_9607	Contig20681	0	9607	0.540251473490654
Contig206844_0_7173	Contig206844	0	7173	0.0150504769836905
Contig20687_0_10000	Contig20687	0	10000	0.73554065088838
Contig20689_0_4918	Contig20689	0	4918	0.510398860382498
Contig206895_0_1016	Contig206895	0	1016	0.212370572071297
Contig206917_0_1185	Contig206917	0	1185	0.669132832172181
Contig206951_0_1747	Contig206951	0	1747	0.203145328909893
Contig206980_0_1191	Contig206980	0	1191	0.150292271144681
Contig206981_0_8055	Contig206981	0	8055	0.00735948045596259
Contig206988_0_7475	Contig206988	0	7475	0.0752255069167213
Contig206992_0_3895	Contig206992	0	3895	0.148386340758024
Contig207027_0_6616	Contig207027	0	6616	0.00253519948832226
Contig20707_0_10000	Contig20707	0	10000	0.619788135701008
Contig20707_60000_70000	Contig20707	60000	70000	0.58377140520187
Contig20708_0_9810	Contig20708	0	9810	0.455949221076082
Contig207098_0_1014	Contig207098	0	1014	0.350079764277428
Contig2071_10000_16565	Contig2071	10000	16565	0.360876462917389
Contig207137_0_1903	Contig207137	0	1903	0.274202337781652
Contig20716_0_10000	Contig20716	0	10000	0.0840179193419785
Contig20716_40000_45515	Contig20716	40000	45515	0.832497213206098
Contig20717_0_5005	Contig20717	0	5005	0.768793219145641
Contig207183_0_1042	Contig207183	0	1042	0.376491123747828
Contig2072_0_10000	Contig2072	0	10000	0.0143291575613496
Contig207200_0_7357	Contig207200	0	7357	0.230051794792881
Contig207232_0_4810	Contig207232	0	4810	0.289005804580829
Contig20724_0_10000	Contig20724	0	10000	0.354913170725095
