Quant_Varia	contig	start.bin	end.bin	Pst_Values
Contig15977_31000_32000	Contig15977	31000	32000	0.0610709830676159
Contig15977_32000_33000	Contig15977	32000	33000	0.137038228118889
Contig15979_2000_3000	Contig15979	2000	3000	0.573682259905375
Contig15979_3000_4000	Contig15979	3000	4000	0.121335436001498
Contig15979_6000_7000	Contig15979	6000	7000	0.130690225209553
Contig15979_7000_8000	Contig15979	7000	8000	0.403196319966714
Contig15981_4000_5000	Contig15981	4000	5000	0.09280214469323
Contig15981_6000_7000	Contig15981	6000	7000	0.100544952840443
Contig159873_2000_3000	Contig159873	2000	3000	0.713457397330755
Contig159919_0_1000	Contig159919	0	1000	0.416259930111808
Contig15996_1000_2000	Contig15996	1000	2000	0.363935411633674
Contig159967_0_1000	Contig159967	0	1000	0.0202639956906648
Contig15998_15000_16000	Contig15998	15000	16000	0.393689357963692
Contig16_33000_34000	Contig16	33000	34000	0.621047149182445
Contig16_63000_64000	Contig16	63000	64000	0.188360381663211
Contig160_51000_52000	Contig160	51000	52000	0.064147599940035
Contig16020_23000_24000	Contig16020	23000	24000	0.00529719132029861
Contig16020_24000_25000	Contig16020	24000	25000	0.015093885328728
Contig16020_25000_26000	Contig16020	25000	26000	0.0306789813451386
Contig16025_9000_10000	Contig16025	9000	10000	0.0522969449294728
Contig160330_0_1000	Contig160330	0	1000	0.0741227365662196
Contig160335_0_1000	Contig160335	0	1000	0.597965201913829
Contig16043_1000_2000	Contig16043	1000	2000	0.0233790372201621
Contig160492_0_1000	Contig160492	0	1000	0.136916045121692
Contig160508_2000_3000	Contig160508	2000	3000	0.319345765494629
Contig160512_1000_2000	Contig160512	1000	2000	0.137418211007584
Contig160516_3000_3280	Contig160516	3000	3280	0.110064907042811
Contig16052_7000_7850	Contig16052	7000	7850	0.047622757006012
Contig16061_0_1000	Contig16061	0	1000	0.266631559093019
Contig16063_20000_21000	Contig16063	20000	21000	0.365370182355878
Contig16063_8000_9000	Contig16063	8000	9000	0.033163778218361
Contig16064_3000_4000	Contig16064	3000	4000	0.805936822952127
Contig1608_20000_20756	Contig1608	20000	20756	0.73566689528148
Contig160824_3000_4000	Contig160824	3000	4000	0.648258753397468
Contig160824_5000_6000	Contig160824	5000	6000	0.617613351184921
Contig160824_6000_7000	Contig160824	6000	7000	0.46693830472355
Contig160834_0_1000	Contig160834	0	1000	0.780021536668493
Contig160870_1000_2000	Contig160870	1000	2000	0.251205309844001
Contig1609_7000_8000	Contig1609	7000	8000	0.0911716228007156
Contig160989_0_1000	Contig160989	0	1000	0.108222489570533
Contig16103_36000_37000	Contig16103	36000	37000	0.00744218211450812
Contig161100_2000_3000	Contig161100	2000	3000	0.225438211162791
Contig161100_3000_4000	Contig161100	3000	4000	0.267426707955282
Contig16111_2000_3000	Contig16111	2000	3000	0.0224549003449113
Contig16121_10000_10779	Contig16121	10000	10779	0.491976413782539
Contig16121_8000_9000	Contig16121	8000	9000	0.453424736831471
Contig161308_0_1000	Contig161308	0	1000	0.490241613588989
Contig16131_23000_24000	Contig16131	23000	24000	0.275428314632359
Contig16132_18000_19000	Contig16132	18000	19000	0.0190798842982608
Contig16148_17000_18000	Contig16148	17000	18000	0.00165359699250066
Contig16154_0_1000	Contig16154	0	1000	0.899303982576505
Contig1617_20000_21000	Contig1617	20000	21000	0.000885473742814388
Contig161765_3000_3772	Contig161765	3000	3772	0.418779026197708
Contig16178_1000_2000	Contig16178	1000	2000	0.71328864473152
Contig161804_18000_19000	Contig161804	18000	19000	0.674785135255796
Contig161804_19000_19177	Contig161804	19000	19177	0.650371774115313
Contig161895_0_1000	Contig161895	0	1000	0.351594032281128
Contig161994_2000_3000	Contig161994	2000	3000	0.572559429099842
Contig16202_3000_4000	Contig16202	3000	4000	0.558446413054193
Contig16202_45000_46000	Contig16202	45000	46000	0.126707403567214
Contig16203_6000_7000	Contig16203	6000	7000	0.113317359895522
Contig16204_7000_8000	Contig16204	7000	8000	0.104722507550887
Contig16208_1000_1193	Contig16208	1000	1193	0.415429906099118
Contig16210_0_1000	Contig16210	0	1000	0.343179606942217
Contig162118_0_1000	Contig162118	0	1000	0.000667089596530643
Contig16217_12000_13000	Contig16217	12000	13000	0.635191048196455
Contig16217_20000_21000	Contig16217	20000	21000	0.290358970538654
Contig162267_1000_2000	Contig162267	1000	2000	0.0201314468770066
Contig162439_5000_6000	Contig162439	5000	6000	0.00225000323335043
Contig1625_10000_11000	Contig1625	10000	11000	0.0101988017036462
Contig1625_9000_10000	Contig1625	9000	10000	0.250796385823263
Contig162548_0_1000	Contig162548	0	1000	0.131296764132769
Contig162553_8000_8511	Contig162553	8000	8511	0.0132895267610288
Contig16260_11000_12000	Contig16260	11000	12000	0.597825982616493
Contig16263_10000_11000	Contig16263	10000	11000	0.24163353168535
Contig16263_11000_12000	Contig16263	11000	12000	0.272336149939418
Contig16264_10000_11000	Contig16264	10000	11000	0.739475426942147
Contig162676_0_1000	Contig162676	0	1000	0.102398768908029
Contig162724_0_1000	Contig162724	0	1000	0.360464531998495
Contig162789_1000_2000	Contig162789	1000	2000	0.107223393394909
Contig162808_1000_1774	Contig162808	1000	1774	0.74351556044272
Contig16284_0_1000	Contig16284	0	1000	0.0196594939970687
Contig16284_2000_2577	Contig16284	2000	2577	0.501389534699251
Contig1629_9000_10000	Contig1629	9000	10000	0.492084422666416
Contig16295_4000_5000	Contig16295	4000	5000	0.788128059139902
Contig16299_11000_12000	Contig16299	11000	12000	0.60288460488254
Contig16299_9000_10000	Contig16299	9000	10000	0.526582351460974
Contig16300_4000_4213	Contig16300	4000	4213	0.57365603388886
Contig163073_0_1000	Contig163073	0	1000	0.134323587362934
Contig163099_0_1000	Contig163099	0	1000	0.0292764181574417
Contig163106_0_1000	Contig163106	0	1000	0.0977791057513079
Contig16315_11000_12000	Contig16315	11000	12000	0.00792636456746325
Contig16315_28000_29000	Contig16315	28000	29000	0.3840397853718
Contig16315_31000_32000	Contig16315	31000	32000	0.0111787781247379
Contig16315_52000_53000	Contig16315	52000	53000	0.0886560927206951
Contig163282_0_1000	Contig163282	0	1000	0.0487499514746654
Contig16353_4000_5000	Contig16353	4000	5000	0.0406306814278945
Contig1637_14000_15000	Contig1637	14000	15000	0.25396436894779
Contig163705_0_1000	Contig163705	0	1000	0.355192893180441
Contig16376_40000_41000	Contig16376	40000	41000	0.0202870585632401
Contig16376_41000_42000	Contig16376	41000	42000	0.468342069935998
Contig16376_43000_43390	Contig16376	43000	43390	0.0291684537673015
Contig16377_10000_11000	Contig16377	10000	11000	0.254235201720774
Contig16377_9000_10000	Contig16377	9000	10000	0.00161127916309867
Contig163887_1000_2000	Contig163887	1000	2000	0.174545654203041
Contig16401_2000_3000	Contig16401	2000	3000	0.0705757026803298
Contig164119_3000_4000	Contig164119	3000	4000	0.132057730547789
Contig164119_4000_5000	Contig164119	4000	5000	0.3581607595961
Contig16416_66000_67000	Contig16416	66000	67000	0.0551466911422819
Contig16431_78000_79000	Contig16431	78000	79000	0.765952402939526
Contig16431_79000_80000	Contig16431	79000	80000	0.0787150621646284
Contig164452_1000_2000	Contig164452	1000	2000	0.60444691875199
Contig164487_3000_4000	Contig164487	3000	4000	0.537467087833892
Contig16457_1000_2000	Contig16457	1000	2000	0.00529669672213431
Contig1646_23000_24000	Contig1646	23000	24000	0.394477832521589
Contig1646_24000_25000	Contig1646	24000	25000	0.0132021017937274
Contig164766_0_1000	Contig164766	0	1000	0.13102379701251
Contig165058_0_1000	Contig165058	0	1000	0.166030062543536
Contig165058_4000_5000	Contig165058	4000	5000	0.306215803009801
Contig165158_1000_1137	Contig165158	1000	1137	0.466631549605123
Contig1652_37000_38000	Contig1652	37000	38000	0.753505199682021
Contig16526_0_1000	Contig16526	0	1000	0.39250445351788
Contig16526_24000_25000	Contig16526	24000	25000	0.377151225537426
Contig16528_18000_19000	Contig16528	18000	19000	0.259339454118311
Contig16537_0_1000	Contig16537	0	1000	0.329267549810568
Contig16537_1000_2000	Contig16537	1000	2000	0.521894417077466
Contig165551_0_1000	Contig165551	0	1000	0.538984695006443
Contig16579_11000_12000	Contig16579	11000	12000	0.00166331055944784
Contig16589_75000_76000	Contig16589	75000	76000	0.758300490510767
Contig165915_0_1000	Contig165915	0	1000	0.703715620839625
Contig166_24000_25000	Contig166	24000	25000	0.0382944434724683
Contig166_25000_26000	Contig166	25000	26000	5.07856695738797e-06
Contig166027_4000_4410	Contig166027	4000	4410	0.565946427272123
Contig166151_0_1000	Contig166151	0	1000	0.184846910284654
Contig16628_22000_23000	Contig16628	22000	23000	0.638202153227705
Contig166295_7000_8000	Contig166295	7000	8000	0.625425013485088
Contig16645_77000_78000	Contig16645	77000	78000	0.237515643495023
Contig16653_13000_14000	Contig16653	13000	14000	0.328743850648614
Contig16668_5000_6000	Contig16668	5000	6000	0.471323669831512
Contig166696_1000_2000	Contig166696	1000	2000	0.0178110745918527
Contig16674_14000_15000	Contig16674	14000	15000	0.556259058003291
Contig16674_8000_9000	Contig16674	8000	9000	0.00281159063406875
Contig16677_0_1000	Contig16677	0	1000	0.0634990093298584
Contig16677_1000_2000	Contig16677	1000	2000	0.154966094169654
Contig16677_2000_3000	Contig16677	2000	3000	0.425289358806532
Contig16685_0_1000	Contig16685	0	1000	0.507702300743702
Contig16685_8000_9000	Contig16685	8000	9000	0.457294785869121
Contig16685_9000_10000	Contig16685	9000	10000	0.0215139428959426
Contig16690_13000_14000	Contig16690	13000	14000	0.0437595220001317
Contig16690_19000_19947	Contig16690	19000	19947	0.024107458411814
Contig167099_0_1000	Contig167099	0	1000	0.0655736043904811
Contig167320_2000_3000	Contig167320	2000	3000	0.00136374034363982
Contig167323_1000_2000	Contig167323	1000	2000	0.119490450009545
Contig167323_2000_3000	Contig167323	2000	3000	0.411802988564106
Contig167326_1000_1530	Contig167326	1000	1530	0.0869315508242756
Contig167334_4000_4968	Contig167334	4000	4968	0.000382403055581727
Contig167337_6000_7000	Contig167337	6000	7000	0.0708210738604465
Contig16747_9000_10000	Contig16747	9000	10000	0.0186125011758026
Contig16753_1000_2000	Contig16753	1000	2000	0.0179085025224342
Contig1676_10000_11000	Contig1676	10000	11000	0.455054443237954
Contig1676_8000_9000	Contig1676	8000	9000	0.236419483096265
Contig1676_9000_10000	Contig1676	9000	10000	0.534995137496744
Contig167624_1000_2000	Contig167624	1000	2000	0.815310106052033
Contig167634_6000_6590	Contig167634	6000	6590	0.151991493097332
Contig167686_0_1000	Contig167686	0	1000	0.0717545779391275
Contig16769_4000_5000	Contig16769	4000	5000	0.53540868030365
Contig16769_5000_6000	Contig16769	5000	6000	0.705239512121742
Contig16782_5000_6000	Contig16782	5000	6000	0.776537066287591
Contig16788_52000_53000	Contig16788	52000	53000	0.00187075676041491
Contig16788_58000_59000	Contig16788	58000	59000	0.23021456308267
Contig167921_0_1000	Contig167921	0	1000	0.795483724257789
Contig1681_0_1000	Contig1681	0	1000	0.139998146360091
Contig1681_12000_13000	Contig1681	12000	13000	0.151250257507756
Contig1681_17000_18000	Contig1681	17000	18000	0.238662442254519
Contig1681_18000_19000	Contig1681	18000	19000	0.0900873275333377
Contig1681_20000_21000	Contig1681	20000	21000	0.0154275766827013
Contig168103_5000_6000	Contig168103	5000	6000	0.630629756364048
Contig168159_0_1000	Contig168159	0	1000	0.647360723381506
Contig16832_9000_10000	Contig16832	9000	10000	0.477840796736647
Contig168349_6000_7000	Contig168349	6000	7000	0.595515937969627
Contig168413_1000_2000	Contig168413	1000	2000	0.00436942757295975
Contig16845_0_1000	Contig16845	0	1000	0.00974156269158409
Contig16845_2000_3000	Contig16845	2000	3000	0.621940700658246
Contig16845_4000_5000	Contig16845	4000	5000	0.364703328203841
Contig16846_0_1000	Contig16846	0	1000	0.717812431790698
Contig16846_1000_2000	Contig16846	1000	2000	0.484646644755963
Contig16846_2000_3000	Contig16846	2000	3000	0.000106957824892036
Contig16846_4000_5000	Contig16846	4000	5000	0.00233886227485736
Contig16846_5000_6000	Contig16846	5000	6000	0.904436226365665
Contig16846_6000_7000	Contig16846	6000	7000	0.588045555631279
Contig16846_7000_8000	Contig16846	7000	8000	0.122913078714637
Contig16846_8000_8383	Contig16846	8000	8383	0.0759699579243184
Contig16847_0_1000	Contig16847	0	1000	0.652764703847006
Contig16847_1000_2000	Contig16847	1000	2000	0.424158200283985
Contig16849_11000_12000	Contig16849	11000	12000	0.574919567939742
Contig16849_12000_12340	Contig16849	12000	12340	0.814790708741106
Contig16849_5000_6000	Contig16849	5000	6000	0.00198973913077519
Contig16849_6000_7000	Contig16849	6000	7000	0.0702907943237089
Contig16849_7000_8000	Contig16849	7000	8000	0.0113170973312408
Contig16850_0_1000	Contig16850	0	1000	0.666200988703465
Contig16850_1000_1883	Contig16850	1000	1883	0.21122588329977
Contig168579_0_1000	Contig168579	0	1000	0.683068208762864
Contig16867_38000_39000	Contig16867	38000	39000	0.201434339656346
Contig16876_22000_23000	Contig16876	22000	23000	0.132169056246831
Contig16876_35000_36000	Contig16876	35000	36000	0.0722970143245972
Contig169_15000_16000	Contig169	15000	16000	0.361930294906166
Contig1690_2000_3000	Contig1690	2000	3000	0.455777564946764
Contig1690_4000_5000	Contig1690	4000	5000	0.110894844903099
Contig169010_0_1000	Contig169010	0	1000	0.021288958718518
Contig169030_1000_2000	Contig169030	1000	2000	0.0618931662955762
Contig169082_9000_10000	Contig169082	9000	10000	0.730494289956396
Contig16915_70000_71000	Contig16915	70000	71000	0.00022538804163939
Contig16916_18000_19000	Contig16916	18000	19000	0.585949347804064
Contig16916_21000_22000	Contig16916	21000	22000	0.163255250886861
Contig16916_26000_27000	Contig16916	26000	27000	0.349520860969841
Contig16916_27000_28000	Contig16916	27000	28000	0.49715477801072
Contig169200_1000_2000	Contig169200	1000	2000	0.666100735276733
Contig169200_2000_3000	Contig169200	2000	3000	0.164609859396869
Contig16922_13000_14000	Contig16922	13000	14000	0.155685113805531
Contig16933_23000_24000	Contig16933	23000	24000	0.827362867293142
Contig16934_7000_8000	Contig16934	7000	8000	0.930648972791743
Contig16942_0_1000	Contig16942	0	1000	0.0775458707450496
Contig16958_47000_48000	Contig16958	47000	48000	0.456063666972758
Contig16958_7000_8000	Contig16958	7000	8000	0.320362858237041
Contig16970_10000_11000	Contig16970	10000	11000	0.37757224483613
Contig16970_9000_10000	Contig16970	9000	10000	0.00105523933095539
Contig16971_5000_6000	Contig16971	5000	6000	0.0145780289783525
Contig16971_7000_7977	Contig16971	7000	7977	0.437115601083586
Contig169737_0_1000	Contig169737	0	1000	0.245074900583102
Contig16974_2000_3000	Contig16974	2000	3000	0.491572024748127
Contig17003_2000_3000	Contig17003	2000	3000	0.274957016395171
Contig17009_24000_25000	Contig17009	24000	25000	0.0935083531949472
Contig170096_1000_2000	Contig170096	1000	2000	0.0459350558846721
Contig170096_2000_3000	Contig170096	2000	3000	0.17717336777118
Contig1701_6000_7000	Contig1701	6000	7000	0.0809255442483828
Contig17013_0_1000	Contig17013	0	1000	0.236783612459009
Contig17015_0_1000	Contig17015	0	1000	0.0538011477882789
Contig17018_0_1000	Contig17018	0	1000	0.0122338140646662
Contig17018_1000_1454	Contig17018	1000	1454	0.21272685782631
Contig17019_11000_12000	Contig17019	11000	12000	0.482540658138851
Contig170330_1000_1155	Contig170330	1000	1155	0.00422788505873455
Contig17037_2000_3000	Contig17037	2000	3000	0.58912032299929
Contig17038_10000_11000	Contig17038	10000	11000	0.00573996636241142
Contig17038_12000_13000	Contig17038	12000	13000	0.111691525190735
Contig17038_13000_14000	Contig17038	13000	14000	0.0045022608530103
Contig17038_15000_16000	Contig17038	15000	16000	0.267922046286397
Contig17038_16000_17000	Contig17038	16000	17000	0.703678940175408
Contig17038_17000_18000	Contig17038	17000	18000	0.417974737687721
Contig17038_19000_20000	Contig17038	19000	20000	0.482535144085575
Contig17038_7000_8000	Contig17038	7000	8000	0.720175569081047
Contig17038_8000_9000	Contig17038	8000	9000	0.750807011217494
Contig170423_7000_8000	Contig170423	7000	8000	0.774483491744964
Contig170494_0_1000	Contig170494	0	1000	0.127078364705841
Contig17050_10000_11000	Contig17050	10000	11000	0.496185737183967
Contig17050_81000_82000	Contig17050	81000	82000	0.0112510931142708
Contig17051_4000_5000	Contig17051	4000	5000	0.0503011302041983
Contig170527_1000_1392	Contig170527	1000	1392	0.221185007164352
Contig17057_23000_24000	Contig17057	23000	24000	0.30903724118626
Contig17058_12000_13000	Contig17058	12000	13000	0.450837782401959
Contig17058_4000_5000	Contig17058	4000	5000	0.0213651519726136
Contig17058_5000_6000	Contig17058	5000	6000	0.469493325028431
Contig17058_9000_10000	Contig17058	9000	10000	0.412270341770949
Contig17068_18000_19000	Contig17068	18000	19000	0.242411018906403
Contig17083_0_1000	Contig17083	0	1000	0.783950614300352
Contig170850_5000_5570	Contig170850	5000	5570	0.303039687717743
Contig17091_19000_20000	Contig17091	19000	20000	0.154368039113682
Contig17091_25000_26000	Contig17091	25000	26000	0.014901781399049
Contig171_32000_33000	Contig171	32000	33000	0.31822217736898
Contig17101_13000_14000	Contig17101	13000	14000	0.0928995887086467
Contig17101_14000_15000	Contig17101	14000	15000	8.48457865931142e-05
Contig17101_15000_16000	Contig17101	15000	16000	0.514583949172844
Contig17101_16000_17000	Contig17101	16000	17000	0.320913196350328
Contig17101_17000_18000	Contig17101	17000	18000	0.519292181301811
Contig17101_19000_20000	Contig17101	19000	20000	0.367021025776811
Contig17101_20000_21000	Contig17101	20000	21000	0.0175356402675369
Contig17101_22000_23000	Contig17101	22000	23000	0.000236858349373134
Contig17101_23000_24000	Contig17101	23000	24000	0.575917568909068
Contig17101_29000_30000	Contig17101	29000	30000	0.859628982232745
Contig17101_30000_31000	Contig17101	30000	31000	0.140057247364886
Contig17101_35000_36000	Contig17101	35000	36000	0.167726688258137
Contig17101_5000_6000	Contig17101	5000	6000	0.424672538204301
Contig17101_6000_7000	Contig17101	6000	7000	0.172882971974353
Contig17101_7000_8000	Contig17101	7000	8000	0.78496943487166
Contig17101_8000_9000	Contig17101	8000	9000	0.698803338686588
Contig17104_0_1000	Contig17104	0	1000	0.246332390161862
Contig17108_0_1000	Contig17108	0	1000	0.365092118262181
Contig171204_0_1000	Contig171204	0	1000	0.266626381124747
Contig1715_7000_8000	Contig1715	7000	8000	0.50724875220704
Contig171544_0_1000	Contig171544	0	1000	0.307433647811297
Contig171545_1000_1564	Contig171545	1000	1564	0.384260277672778
Contig171603_2000_2480	Contig171603	2000	2480	0.0333285930434047
Contig17180_0_1000	Contig17180	0	1000	0.0328298402058366
Contig171800_3000_4000	Contig171800	3000	4000	0.0230567066108717
Contig17181_17000_18000	Contig17181	17000	18000	0.316506693487097
Contig1719_12000_13000	Contig1719	12000	13000	0.189119760867564
Contig1719_14000_15000	Contig1719	14000	15000	0.00316657553813735
Contig1719_19000_20000	Contig1719	19000	20000	0.0703284560281492
Contig17191_17000_18000	Contig17191	17000	18000	0.0686335896207806
Contig17191_23000_24000	Contig17191	23000	24000	0.545263124900164
Contig17191_24000_25000	Contig17191	24000	25000	0.401395224444913
Contig17209_18000_19000	Contig17209	18000	19000	0.375849616964515
Contig172209_0_1000	Contig172209	0	1000	0.550266586565555
Contig17224_26000_27000	Contig17224	26000	27000	0.280709001962528
Contig17225_5000_6000	Contig17225	5000	6000	0.679235110228637
Contig17225_8000_9000	Contig17225	8000	9000	0.577066251150996
Contig17226_11000_12000	Contig17226	11000	12000	0.317894893003
Contig172270_1000_2000	Contig172270	1000	2000	0.185533420391182
Contig17232_1000_2000	Contig17232	1000	2000	0.119392707648412
Contig17235_8000_9000	Contig17235	8000	9000	0.267877669408143
Contig17237_3000_4000	Contig17237	3000	4000	0.213684790789014
Contig17247_6000_6860	Contig17247	6000	6860	0.27877016789164
Contig172483_0_1000	Contig172483	0	1000	0.00410516030845061
Contig1726_5000_6000	Contig1726	5000	6000	0.353476670536154
Contig1726_6000_7000	Contig1726	6000	7000	0.176669429058474
Contig172614_1000_2000	Contig172614	1000	2000	4.46601255464264e-05
Contig17262_1000_2000	Contig17262	1000	2000	0.896492511169331
Contig17266_44000_45000	Contig17266	44000	45000	0.226977685851572
Contig172745_3000_4000	Contig172745	3000	4000	0.142641384251513
Contig172768_10000_11000	Contig172768	10000	11000	0.394785894977002
Contig17280_29000_30000	Contig17280	29000	30000	0.249970491252758
Contig17280_32000_33000	Contig17280	32000	33000	0.843135000015699
Contig17286_24000_25000	Contig17286	24000	25000	4.3997913141932e-05
Contig172882_10000_11000	Contig172882	10000	11000	0.623091675855804
Contig172882_11000_12000	Contig172882	11000	12000	0.254471721699945
Contig17292_5000_6000	Contig17292	5000	6000	0.141506180900677
Contig17297_13000_14000	Contig17297	13000	14000	0.297942189126431
Contig17297_16000_17000	Contig17297	16000	17000	0.168096962841624
Contig17299_1000_2000	Contig17299	1000	2000	0.645865382638681
Contig173_13000_14000	Contig173	13000	14000	0.829853888846498
Contig1730_0_1000	Contig1730	0	1000	0.755796643712075
Contig1730_10000_11000	Contig1730	10000	11000	0.00799856713826044
Contig1730_11000_12000	Contig1730	11000	12000	0.186889635039687
Contig1730_3000_4000	Contig1730	3000	4000	0.658177874571223
Contig1730_4000_5000	Contig1730	4000	5000	0.294210276769987
Contig1730_5000_6000	Contig1730	5000	6000	0.431704919295052
Contig1732_11000_12000	Contig1732	11000	12000	0.239551511931427
Contig17323_1000_2000	Contig17323	1000	2000	0.0966252134581635
Contig173366_0_1000	Contig173366	0	1000	0.217988524684048
Contig173749_0_1000	Contig173749	0	1000	0.0300208601731837
Contig17378_1000_2000	Contig17378	1000	2000	0.0849791564920797
Contig17378_12000_13000	Contig17378	12000	13000	0.0526885835050801
Contig17378_22000_23000	Contig17378	22000	23000	0.0360860635682813
Contig17378_23000_24000	Contig17378	23000	24000	0.532140153762034
Contig17378_25000_26000	Contig17378	25000	26000	0.349670025349388
Contig17393_21000_22000	Contig17393	21000	22000	0.501434126047181
Contig174115_3000_3785	Contig174115	3000	3785	0.133853786431814
Contig17413_5000_6000	Contig17413	5000	6000	0.109949217503166
Contig174154_15000_16000	Contig174154	15000	16000	0.00727407507878939
Contig17423_1000_2000	Contig17423	1000	2000	0.0633473310394684
Contig174294_3000_4000	Contig174294	3000	4000	0.404208378787547
Contig17431_6000_7000	Contig17431	6000	7000	0.066655811047743
Contig17443_0_1000	Contig17443	0	1000	0.161467595155362
Contig17443_33000_34000	Contig17443	33000	34000	0.035706095803118
Contig17443_5000_6000	Contig17443	5000	6000	0.48626431683813
Contig174566_5000_6000	Contig174566	5000	6000	0.184191627087347
Contig174566_6000_7000	Contig174566	6000	7000	0.3778407599126
Contig17462_46000_46375	Contig17462	46000	46375	0.267599410763576
Contig174670_0_1000	Contig174670	0	1000	0.248523375259639
Contig17471_14000_15000	Contig17471	14000	15000	0.38749448673832
Contig17492_3000_4000	Contig17492	3000	4000	0.0295771510744138
Contig174926_6000_7000	Contig174926	6000	7000	0.0225999899044545
Contig1750_10000_11000	Contig1750	10000	11000	0.312536127833913
Contig1750_8000_9000	Contig1750	8000	9000	0.605232593467803
Contig175086_2000_3000	Contig175086	2000	3000	0.709429132235561
Contig175177_0_1000	Contig175177	0	1000	0.54971331602429
Contig175238_0_1000	Contig175238	0	1000	0.00279559260695704
Contig175289_4000_4464	Contig175289	4000	4464	0.144529840744887
Contig175358_3000_4000	Contig175358	3000	4000	0.0339288747985287
Contig17554_11000_12000	Contig17554	11000	12000	0.363899064845514
Contig17554_13000_14000	Contig17554	13000	14000	0.151070134195858
Contig17558_8000_9000	Contig17558	8000	9000	0.35373907903256
Contig17561_0_1000	Contig17561	0	1000	0.0252255699306652
Contig17564_2000_3000	Contig17564	2000	3000	0.29697269537237
Contig17564_25000_26000	Contig17564	25000	26000	0.640009265456218
Contig17564_26000_27000	Contig17564	26000	27000	0.775723617683966
Contig17564_27000_28000	Contig17564	27000	28000	0.356688072447328
Contig17564_4000_5000	Contig17564	4000	5000	0.478245895899348
Contig17564_7000_8000	Contig17564	7000	8000	0.241554151961242
Contig17568_10000_10579	Contig17568	10000	10579	0.502529057577761
Contig17570_2000_3000	Contig17570	2000	3000	0.629600915129987
Contig17570_6000_7000	Contig17570	6000	7000	0.293536091676991
Contig17570_8000_9000	Contig17570	8000	9000	0.0408845697790905
Contig17576_0_1000	Contig17576	0	1000	0.659701695651294
Contig17580_35000_35291	Contig17580	35000	35291	0.168392303106078
Contig17581_2000_3000	Contig17581	2000	3000	0.00385854970735993
Contig17584_2000_3000	Contig17584	2000	3000	0.325082098490449
Contig1759_4000_5000	Contig1759	4000	5000	0.340591287723234
Contig175939_0_1000	Contig175939	0	1000	0.513206848643159
Contig175971_0_1000	Contig175971	0	1000	0.0293500329101947
Contig17598_70000_71000	Contig17598	70000	71000	0.427443212663462
Contig175985_0_1000	Contig175985	0	1000	0.345240660218981
Contig17603_20000_21000	Contig17603	20000	21000	0.911923952253257
Contig17603_63000_64000	Contig17603	63000	64000	0.628235547184746
Contig17603_64000_65000	Contig17603	64000	65000	0.019174730112701
Contig17603_65000_66000	Contig17603	65000	66000	0.600944227209885
Contig17603_66000_67000	Contig17603	66000	67000	0.835346139520984
Contig17607_5000_6000	Contig17607	5000	6000	0.425837590656395
Contig176263_1000_2000	Contig176263	1000	2000	0.202590399334987
Contig17633_49000_50000	Contig17633	49000	50000	0.633008977585763
Contig17638_2000_3000	Contig17638	2000	3000	0.0219712187302595
Contig176387_0_1000	Contig176387	0	1000	0.446542348265842
Contig17641_5000_6000	Contig17641	5000	6000	0.392905377969342
Contig176459_1000_2000	Contig176459	1000	2000	0.030726788173277
Contig17648_2000_3000	Contig17648	2000	3000	0.0711782331355345
Contig17648_26000_27000	Contig17648	26000	27000	0.000837545427621396
Contig17648_30000_31000	Contig17648	30000	31000	0.288666817716353
Contig17648_33000_34000	Contig17648	33000	34000	0.0418042339638339
Contig17650_0_1000	Contig17650	0	1000	0.0388597392126246
Contig17650_1000_2000	Contig17650	1000	2000	0.351804118541916
Contig17650_2000_3000	Contig17650	2000	3000	0.15051976902726
Contig17651_1000_2000	Contig17651	1000	2000	0.0101052154317868
Contig17651_4000_5000	Contig17651	4000	5000	0.604302468842953
Contig176554_0_1000	Contig176554	0	1000	0.621099940691786
Contig17668_4000_5000	Contig17668	4000	5000	0.604300069979021
Contig176826_1000_2000	Contig176826	1000	2000	0.464756580807315
Contig17687_28000_29000	Contig17687	28000	29000	0.033668111515557
Contig1770_4000_5000	Contig1770	4000	5000	0.0466359665728003
Contig17705_27000_28000	Contig17705	27000	28000	0.302023191120632
Contig17705_29000_30000	Contig17705	29000	30000	2.95559019008115e-06
Contig17705_33000_34000	Contig17705	33000	34000	0.590429532875684
Contig17707_5000_5765	Contig17707	5000	5765	0.0282053291692885
Contig17712_6000_7000	Contig17712	6000	7000	0.013979872435364
Contig177157_3000_3514	Contig177157	3000	3514	0.0069969072432923
Contig177178_9000_10000	Contig177178	9000	10000	0.725621665202289
Contig17741_1000_2000	Contig17741	1000	2000	0.109692837386364
Contig177559_2000_3000	Contig177559	2000	3000	0.167394290489682
Contig177559_4000_5000	Contig177559	4000	5000	0.044022018120934
Contig177559_6000_7000	Contig177559	6000	7000	0.274382958989953
Contig177559_7000_7573	Contig177559	7000	7573	0.564388097186521
Contig177585_0_1000	Contig177585	0	1000	0.0731715895676411
Contig177714_0_1000	Contig177714	0	1000	0.00211121370611493
Contig177780_1000_1942	Contig177780	1000	1942	0.051348178236566
Contig17782_0_1000	Contig17782	0	1000	0.0256309076016165
Contig17782_8000_9000	Contig17782	8000	9000	0.0333611191938737
Contig17786_18000_19000	Contig17786	18000	19000	0.398384494919433
Contig17791_45000_46000	Contig17791	45000	46000	0.800166144878189
Contig17791_50000_51000	Contig17791	50000	51000	0.394500047360413
