id	contig	locus	n	acpt_rate	beta	se_beta	pvalue	h	se_h	sigma2	se_sigma2	alpha0	se_alpha0	alpha1	se_alpha1	qvalues	pvalues	significant	coverage1	coverage2	coverage3	coverage4	coverage5	coverage6	coverage7	coverage8	coverage9	coverage10	coverage11	coverage12	coverage13	coverage14	coverage15	coverage16	coverage17	coverage18
Contig40253_7888	Contig40253	7888	18	2.722e-01	-5.178e-01	1.091e-01	2.061e-06	7.623e-01	2.167e-01	1.850e+01	2.684e+01	1.111e+01	2.723e+00	2.800e+00	6.720e-01	0.0166274733607239	2.061e-06	TRUE	11	12	9	10	5	8	11	4	13	8	18	8	13	23	25	18	10	13
Contig41175_4194	Contig41175	4194	18	3.354e-01	-5.389e-01	1.345e-01	6.17e-05	7.543e-01	2.415e-01	7.884e+00	1.520e+01	7.752e+00	1.981e+00	3.700e+00	8.810e-01	0.0959018255178749	6.17e-05	TRUE	6	8	11	11	15	10	11	10	16	16	13	7	15	17	20	12	8	11
Contig413725_11355	Contig413725	11355	18	3.048e-01	-4.678e-01	1.041e-01	7.046e-06	6.984e-01	2.765e-01	1.065e+01	1.744e+01	7.975e+00	1.797e+00	3.147e+00	5.493e-01	0.0256160064386602	7.046e-06	TRUE	10	8	5	11	7	8	13	15	10	29	34	13	22	30	27	28	17	15
Contig41593_18715	Contig41593	18715	18	2.079e-01	-4.606e-01	1.123e-01	4.101e-05	9.210e-01	6.591e-02	3.333e+01	2.796e+01	6.688e+00	2.001e+00	2.632e+00	7.638e-01	0.076491420379022	4.101e-05	TRUE	11	7	12	8	9	8	12	7	13	8	2	12	18	7	9	5	10	10
Contig41651_9857	Contig41651	9857	18	3.407e-01	-2.686e-01	6.678e-02	5.745e-05	6.034e-01	2.673e-01	3.045e+00	5.569e+00	5.132e+00	1.149e+00	1.379e+00	3.885e-01	0.0919614967570894	5.745e-05	TRUE	10	15	17	11	11	12	22	20	11	33	23	13	31	36	35	34	27	25
Contig4181_2037	Contig4181	2037	18	3.715e-01	3.590e-01	8.797e-02	4.486e-05	4.838e-01	2.761e-01	3.090e+00	5.142e+00	-3.558e+00	1.607e+00	-9.449e-01	3.776e-01	0.0808598822163352	4.486e-05	TRUE	13	10	11	10	8	7	12	4	10	7	9	5	20	21	16	14	17	12
Contig41963_14267	Contig41963	14267	18	3.289e-01	3.085e-01	7.251e-02	2.091e-05	7.251e-01	2.414e-01	5.206e+00	9.804e+00	-2.148e+00	1.325e+00	-8.871e-01	2.577e-01	0.0553719490321287	2.091e-05	TRUE	21	25	21	15	19	10	21	16	25	13	6	20	36	28	28	24	21	29
Contig42926_6970	Contig42926	6970	18	2.931e-01	2.858e-01	6.991e-02	4.34e-05	7.242e-01	2.546e-01	6.176e+00	1.025e+01	-3.031e+00	1.331e+00	-3.584e-01	2.943e-01	0.07956547581926	4.34e-05	TRUE	18	16	16	16	9	10	21	20	22	9	4	14	24	23	20	25	16	14
Contig44457_2546	Contig44457	2546	18	3.657e-01	4.129e-01	9.786e-02	2.455e-05	6.788e-01	2.640e-01	3.623e+00	7.138e+00	-4.339e+00	1.681e+00	-1.162e+00	3.834e-01	0.0604003459949067	2.455e-05	TRUE	4	5	6	8	10	2	12	12	10	11	14	11	19	17	9	15	6	8
Contig4448_5357	Contig4448	5357	18	3.338e-01	-2.829e-01	6.104e-02	3.591e-06	8.181e-01	2.235e-01	8.421e+00	1.494e+01	2.329e+00	1.119e+00	2.316e+00	3.883e-01	0.0192564492909186	3.591e-06	TRUE	4	8	4	9	8	5	11	15	15	12	12	7	16	15	16	19	6	12
Contig45431_10673	Contig45431	10673	18	2.089e-01	3.721e-01	9.308e-02	6.417e-05	7.352e-01	1.987e-01	2.028e+01	2.625e+01	-2.354e+00	2.177e+00	-1.089e+00	3.853e-01	0.0985620354715484	6.417e-05	TRUE	19	22	19	29	20	23	18	17	22	42	33	17	26	13	30	30	30	20
Contig45431_12265	Contig45431	12265	18	2.874e-01	5.037e-01	1.032e-01	1.064e-06	5.240e-01	2.744e-01	6.641e+00	8.767e+00	-3.701e+00	1.976e+00	-1.443e+00	4.862e-01	0.010006741534588	1.064e-06	TRUE	19	10	20	27	21	11	29	25	22	36	29	17	39	42	44	42	27	23
Contig45457_18160	Contig45457	18160	18	2.135e-01	-6.274e-01	1.509e-01	3.228e-05	8.014e-01	1.240e-01	3.883e+01	3.178e+01	1.111e+01	3.404e+00	3.903e+00	7.240e-01	0.0643291760814436	3.228e-05	TRUE	8	7	8	6	6	5	12	8	13	8	10	6	9	12	13	19	10	5
Contig4583_789	Contig4583	789	18	1.877e-01	4.290e-01	1.055e-01	4.812e-05	8.024e-01	1.322e-01	2.209e+01	2.007e+01	-4.401e+00	1.800e+00	-1.069e+00	5.280e-01	0.0846031599836569	4.812e-05	TRUE	17	21	16	21	17	17	22	17	28	27	22	22	34	27	31	25	27	19
Contig46238_1381	Contig46238	1381	18	3.182e-01	-4.413e-01	1.107e-01	6.74e-05	5.465e-01	2.553e-01	5.412e+00	1.092e+01	9.323e+00	1.948e+00	2.022e+00	6.330e-01	0.0990211207019002	6.74e-05	TRUE	19	8	16	22	8	8	12	12	19	27	37	9	24	33	25	49	27	17
Contig47150_3772	Contig47150	3772	18	1.731e-01	-6.523e-01	1.519e-01	1.751e-05	8.828e-01	8.695e-02	6.439e+01	3.371e+01	8.246e+00	2.908e+00	3.777e+00	7.765e-01	0.0481517793178079	1.751e-05	TRUE	16	14	18	18	16	16	24	16	13	20	8	14	32	18	2	14	14	23
Contig47348_6975	Contig47348	6975	18	2.483e-01	-4.821e-01	1.097e-01	1.099e-05	7.769e-01	2.303e-01	2.063e+01	2.471e+01	6.669e+00	2.522e+00	3.813e+00	7.169e-01	0.0346664664450661	1.099e-05	TRUE	13	11	12	8	13	8	18	13	18	23	19	11	25	26	28	25	22	17
Contig476_4643	Contig476	4643	18	2.439e-01	3.703e-01	8.229e-02	6.793e-06	7.121e-01	2.254e-01	1.117e+01	1.667e+01	-2.584e+00	1.740e+00	-9.274e-01	3.131e-01	0.0255627489841973	6.793e-06	TRUE	19	16	24	20	11	13	20	16	22	31	37	20	24	25	35	32	31	27
Contig480_17125	Contig480	17125	18	2.940e-01	-6.544e-01	1.615e-01	5.054e-05	6.903e-01	2.913e-01	1.337e+01	2.153e+01	1.116e+01	2.540e+00	3.385e+00	1.011e+00	0.0867253419916925	5.054e-05	TRUE	6	9	13	8	5	3	15	6	16	15	21	3	13	18	13	11	6	2
Contig490_27092	Contig490	27092	18	3.042e-01	-7.659e-01	1.909e-01	6.047e-05	6.806e-01	2.461e-01	9.828e+00	1.643e+01	1.096e+01	2.491e+00	5.155e+00	1.095e+00	0.0953722122808529	6.047e-05	TRUE	11	10	11	12	8	6	11	11	19	11	14	10	16	21	20	20	17	19
Contig49425_506	Contig49425	506	18	3.005e-01	-6.340e-01	1.503e-01	2.478e-05	7.661e-01	2.237e-01	1.365e+01	2.087e+01	8.591e+00	2.554e+00	4.292e+00	1.118e+00	0.0604003459949067	2.478e-05	TRUE	8	7	9	8	6	9	5	5	5	7	4	9	8	5	11	8	7	6
Contig49461_4325	Contig49461	4325	18	1.798e-01	4.359e-01	1.087e-01	6.107e-05	9.035e-01	1.537e-01	3.305e+01	2.802e+01	-4.212e+00	1.747e+00	-6.649e-01	3.308e-01	0.0956154667444278	6.107e-05	TRUE	24	19	12	23	12	13	18	19	19	42	33	15	19	47	37	34	27	14
Contig5_16931	Contig5	16931	18	1.588e-01	-3.648e-01	8.645e-02	2.438e-05	9.470e-01	5.316e-02	7.212e+01	3.338e+01	7.482e+00	2.093e+00	1.272e+00	2.927e-01	0.0604003459949067	2.438e-05	TRUE	26	18	20	18	9	12	15	14	26	35	28	17	25	26	24	29	24	24
Contig50682_6990	Contig50682	6990	18	1.867e-01	-4.312e-01	9.555e-02	6.393e-06	8.745e-01	8.170e-02	4.581e+01	2.888e+01	1.009e+01	2.121e+00	1.031e+00	3.946e-01	0.0244871067185508	6.393e-06	TRUE	13	13	19	10	11	14	15	17	15	16	34	11	27	29	23	35	26	16
Contig51710_2521	Contig51710	2521	18	2.394e-01	6.600e-01	1.263e-01	1.749e-07	7.898e-01	1.815e-01	2.005e+01	2.685e+01	-5.640e+00	2.475e+00	-2.155e+00	4.351e-01	0.00375534379419752	1.749e-07	TRUE	12	15	8	9	11	10	13	12	22	6	2	15	11	11	5	5	6	13
Contig51800_5118	Contig51800	5118	18	2.175e-01	-8.902e-01	2.128e-01	2.871e-05	6.630e-01	2.040e-01	3.718e+01	3.092e+01	1.626e+01	4.179e+00	5.123e+00	1.499e+00	0.0622040689987901	2.871e-05	TRUE	2	2	5	8	5	6	8	6	6	11	5	5	9	11	3	12	7	6
Contig52227_2913	Contig52227	2913	18	2.795e-01	-6.461e-01	1.325e-01	1.073e-06	6.570e-01	2.464e-01	1.192e+01	1.770e+01	1.212e+01	2.794e+00	3.631e+00	6.386e-01	0.010006741534588	1.073e-06	TRUE	9	3	8	11	4	2	12	8	8	7	14	9	14	17	11	17	12	10
Contig53276_4081	Contig53276	4081	18	2.037e-01	5.977e-01	9.021e-02	3.465e-11	8.274e-01	1.795e-01	1.460e+01	1.715e+01	-7.598e+00	1.899e+00	-1.674e+00	2.816e-01	3.71615688070358e-06	3.465e-11	TRUE	13	19	21	34	13	6	25	24	33	35	16	17	32	28	40	26	33	32
Contig53284_10462	Contig53284	10462	18	2.290e-01	-5.377e-01	9.995e-02	7.463e-08	7.907e-01	2.166e-01	1.617e+01	2.134e+01	1.122e+01	1.836e+00	2.936e+00	5.959e-01	0.00200098692645677	7.463e-08	TRUE	11	14	11	17	7	10	15	18	16	23	29	15	21	31	29	30	15	14
Contig54453_4209	Contig54453	4209	18	2.657e-01	-5.418e-01	1.184e-01	4.75e-06	7.411e-01	2.372e-01	8.406e+00	1.364e+01	-5.983e-01	1.941e+00	2.876e+00	4.583e-01	0.0199776421733775	4.75e-06	TRUE	16	8	17	12	16	8	15	16	16	34	37	14	32	31	40	34	26	24
Contig55936_7221	Contig55936	7221	18	2.756e-01	-3.320e-01	7.673e-02	1.512e-05	7.619e-01	2.324e-01	1.041e+01	1.569e+01	8.128e+00	1.653e+00	1.407e+00	4.869e-01	0.0426735718358306	1.512e-05	TRUE	18	11	17	9	13	7	14	22	8	44	4	20	26	24	23	38	25	19
Contig57201_6756	Contig57201	6756	18	2.997e-01	3.696e-01	7.926e-02	3.108e-06	6.123e-01	3.016e-01	8.138e+00	1.410e+01	-2.616e+00	1.605e+00	-7.082e-01	3.709e-01	0.0185182228398697	3.108e-06	TRUE	21	13	15	10	12	11	15	19	28	12	8	15	24	9	20	21	15	21
Contig57323_5170	Contig57323	5170	18	2.498e-01	6.112e-01	1.368e-01	7.84e-06	7.125e-01	2.767e-01	2.032e+01	2.562e+01	-7.104e+00	2.313e+00	-1.207e+00	5.039e-01	0.0273033655471886	7.84e-06	TRUE	12	5	8	10	12	7	9	8	21	11	8	19	10	9	12	4	11	21
Contig58278_4805	Contig58278	4805	18	3.547e-01	-4.361e-01	9.238e-02	2.343e-06	6.655e-01	2.723e-01	5.380e+00	1.246e+01	7.969e+00	1.822e+00	2.717e+00	5.324e-01	0.0167521992717431	2.343e-06	TRUE	13	7	14	12	11	7	12	8	20	22	24	9	19	29	29	27	22	15
Contig58844_7679	Contig58844	7679	18	2.445e-01	7.688e-01	1.847e-01	3.135e-05	7.368e-01	2.353e-01	2.652e+01	2.903e+01	-8.483e+00	2.979e+00	-1.494e+00	6.756e-01	0.0640426129100845	3.135e-05	TRUE	5	8	7	8	4	9	8	3	19	10	2	6	11	16	6	13	5	10
Contig59602_2573	Contig59602	2573	18	3.257e-01	-3.178e-01	6.916e-02	4.327e-06	7.234e-01	2.483e-01	7.988e+00	1.555e+01	4.180e+00	1.454e+00	2.879e+00	6.814e-01	0.0199776421733775	4.327e-06	TRUE	18	14	17	17	17	13	23	15	24	21	10	20	22	37	24	26	19	21
Contig60700_6777	Contig60700	6777	18	2.771e-01	-3.842e-01	9.170e-02	2.79e-05	8.029e-01	2.024e-01	9.469e+00	1.731e+01	6.538e+00	1.801e+00	2.384e+00	4.660e-01	0.0619195324410898	2.79e-05	TRUE	8	6	12	14	10	5	11	9	18	18	18	13	18	20	22	21	12	11
Contig60796_4457	Contig60796	4457	18	2.365e-01	5.814e-01	1.360e-01	1.917e-05	5.976e-01	2.228e-01	1.384e+01	1.613e+01	-6.848e+00	2.400e+00	-1.127e+00	5.202e-01	0.0520494108558187	1.917e-05	TRUE	14	16	12	21	11	12	15	17	12	27	38	14	32	32	43	36	26	19
Contig60955_187	Contig60955	187	18	3.106e-01	-5.518e-01	1.360e-01	4.951e-05	6.886e-01	2.583e-01	1.360e+01	2.074e+01	8.037e+00	2.456e+00	3.708e+00	7.335e-01	0.0857987158604002	4.951e-05	TRUE	4	4	9	10	11	6	8	6	3	7	4	9	9	10	9	6	6	5
Contig615190_856	Contig615190	856	18	1.805e-01	5.384e-01	1.190e-01	6.074e-06	7.781e-01	9.450e-02	4.703e+01	3.015e+01	-8.563e+00	2.708e+00	-9.093e-01	3.563e-01	0.0236882454607305	6.074e-06	TRUE	19	15	10	23	16	14	23	12	23	6	8	23	26	27	25	10	17	25
Contig61862_20405	Contig61862	20405	18	2.047e-01	-3.667e-01	9.097e-02	5.557e-05	8.055e-01	1.822e-01	2.841e+01	2.964e+01	9.920e+00	2.364e+00	1.637e+00	7.808e-01	0.0915950413211982	5.557e-05	TRUE	15	16	11	12	13	12	15	12	22	14	19	12	29	26	22	33	14	25
Contig62352_7014	Contig62352	7014	18	2.280e-01	-8.638e-01	1.845e-01	2.847e-06	7.118e-01	2.368e-01	3.981e+01	3.416e+01	1.570e+01	3.318e+00	4.187e+00	1.110e+00	0.0185182228398697	2.847e-06	TRUE	7	4	13	4	6	5	4	8	4	7	5	7	7	19	21	13	8	7
Contig62352_7374	Contig62352	7374	18	3.045e-01	-1.145e+00	2.742e-01	2.972e-05	7.684e-01	2.256e-01	1.578e+01	2.326e+01	1.478e+01	4.212e+00	7.125e+00	1.612e+00	0.0625825927452331	2.972e-05	TRUE	5	3	8	4	4	6	5	8	6	7	10	5	17	10	13	12	8	6
Contig62493_1876	Contig62493	1876	18	2.648e-01	-4.176e-01	1.045e-01	6.45e-05	7.767e-01	2.119e-01	8.592e+00	1.320e+01	1.000e+01	2.220e+00	2.221e+00	5.035e-01	0.0985620354715484	6.45e-05	TRUE	16	12	13	22	18	14	16	18	24	32	43	11	32	35	46	42	27	14
Contig62580_12387	Contig62580	12387	18	3.272e-01	-6.309e-01	1.560e-01	5.251e-05	7.749e-01	2.380e-01	1.289e+01	2.219e+01	8.958e+00	2.728e+00	4.357e+00	7.058e-01	0.0886868222407405	5.251e-05	TRUE	7	6	8	8	9	6	9	7	7	6	8	9	10	10	9	7	6	6
Contig63479_5986	Contig63479	5986	18	1.606e-01	-4.233e-01	1.026e-01	3.726e-05	9.338e-01	7.770e-02	4.729e+01	3.306e+01	8.496e+00	2.025e+00	1.600e-01	5.423e-01	0.0707269945344804	3.726e-05	TRUE	16	16	21	21	9	8	19	17	19	21	23	12	25	23	30	33	23	12
Contig705_17750	Contig705	17750	18	3.006e-01	5.647e-01	1.349e-01	2.828e-05	6.949e-01	2.710e-01	1.058e+01	1.653e+01	-5.166e+00	2.579e+00	-1.193e+00	7.060e-01	0.0619195324410898	2.828e-05	TRUE	12	11	7	6	10	7	8	6	16	3	6	5	13	16	10	13	11	6
Contig70732_2539	Contig70732	2539	18	3.048e-01	5.482e-01	1.227e-01	7.892e-06	7.107e-01	2.701e-01	1.298e+01	2.258e+01	-8.815e+00	1.989e+00	8.067e-01	7.163e-01	0.0273033655471886	7.892e-06	TRUE	14	11	8	11	12	6	16	6	8	7	6	10	25	24	11	13	12	13
Contig7679_817	Contig7679	817	18	3.619e-01	-3.144e-01	6.943e-02	5.951e-06	6.471e-01	2.708e-01	3.142e+00	7.535e+00	6.116e+00	1.077e+00	1.664e+00	4.159e-01	0.0236383406520945	5.951e-06	TRUE	17	12	18	21	17	8	20	20	21	33	42	14	37	29	28	24	22	21
Contig78665_1363	Contig78665	1363	18	2.593e-01	4.494e-01	1.089e-01	3.669e-05	7.051e-01	2.432e-01	1.228e+01	1.853e+01	-4.717e+00	2.007e+00	-7.002e-01	4.529e-01	0.0707269945344804	3.669e-05	TRUE	14	4	9	8	10	12	12	14	13	11	20	9	21	7	8	23	15	14
Contig78915_250	Contig78915	250	18	4.345e-01	2.508e-01	6.017e-02	3.068e-05	6.209e-01	2.961e-01	1.949e+00	5.485e+00	-1.508e+00	1.136e+00	-1.208e+00	2.693e-01	0.0632765529470452	3.068e-05	TRUE	10	13	16	12	6	7	11	11	13	13	4	8	14	21	17	13	20	12
Contig79410_978	Contig79410	978	18	3.299e-01	-4.869e-01	1.158e-01	2.615e-05	6.071e-01	2.833e-01	8.671e+00	1.655e+01	7.895e+00	1.981e+00	3.291e+00	7.293e-01	0.0610383255767738	2.615e-05	TRUE	10	10	11	11	4	5	13	7	4	8	17	6	19	13	23	18	13	11
Contig81791_24384	Contig81791	24384	18	2.507e-01	-5.323e-01	1.149e-01	3.59e-06	7.709e-01	2.334e-01	1.527e+01	2.244e+01	9.622e+00	2.049e+00	3.385e+00	8.702e-01	0.0192564492909186	3.59e-06	TRUE	25	22	16	26	10	19	23	24	24	23	14	27	28	30	42	37	25	23
Contig82151_700	Contig82151	700	18	1.893e-01	-4.944e-01	1.190e-01	3.239e-05	8.400e-01	7.087e-02	5.444e+01	3.294e+01	1.464e+01	2.533e+00	1.359e+00	4.211e-01	0.0643291760814436	3.239e-05	TRUE	8	2	12	19	15	3	21	7	14	16	42	15	21	36	20	46	16	15
Contig84112_11608	Contig84112	11608	18	2.387e-01	4.092e-01	9.377e-02	1.277e-05	7.816e-01	2.277e-01	1.602e+01	2.372e+01	-2.166e+00	1.575e+00	-1.490e+00	4.062e-01	0.0385792113217363	1.277e-05	TRUE	24	25	25	28	19	13	31	19	26	29	23	22	37	35	38	34	23	27
Contig8451_4055	Contig8451	4055	18	4.159e-01	-3.302e-01	6.924e-02	1.848e-06	6.068e-01	2.943e-01	2.158e+00	5.960e+00	4.130e+00	1.066e+00	2.206e+00	4.367e-01	0.016516252803127	1.848e-06	TRUE	15	9	13	13	7	4	15	13	14	11	29	7	22	17	24	25	19	15
Contig84801_737	Contig84801	737	18	2.615e-01	-6.035e-01	1.363e-01	9.477e-06	8.035e-01	2.153e-01	1.740e+01	2.346e+01	9.423e+00	2.818e+00	3.940e+00	9.486e-01	0.0317622824300396	9.477e-06	TRUE	6	6	7	9	7	6	14	4	8	3	5	8	12	22	20	11	11	7
Contig85887_2262	Contig85887	2262	18	1.440e-01	-7.872e-01	1.797e-01	1.181e-05	8.204e-01	9.321e-02	8.554e+01	3.205e+01	1.386e+01	3.538e+00	1.841e+00	7.865e-01	0.0367131461707002	1.181e-05	TRUE	19	14	23	22	15	19	23	14	19	27	25	6	22	23	19	21	20	10
Contig87529_1163	Contig87529	1163	18	2.541e-01	-5.244e-01	1.249e-01	2.674e-05	5.047e-01	1.890e-01	7.237e+00	6.308e+00	9.206e+00	2.153e+00	1.607e+00	5.070e-01	0.0616735930673952	2.674e-05	TRUE	22	23	27	27	18	15	28	10	22	39	38	19	40	37	33	40	31	19
Contig87926_662	Contig87926	662	18	1.962e-01	-5.922e-01	1.485e-01	6.628e-05	6.272e-01	1.788e-01	2.166e+01	1.909e+01	1.078e+01	2.862e+00	2.202e+00	5.920e-01	0.09872810568103	6.628e-05	TRUE	18	14	16	16	22	9	19	15	18	19	30	17	17	28	20	30	25	15
Contig96242_6306	Contig96242	6306	18	3.137e-01	-4.118e-01	1.001e-01	3.892e-05	6.917e-01	2.515e-01	5.078e+00	7.954e+00	8.917e+00	1.910e+00	2.306e+00	6.027e-01	0.0732299566071661	3.892e-05	TRUE	12	5	9	18	7	6	10	10	13	18	11	12	32	23	29	21	17	21
Contig96641_6587	Contig96641	6587	18	2.930e-01	-4.203e-01	9.162e-02	4.49e-06	7.385e-01	2.315e-01	6.739e+00	1.240e+01	8.402e+00	1.701e+00	2.328e+00	4.824e-01	0.0199776421733775	4.49e-06	TRUE	11	18	18	22	12	11	22	17	17	22	33	10	32	32	32	43	21	21
