#CHROM	POS	CONTEXT	Watson-METH	Watson-COVERAGE	Watson-QUAL	Crick-METH	Crick-COVERAGE	Crick-QUAL
Contig15326	23153	CHG	.	.	.	0	2	37
Contig15326	23289	CHG	0	1	27	0	1	27
Contig15326	23303	CHG	.	.	.	0	2	35
Contig15326	23379	CHG	0	1	37	0	1	27
Contig15326	23383	CHG	0	1	37	0	1	37
Contig15326	23396	CHG	0	1	37	0	1	37
Contig15326	23407	CHG	0	2	35	.	.	.
Contig15326	23423	CHG	0	1	37	0	2	37
Contig15326	23439	CHG	.	.	.	0	3	37
Contig15326	23442	CHG	.	.	.	1	3	37
Contig15326	23490	CHG	0	3	33	.	.	.
Contig15326	23544	CHG	1	2	27	0	1	37
Contig15326	23819	CHG	0	2	35	0	2	37
Contig15326	23873	CHG	1	4	32	.	.	.
Contig15326	23897	CHG	0	3	37	0	1	37
Contig15326	23900	CHG	0	2	35	0	1	37
Contig15326	23946	CHG	0	1	37	0	2	37
Contig15326	23949	CHG	0	1	37	0	2	37
Contig15326	24040	CHG	1	2	37	.	.	.
Contig15326	24059	CHG	.	.	.	0	2	37
Contig15326	24066	CHG	.	.	.	0	3	37
Contig15326	24325	CHG	.	.	.	4	5	37
Contig15326	24380	CHG	2	4	29	.	.	.
Contig15326	24579	CHG	.	.	.	0	3	35
Contig15326	24582	CHG	.	.	.	0	2	37
Contig15326	24589	CHG	.	.	.	0	2	29
Contig15326	24645	CHG	0	2	37	0	1	37
Contig15326	24713	CHG	.	.	.	0	3	37
Contig15326	24761	CHG	2	12	34	.	.	.
Contig15326	24770	CHG	1	7	35	.	.	.
Contig15326	24955	CHG	0	1	37	0	1	37
Contig15326	24966	CHG	0	2	37	0	2	37
Contig15326	25015	CHG	.	.	.	0	3	37
Contig15326	25032	CHG	.	.	.	1	7	34
Contig15326	25072	CHG	0	1	37	0	4	36
Contig15326	25076	CHG	0	1	37	0	1	37
Contig15326	25104	CHG	.	.	.	0	2	32
Contig15326	25141	CHG	0	3	33	0	3	37
Contig15326	25149	CHG	0	4	37	0	4	37
Contig15326	25194	CHG	0	2	37	.	.	.
Contig15326	25271	CHG	0	9	35	0	2	37
Contig15326	25326	CHG	0	9	36	.	.	.
Contig15326	25333	CHG	0	7	35	0	1	37
Contig15326	25363	CHG	0	10	37	.	.	.
Contig15326	25394	CHG	.	.	.	0	2	37
Contig15326	25399	CHG	0	12	37	0	2	37
Contig15326	25427	CHG	0	17	36	.	.	.
Contig15326	25486	CHG	0	18	36	.	.	.
Contig15326	25492	CHG	0	19	35	.	.	.
Contig15326	25495	CHG	.	.	.	0	20	36
Contig15326	25531	CHG	.	.	.	0	22	36
Contig15326	25538	CHG	0	28	36	0	18	36
Contig15326	25548	CHG	0	23	36	0	15	35
Contig15326	25552	CHG	0	23	36	0	15	36
Contig15326	25577	CHG	.	.	.	0	19	36
Contig15326	25588	CHG	0	5	37	1	15	36
Contig15326	25594	CHG	0	5	36	0	14	37
Contig15326	25621	CHG	0	3	35	0	12	34
Contig15326	25644	CHG	0	5	37	0	9	35
Contig15326	25657	CHG	0	2	32	0	8	37
Contig15326	25663	CHG	0	1	37	0	8	37
Contig15326	25675	CHG	.	.	.	0	10	34
Contig15326	25775	CHG	0	1	37	0	2	37
Contig15326	25816	CHG	0	1	37	0	3	37
Contig15326	25822	CHG	0	3	37	1	5	37
Contig15326	25866	CHG	0	4	36	0	3	37
Contig15326	25875	CHG	.	.	.	0	3	37
Contig15326	25880	CHG	.	.	.	0	4	32
Contig15326	25887	CHG	0	4	36	0	2	37
Contig15326	25947	CHG	.	.	.	0	6	33
Contig15326	26040	CHG	0	7	34	.	.	.
Contig15326	26049	CHG	0	7	35	0	4	36
Contig15326	26060	CHG	0	1	37	1	2	37
Contig15326	26084	CHG	0	4	37	0	8	35
Contig15326	26109	CHG	0	3	37	0	10	37
Contig15326	26146	CHG	0	5	37	0	7	37
Contig15326	26153	CHG	0	5	37	0	10	36
Contig15326	26167	CHG	0	6	37	0	9	35
Contig15326	26173	CHG	0	5	35	.	.	.
Contig15326	26182	CHG	0	5	36	0	14	36
Contig15326	26188	CHG	0	5	37	.	.	.
Contig15326	26215	CHG	1	16	36	0	7	35
Contig15326	26234	CHG	0	8	35	0	13	35
Contig15326	26260	CHG	0	3	37	2	9	34
Contig15326	26310	CHG	0	2	37	0	4	37
Contig15326	26320	CHG	0	3	37	0	3	37
Contig15326	26323	CHG	0	1	37	0	3	32
Contig15326	26349	CHG	.	.	.	0	6	33
Contig15326	26353	CHG	.	.	.	0	6	35
Contig15326	26709	CHG	0	2	37	0	2	32
Contig15326	26831	CHG	0	6	34	0	2	37
Contig15326	26866	CHG	0	5	35	0	1	37
Contig15326	26882	CHG	0	4	36	0	2	37
Contig15326	26911	CHG	1	4	37	0	7	34
Contig15326	26927	CHG	0	4	36	0	10	36
Contig15326	26946	CHG	0	2	37	0	6	36
Contig15326	26960	CHG	0	3	37	0	8	35
Contig15326	27009	CHG	0	4	37	0	6	35
Contig15326	27015	CHG	0	1	37	0	7	34
Contig15326	27047	CHG	0	3	37	0	17	35
Contig15326	27057	CHG	0	1	37	0	15	34
Contig15326	27082	CHG	1	2	32	0	8	35
Contig15326	27122	CHG	.	.	.	0	4	37
Contig15326	27135	CHG	.	.	.	0	3	33
Contig15326	27382	CHG	.	.	.	0	4	35
Contig15326	27389	CHG	.	.	.	0	4	33
Contig15326	27443	CHG	1	1	33	1	2	32
Contig15326	27561	CHG	.	.	.	0	2	37
Contig15326	27717	CHG	.	.	.	0	2	37
Contig15326	27942	CHG	0	1	27	0	1	37
Contig15326	28095	CHG	0	2	32	.	.	.
Contig15326	28103	CHG	0	2	37	.	.	.
Contig15326	28265	CHG	0	1	37	0	3	35
Contig15326	28299	CHG	0	1	37	2	2	37
Contig15326	28319	CHG	0	1	37	0	2	37
Contig15326	28334	CHG	0	4	37	0	2	37
Contig15326	28438	CHG	0	3	37	0	3	32
Contig15326	28448	CHG	0	6	37	0	9	37
Contig15326	28484	CHG	0	2	37	0	1	33
Contig15326	28528	CHG	0	5	37	0	1	37
Contig15326	28557	CHG	0	9	36	0	14	36
Contig15326	28564	CHG	0	8	35	0	13	37
Contig15326	28601	CHG	0	6	36	0	7	37
Contig15326	28608	CHG	0	10	36	0	7	36
Contig15326	28632	CHG	0	2	37	.	.	.
Contig15326	28635	CHG	0	2	37	0	1	37
Contig15326	28914	CHG	0	9	35	0	4	34
Contig15326	28918	CHG	0	7	37	0	6	34
Contig15326	28923	CHG	0	5	37	0	5	30
Contig15326	28933	CHG	0	4	37	0	8	34
Contig15326	28950	CHG	.	.	.	1	7	35
Contig15326	29034	CHG	0	2	37	0	1	27
Contig15326	29073	CHG	0	1	37	0	1	37
Contig15326	29085	CHG	0	2	37	.	.	.
Contig15326	29091	CHG	0	5	36	0	3	35
Contig15326	29107	CHG	1	5	37	0	8	37
Contig15326	29144	CHG	0	3	37	0	3	37
Contig15326	29161	CHG	0	3	37	0	7	35
Contig15326	29201	CHG	0	2	37	.	.	.
Contig15326	29252	CHG	0	6	37	0	6	37
Contig15326	29255	CHG	0	11	36	0	8	37
Contig15326	29265	CHG	0	15	36	0	12	35
Contig15326	29283	CHG	0	18	34	0	9	34
Contig15326	29358	CHG	0	2	37	0	3	37
Contig15326	29541	CHG	1	26	36	0	4	37
Contig15326	29572	CHG	1	24	37	.	.	.
Contig15326	29579	CHG	0	18	36	0	30	36
Contig15326	29586	CHG	0	15	36	0	36	36
Contig15326	29609	CHG	0	26	36	0	33	36
Contig15326	29616	CHG	0	27	35	0	28	35
Contig15326	29627	CHG	0	23	36	.	.	.
Contig15326	29630	CHG	0	21	36	0	27	36
Contig15326	29638	CHG	0	26	35	0	32	35
Contig15326	29662	CHG	0	26	36	0	28	36
Contig15326	29669	CHG	0	21	35	0	34	36
Contig15326	29672	CHG	0	23	36	0	32	36
Contig15326	29678	CHG	0	28	36	0	27	35
Contig15326	29691	CHG	0	24	36	0	27	36
Contig15326	29700	CHG	0	28	35	0	25	35
Contig15326	29721	CHG	0	24	36	.	.	.
Contig15326	29732	CHG	0	20	36	0	27	36
Contig15326	29779	CHG	0	16	37	1	26	35
Contig15326	29807	CHG	.	.	.	0	23	35
Contig15326	29809	CHG	0	10	36	1	24	36
Contig15326	29856	CHG	0	20	35	0	27	36
Contig15326	29870	CHG	.	.	.	1	25	35
Contig15326	29881	CHG	0	18	37	1	22	36
Contig15326	29886	CHG	0	24	36	0	18	36
Contig15326	29912	CHG	0	23	36	0	28	35
Contig15326	29934	CHG	0	24	36	0	32	36
Contig15326	29943	CHG	0	29	36	0	31	36
Contig15326	29953	CHG	0	28	35	.	.	.
Contig15326	29965	CHG	1	25	35	.	.	.
Contig15326	29977	CHG	0	25	36	0	21	35
Contig15326	29983	CHG	0	25	36	1	19	36
Contig15326	29991	CHG	.	.	.	1	18	35
Contig15326	29994	CHG	1	30	34	0	18	37
Contig15326	30005	CHG	0	21	36	0	16	36
Contig15326	30039	CHG	0	24	35	0	9	36
Contig15326	30108	CHG	0	12	36	.	.	.
Contig15326	30113	CHG	1	12	37	1	8	37
Contig15326	30142	CHG	0	11	37	0	10	35
Contig15326	30175	CHG	0	13	35	.	.	.
Contig15326	30241	CHG	0	20	35	0	4	34
Contig15326	30259	CHG	0	11	37	0	5	37
Contig15326	30265	CHG	0	10	36	0	6	36
Contig15326	30300	CHG	0	12	35	0	11	35
Contig15326	30307	CHG	0	10	36	0	5	37
Contig15326	30319	CHG	0	8	35	0	6	37
Contig15326	30335	CHG	0	15	37	0	9	35
Contig15326	30352	CHG	0	15	36	0	6	35
Contig15326	30364	CHG	0	9	35	0	4	33
Contig15326	30466	CHG	0	15	37	0	2	37
Contig15326	30506	CHG	0	10	37	0	5	36
Contig15326	30511	CHG	0	12	36	0	7	35
Contig15326	30528	CHG	0	12	37	0	9	37
Contig15326	30538	CHG	1	16	36	0	8	37
Contig15326	30547	CHG	0	12	36	.	.	.
Contig15326	30560	CHG	0	16	36	0	14	37
Contig15326	30578	CHG	0	14	35	0	20	35
Contig15326	30637	CHG	0	20	35	0	22	36
Contig15326	30656	CHG	0	15	36	0	27	35
Contig15326	30663	CHG	0	10	36	0	28	36
Contig15326	30678	CHG	2	10	36	.	.	.
Contig15326	30703	CHG	2	17	35	0	29	36
Contig15326	30712	CHG	0	19	36	0	29	36
Contig15326	30724	CHG	.	.	.	0	27	36
Contig15326	30745	CHG	0	20	35	0	20	36
Contig15326	30753	CHG	.	.	.	1	20	36
Contig15326	30795	CHG	0	16	36	0	12	36
Contig15326	30800	CHG	0	14	37	0	17	35
Contig15326	30814	CHG	0	12	35	0	21	35
Contig15326	30830	CHG	0	11	35	0	21	36
Contig15326	30836	CHG	0	7	37	0	22	35
Contig15326	30839	CHG	0	9	37	0	18	36
Contig15326	30848	CHG	0	14	36	0	19	36
Contig15326	30855	CHG	0	16	37	0	22	36
Contig15326	30858	CHG	0	16	36	0	24	34
Contig15326	30878	CHG	0	15	35	0	15	37
Contig15326	30910	CHG	1	12	36	0	8	35
Contig15326	30918	CHG	0	14	35	0	8	36
Contig15326	30934	CHG	0	16	36	0	6	35
Contig15326	30951	CHG	0	14	36	0	1	37
Contig15326	30967	CHG	0	5	35	0	2	32
Contig15326	30984	CHG	0	4	37	0	3	35
Contig15326	31004	CHG	0	2	37	0	7	33
Contig15326	31011	CHG	0	6	37	1	7	35
Contig15326	31057	CHG	0	7	37	0	6	37
Contig15326	31084	CHG	0	5	35	0	6	37
Contig15326	31088	CHG	0	7	35	0	2	35
Contig15326	31122	CHG	0	12	36	0	12	35
Contig15326	31142	CHG	0	7	35	0	13	36
Contig15326	31158	CHG	0	9	35	0	6	35
Contig15326	31194	CHG	0	5	35	1	3	37
Contig15326	31240	CHG	0	7	37	.	.	.
Contig15326	31282	CHG	0	13	36	0	4	37
Contig15326	31315	CHG	0	9	35	0	15	37
Contig15326	31333	CHG	.	.	.	0	17	35
Contig15326	31363	CHG	.	.	.	1	13	35
Contig15326	31393	CHG	0	17	36	1	26	35
Contig15326	31416	CHG	0	8	37	.	.	.
Contig15326	31419	CHG	.	.	.	0	19	36
Contig15326	31421	CHG	0	11	36	0	16	36
Contig15326	31442	CHG	1	18	37	0	23	36
Contig15326	31463	CHG	0	9	37	0	19	36
Contig15326	31474	CHG	0	7	35	0	22	35
Contig15326	31480	CHG	0	8	36	0	22	36
Contig15326	31491	CHG	0	13	35	.	.	.
Contig15326	31498	CHG	0	16	36	0	24	36
Contig15326	31512	CHG	0	24	36	0	21	37
Contig15326	31531	CHG	0	16	35	0	23	36
Contig15326	31562	CHG	0	8	35	0	13	36
Contig15326	31565	CHG	0	9	34	0	12	36
Contig15326	31571	CHG	0	13	35	0	14	36
Contig15326	31589	CHG	0	17	36	.	.	.
Contig15326	31592	CHG	.	.	.	0	14	36
Contig15326	31596	CHG	0	17	35	0	14	35
Contig15326	31603	CHG	0	15	36	.	.	.
Contig15326	31609	CHG	0	13	33	.	.	.
Contig15326	31614	CHG	0	12	35	0	10	35
Contig15326	31621	CHG	.	.	.	0	7	37
Contig15326	31622	CHG	0	17	35	0	7	35
Contig15326	31673	CHG	0	13	34	0	5	37
Contig15326	31677	CHG	0	6	35	0	4	37
Contig15326	31694	CHG	0	3	37	.	.	.
Contig15326	31704	CHG	.	.	.	0	4	37
Contig15326	31717	CHG	.	.	.	0	3	37
Contig15326	31795	CHG	.	.	.	0	2	37
Contig15326	32145	CHG	0	2	37	0	2	37
Contig15326	32150	CHG	0	2	37	.	.	.
Contig15326	32276	CHG	.	.	.	0	2	32
Contig15326	32603	CHG	.	.	.	0	4	34
Contig15326	32656	CHG	.	.	.	0	5	37
Contig15326	32662	CHG	.	.	.	0	5	35
Contig15326	32672	CHG	0	1	37	0	10	35
Contig15326	32761	CHG	0	25	36	0	28	35
Contig15326	32773	CHG	0	13	36	.	.	.
Contig15326	32776	CHG	.	.	.	0	18	35
Contig15326	32780	CHG	0	10	37	0	16	35
Contig15326	32849	CHG	0	1	37	0	6	37
Contig15326	32942	CHG	0	9	37	0	2	37
Contig15326	32952	CHG	0	12	34	0	6	35
Contig15326	33035	CHG	1	4	32	.	.	.
Contig15326	33133	CHG	1	8	35	0	2	37
Contig15326	33150	CHG	0	3	35	0	2	37
Contig15326	33206	CHG	0	1	27	0	9	36
Contig15326	33229	CHG	0	6	35	0	2	32
Contig15326	33297	CHG	.	.	.	1	13	36
Contig15326	33576	CHG	.	.	.	0	2	37
Contig15326	33649	CHG	0	4	37	0	1	37
Contig15326	33745	CHG	2	7	35	.	.	.
Contig15326	33795	CHG	0	2	37	.	.	.
Contig15326	33825	CHG	.	.	.	0	2	37
Contig15326	33854	CHG	0	3	37	.	.	.
Contig15326	33863	CHG	0	2	37	.	.	.
Contig15326	33867	CHG	0	2	37	.	.	.
Contig15326	33878	CHG	0	4	37	0	1	37
Contig15326	33884	CHG	0	4	36	0	2	37
Contig15326	34082	CHG	.	.	.	0	4	35
Contig15326	34152	CHG	0	3	37	.	.	.
Contig15326	34217	CHG	0	5	34	0	3	35
Contig15326	34361	CHG	0	10	37	0	5	34
Contig15326	34382	CHG	.	.	.	0	2	37
Contig15326	34787	CHG	0	2	37	0	4	32
Contig15326	34848	CHG	0	5	35	0	10	36
Contig15326	34859	CHG	0	2	35	.	.	.
Contig15326	34872	CHG	.	.	.	0	2	32
Contig15326	34933	CHG	.	.	.	0	12	36
Contig15326	34937	CHG	.	.	.	0	9	36
Contig15326	34940	CHG	.	.	.	0	8	34
Contig15326	34965	CHG	0	11	37	0	11	37
Contig15326	34971	CHG	1	19	36	.	.	.
Contig15326	34974	CHG	.	.	.	0	14	36
Contig15326	34986	CHG	0	27	36	0	10	35
Contig15326	34999	CHG	0	18	36	0	11	35
Contig15326	35005	CHG	0	17	36	0	4	37
Contig15326	35010	CHG	0	13	36	0	8	37
Contig15326	35016	CHG	0	13	36	.	.	.
Contig15326	35026	CHG	0	16	34	.	.	.
Contig15326	35033	CHG	0	20	34	0	33	35
Contig15326	35044	CHG	0	21	36	0	28	35
Contig15326	35072	CHG	0	11	36	0	10	36
Contig15326	35078	CHG	0	10	35	.	.	.
Contig15326	35081	CHG	.	.	.	0	8	35
Contig15326	35107	CHG	0	5	37	0	7	35
Contig15326	35113	CHG	0	5	35	0	10	34
Contig15326	35118	CHG	0	5	36	0	19	36
Contig15326	35124	CHG	0	4	37	.	.	.
Contig15326	35136	CHG	.	.	.	0	20	36
Contig15326	35143	CHG	.	.	.	0	16	34
Contig15326	35149	CHG	.	.	.	0	9	35
Contig15326	35185	CHG	0	3	32	.	.	.
Contig15326	35224	CHG	0	1	37	0	1	37
Contig15326	35251	CHG	.	.	.	0	10	36
Contig15326	35252	CHG	0	15	36	0	11	35
Contig15326	35263	CHG	.	.	.	1	11	35
Contig15326	35301	CHG	.	.	.	0	2	32
Contig15326	35327	CHG	0	2	37	0	7	35
Contig15326	35333	CHG	0	5	36	.	.	.
Contig15326	35336	CHG	.	.	.	0	7	37
Contig15326	35349	CHG	0	13	36	0	2	37
Contig15326	35361	CHG	0	11	37	.	.	.
Contig15326	35367	CHG	0	3	37	.	.	.
Contig15326	35378	CHG	0	2	32	.	.	.
Contig15326	35388	CHG	0	1	37	0	2	37
Contig15326	35396	CHG	.	.	.	0	3	37
Contig15326	35399	CHG	0	5	36	.	.	.
Contig15326	35402	CHG	.	.	.	0	6	35
Contig15326	35427	CHG	0	9	37	0	2	35
Contig15326	35449	CHG	0	17	37	.	.	.
Contig15326	35468	CHG	0	6	37	0	1	33
Contig15326	35473	CHG	0	5	37	0	1	37
Contig15326	35551	CHG	0	3	33	0	4	35
Contig15326	35560	CHG	0	13	36	0	14	36
Contig15326	35570	CHG	0	23	36	0	18	35
Contig15326	35575	CHG	1	30	36	0	25	35
Contig15326	35600	CHG	.	.	.	0	24	35
Contig15326	35601	CHG	0	14	36	0	22	35
Contig15326	35610	CHG	1	3	37	0	12	35
Contig15326	35711	CHG	2	5	35	.	.	.
Contig15326	35744	CHG	1	29	36	0	13	36
Contig15326	35749	CHG	0	24	36	0	9	36
Contig15326	35758	CHG	0	15	36	0	7	35
Contig15326	35763	CHG	0	7	37	0	4	37
Contig15326	35822	CHG	.	.	.	0	8	36
Contig15326	35870	CHG	0	4	34	0	5	37
Contig15326	35876	CHG	0	3	35	.	.	.
Contig15326	35882	CHG	0	2	37	0	2	35
Contig15326	36079	CHG	0	2	32	0	3	37
Contig15326	36088	CHG	.	.	.	0	2	32
Contig15326	36278	CHG	0	8	36	.	.	.
Contig15326	36314	CHG	1	2	37	.	.	.
Contig15326	36404	CHG	0	12	36	.	.	.
Contig15326	36409	CHG	0	12	36	.	.	.
Contig15326	36419	CHG	0	13	36	0	5	37
Contig15326	36435	CHG	0	19	36	0	18	36
Contig15326	36502	CHG	1	14	37	0	8	36
Contig15326	36543	CHG	.	.	.	1	16	36
Contig15326	36557	CHG	.	.	.	1	9	35
Contig15326	36771	CHG	.	.	.	0	2	35
Contig15326	36804	CHG	0	3	33	.	.	.
Contig15326	36844	CHG	0	15	36	0	2	30
Contig15326	36925	CHG	0	12	37	0	1	37
Contig15326	36931	CHG	0	14	34	0	1	37
Contig15326	36961	CHG	1	4	37	1	4	37
Contig15326	37004	CHG	.	.	.	0	6	33
Contig15326	37107	CHG	0	1	33	0	1	37
Contig15326	37498	CHG	0	3	37	0	1	37
Contig15326	37553	CHG	0	6	33	.	.	.
Contig15326	37566	CHG	0	4	36	.	.	.
Contig15326	37959	CHG	.	.	.	0	2	37
Contig15326	38027	CHG	0	2	37	.	.	.
Contig15326	38088	CHG	0	3	37	.	.	.
Contig15326	38093	CHG	0	5	35	.	.	.
Contig15326	38096	CHG	0	5	36	.	.	.
Contig15326	38100	CHG	0	4	32	.	.	.
Contig15326	38166	CHG	0	5	35	0	4	35
Contig15326	38332	CHG	2	3	33	.	.	.
Contig15326	38449	CHG	1	2	35	.	.	.
Contig15326	38644	CHG	0	1	37	0	9	34
Contig15326	38648	CHG	0	2	32	0	11	37
Contig15326	39041	CHG	0	5	37	.	.	.
Contig15326	39052	CHG	0	6	35	.	.	.
Contig15326	39100	CHG	.	.	.	0	3	37
Contig15326	39221	CHG	1	5	37	.	.	.
Contig15326	39362	CHG	.	.	.	0	5	36
Contig15326	39381	CHG	.	.	.	0	2	35
Contig15326	39438	CHG	0	1	37	0	1	37
Contig15326	39446	CHG	0	1	37	1	1	37
Contig15326	39594	CHG	0	6	37	0	2	37
Contig15326	39869	CHG	0	1	37	0	1	37
Contig15326	39873	CHG	0	1	37	0	1	27
Contig15326	39886	CHG	0	9	35	0	1	37
Contig15326	39900	CHG	0	10	34	.	.	.
Contig15326	39952	CHG	0	2	37	0	1	37
Contig15326	39988	CHG	.	.	.	0	6	36
Contig15326	39993	CHG	0	1	37	0	8	37
Contig15326	40012	CHG	0	1	37	0	2	37
Contig15326	40031	CHG	0	1	27	0	1	27
Contig15326	40059	CHG	0	5	36	.	.	.
Contig15326	40085	CHG	0	5	36	0	4	36
Contig15326	40315	CHG	.	.	.	0	2	37
Contig15326	40319	CHG	.	.	.	0	2	37
Contig15326	40330	CHG	.	.	.	0	2	37
Contig15326	40569	CHG	2	2	37	0	1	37
Contig15326	40647	CHG	0	6	34	.	.	.
Contig15326	40726	CHG	1	2	32	.	.	.
Contig15326	41015	CHG	.	.	.	0	3	37
Contig15326	41022	CHG	.	.	.	0	8	35
Contig15326	41033	CHG	.	.	.	0	11	36
Contig15326	41048	CHG	.	.	.	0	18	36
Contig15326	41069	CHG	.	.	.	0	12	36
Contig15326	41085	CHG	0	5	37	0	2	37
Contig15326	41103	CHG	0	13	36	0	11	36
Contig15326	41139	CHG	.	.	.	0	2	32
Contig15326	41157	CHG	0	8	33	0	2	32
Contig15326	41162	CHG	0	8	34	0	1	37
Contig15326	41433	CHG	0	5	34	0	12	34
Contig15326	41490	CHG	.	.	.	0	7	36
Contig15326	41495	CHG	0	4	37	0	17	36
Contig15326	41505	CHG	0	11	37	0	17	36
Contig15326	41513	CHG	.	.	.	1	20	36
Contig15326	41517	CHG	0	19	35	1	23	35
Contig15326	41566	CHG	.	.	.	1	3	35
Contig15326	41587	CHG	.	.	.	0	6	36
Contig15326	41595	CHG	.	.	.	0	6	37
Contig15326	41683	CHG	0	2	37	.	.	.
Contig15326	41707	CHG	0	1	37	1	1	37
Contig15326	41738	CHG	0	1	37	0	2	32
Contig15326	42018	CHG	0	2	37	.	.	.
Contig15326	42334	CHG	0	2	32	.	.	.
Contig15326	42358	CHG	.	.	.	1	3	32
Contig15326	42611	CHG	0	12	35	0	7	36
Contig15326	42629	CHG	0	10	35	0	12	36
Contig15326	42634	CHG	0	13	34	0	10	35
Contig15326	42658	CHG	1	8	36	.	.	.
Contig15326	42669	CHG	0	2	35	.	.	.
Contig15326	42681	CHG	.	.	.	0	4	33
Contig15326	42713	CHG	0	16	36	0	15	36
Contig15326	42718	CHG	0	18	36	0	16	36
Contig15326	42742	CHG	0	15	36	2	20	35
Contig15326	42783	CHG	.	.	.	6	22	36
Contig15326	42815	CHG	0	1	33	0	8	36
Contig15326	42960	CHG	0	2	37	.	.	.
Contig15326	42984	CHG	0	2	37	.	.	.
Contig15326	43006	CHG	1	14	36	0	15	37
Contig15326	43019	CHG	0	12	36	0	7	37
Contig15326	43102	CHG	0	9	36	0	16	35
Contig15326	43159	CHG	0	14	37	0	18	36
Contig15326	43198	CHG	0	13	35	0	6	36
Contig15326	43250	CHG	1	5	37	0	3	37
Contig15326	43448	CHG	1	5	33	.	.	.
Contig15326	43569	CHG	0	4	37	0	1	33
Contig15326	43576	CHG	0	5	37	0	2	37
Contig15326	43975	CHG	.	.	.	0	3	35
Contig15326	44025	CHG	1	5	32	0	6	37
Contig15326	44139	CHG	0	2	35	.	.	.
Contig15326	44709	CHG	.	.	.	0	13	33
Contig15326	44714	CHG	0	2	32	.	.	.
Contig15326	44765	CHG	.	.	.	0	2	37
Contig15326	44768	CHG	.	.	.	0	2	37
Contig15326	44809	CHG	0	2	37	1	3	35
Contig15326	44815	CHG	0	2	37	0	3	35
Contig15326	44844	CHG	.	.	.	0	2	37
Contig15326	44847	CHG	.	.	.	0	2	32
Contig15326	45579	CHG	0	1	37	0	1	37
Contig15326	45751	CHG	.	.	.	1	2	37
Contig15326	46189	CHG	1	2	32	.	.	.
Contig15326	46268	CHG	1	1	37	0	1	37
Contig15326	46338	CHG	0	1	37	1	3	32
Contig15326	46896	CHG	0	3	37	.	.	.
Contig15326	46945	CHG	0	5	37	0	2	37
Contig15326	47097	CHG	0	2	35	.	.	.
Contig15326	47100	CHG	0	3	33	0	1	27
Contig15326	47379	CHG	0	6	34	.	.	.
Contig15326	47398	CHG	.	.	.	0	3	33
Contig15326	47845	CHG	.	.	.	0	3	35
Contig15326	47863	CHG	.	.	.	0	3	33
Contig15326	48064	CHG	.	.	.	0	2	37
Contig15326	48117	CHG	0	2	37	0	1	37
Contig15326	48149	CHG	.	.	.	0	2	37
Contig15326	48227	CHG	0	1	37	0	1	37
Contig15326	48297	CHG	0	5	35	0	4	36
Contig15326	48308	CHG	1	12	36	0	4	37
Contig15326	48314	CHG	0	11	37	0	3	37
Contig15326	48322	CHG	.	.	.	0	2	37
Contig15326	48432	CHG	1	1	37	1	7	37
Contig15326	48461	CHG	.	.	.	0	5	37
Contig15326	48508	CHG	.	.	.	0	2	37
Contig15326	48515	CHG	0	1	27	0	8	36
Contig15326	48519	CHG	0	3	29	0	7	37
Contig15326	48754	CHG	.	.	.	0	2	37
Contig15326	48834	CHG	0	3	37	0	14	36
Contig15326	48895	CHG	.	.	.	0	7	33
Contig15326	48902	CHG	0	9	37	.	.	.
Contig15326	48923	CHG	0	2	35	0	3	37
Contig15326	48933	CHG	.	.	.	0	3	32
Contig15326	48936	CHG	.	.	.	0	5	37
Contig15326	48951	CHG	.	.	.	0	7	37
Contig15326	48955	CHG	.	.	.	0	7	37
Contig15326	48958	CHG	.	.	.	1	7	35
Contig15326	48983	CHG	1	11	37	1	14	36
Contig15326	49011	CHG	0	9	36	.	.	.
Contig15326	49255	CHG	1	2	37	.	.	.
Contig15326	49446	CHG	.	.	.	0	3	35
Contig15326	49474	CHG	0	2	37	1	3	37
Contig15326	49536	CHG	.	.	.	0	3	37
Contig15326	49925	CHG	0	1	37	0	1	33
Contig15326	49981	CHG	0	3	34	0	9	37
Contig15326	50192	CHG	0	3	35	.	.	.
Contig15326	50226	CHG	0	2	37	.	.	.
Contig15326	50344	CHG	.	.	.	0	7	35
Contig15326	50429	CHG	0	2	37	0	1	37
Contig15326	50528	CHG	0	6	37	.	.	.
Contig15326	50554	CHG	0	2	37	.	.	.
Contig15326	50670	CHG	.	.	.	0	2	37
Contig15326	50997	CHG	0	3	33	.	.	.
Contig15326	51007	CHG	0	8	34	.	.	.
Contig15326	51010	CHG	.	.	.	0	10	33
Contig15326	51026	CHG	1	15	37	0	7	34
Contig15326	51058	CHG	.	.	.	0	34	36
Contig15326	51076	CHG	.	.	.	0	21	36
Contig15326	51083	CHG	0	5	34	.	.	.
Contig15326	51086	CHG	.	.	.	0	16	35
Contig15326	51092	CHG	0	17	36	.	.	.
Contig15326	51112	CHG	0	13	35	0	12	36
Contig15326	51115	CHG	0	11	36	0	12	35
Contig15326	51142	CHG	0	18	36	1	14	34
Contig15326	51155	CHG	0	9	34	0	2	37
Contig15326	51162	CHG	0	5	35	.	.	.
Contig15326	51193	CHG	0	19	35	.	.	.
Contig15326	51196	CHG	.	.	.	0	21	35
Contig15326	51277	CHG	.	.	.	0	2	37
Contig15326	51428	CHG	.	.	.	4	4	34
Contig15326	51443	CHG	.	.	.	2	3	37
Contig15326	51476	CHG	0	2	37	.	.	.
Contig15326	51760	CHG	0	3	37	.	.	.
