"Quant_Varia"	"contig_gene"	"start_gene_2kb"	"end_gene_2kb"	"Pst_Values"
"Contig19050_1_15272"	"Contig19050"	"1"	"15272"	0.0374635818833106
"Contig19079_1_5871"	"Contig19079"	"1"	"5871"	0.434266996322002
"Contig19114_1_29165"	"Contig19114"	"1"	"29165"	0.692168296778706
"Contig19114_33352_44161"	"Contig19114"	"33352"	"44161"	0.897488943390776
"Contig19114_35398_48407"	"Contig19114"	"35398"	"48407"	0.897488943390776
"Contig191637_1_6527"	"Contig191637"	"1"	"6527"	0.0551104148927648
"Contig19169_1_31880"	"Contig19169"	"1"	"31880"	0.0115170647183324
"Contig1917_2904_16952"	"Contig1917"	"2904"	"16952"	0.00575977634702324
"Contig19180_1_40694"	"Contig19180"	"1"	"40694"	0.454165961058822
"Contig19214_47701_57333"	"Contig19214"	"47701"	"57333"	0.00300910040774989
"Contig19230_22386_51228"	"Contig19230"	"22386"	"51228"	0.163023118749881
"Contig19237_1_19919"	"Contig19237"	"1"	"19919"	0.0782769016801856
"Contig19272_1_5777"	"Contig19272"	"1"	"5777"	0.0999787405359017
"Contig19277_1_23216"	"Contig19277"	"1"	"23216"	0.338270757174361
"Contig19277_28844_42434"	"Contig19277"	"28844"	"42434"	0.608752869001045
"Contig193_1_30989"	"Contig193"	"1"	"30989"	0.707027558432588
"Contig19311_1_8516"	"Contig19311"	"1"	"8516"	0.0109122516263893
"Contig19311_5991_21041"	"Contig19311"	"5991"	"21041"	0.171766492688581
"Contig19313_1_4278"	"Contig19313"	"1"	"4278"	0.39068527146653
"Contig1932_4144_31961"	"Contig1932"	"4144"	"31961"	0.00656539433988392
"Contig19320_3111_7864"	"Contig19320"	"3111"	"7864"	0.0424280072940397
"Contig1933_14780_22185"	"Contig1933"	"14780"	"22185"	0.509650567384742
"Contig19348_854_19970"	"Contig19348"	"854"	"19970"	0.181957476833044
"Contig19349_1_14412"	"Contig19349"	"1"	"14412"	0.487471377791533
"Contig193649_681_5481"	"Contig193649"	"681"	"5481"	0.0584945645355755
"Contig19368_1_4502"	"Contig19368"	"1"	"4502"	0.593768227748027
"Contig19368_978_20688"	"Contig19368"	"978"	"20688"	0.593768227748027
"Contig19386_2703_23058"	"Contig19386"	"2703"	"23058"	0.066170718561868
"Contig19486_1_17575"	"Contig19486"	"1"	"17575"	0.818349232712234
"Contig19512_1_23129"	"Contig19512"	"1"	"23129"	0.439690769534917
"Contig195594_1_4542"	"Contig195594"	"1"	"4542"	0.640662015200312
"Contig19582_1_31681"	"Contig19582"	"1"	"31681"	0.644273308987878
"Contig19583_1_5596"	"Contig19583"	"1"	"5596"	0.454107698353877
"Contig19583_11297_23863"	"Contig19583"	"11297"	"23863"	0.109413871383836
"Contig19593_20066_35678"	"Contig19593"	"20066"	"35678"	0.38607520780548
"Contig1962_1_13230"	"Contig1962"	"1"	"13230"	0.192253176290964
"Contig19628_1_18977"	"Contig19628"	"1"	"18977"	0.0540886874676161
"Contig19657_72925_87866"	"Contig19657"	"72925"	"87866"	0.00207387322760064
"Contig19662_1_9127"	"Contig19662"	"1"	"9127"	0.0812250690216954
"Contig19670_1_22958"	"Contig19670"	"1"	"22958"	0.748770541739906
"Contig19670_5681_22483"	"Contig19670"	"5681"	"22483"	0.748770541739906
"Contig1970_966_27002"	"Contig1970"	"966"	"27002"	0.203516948134877
"Contig19704_11535_21904"	"Contig19704"	"11535"	"21904"	0.0827271858441751
"Contig19704_15396_27066"	"Contig19704"	"15396"	"27066"	0.0827271858441751
"Contig19762_46835_61689"	"Contig19762"	"46835"	"61689"	0.208639765998291
"Contig19783_1_9638"	"Contig19783"	"1"	"9638"	0.597796295492887
"Contig19785_11007_18663"	"Contig19785"	"11007"	"18663"	0.0687987573751385
"Contig19785_17453_29541"	"Contig19785"	"17453"	"29541"	0.791053320823796
"Contig19787_1_4087"	"Contig19787"	"1"	"4087"	0.761913473578184
"Contig19797_17831_25826"	"Contig19797"	"17831"	"25826"	0.517484517430933
"Contig19797_21851_35076"	"Contig19797"	"21851"	"35076"	0.0180119743563263
"Contig19797_22620_35076"	"Contig19797"	"22620"	"35076"	0.0180119743563263
"Contig19797_6879_25490"	"Contig19797"	"6879"	"25490"	0.496098881312295
"Contig19798_4154_13613"	"Contig19798"	"4154"	"13613"	0.519051511348669
"Contig19817_1376_23052"	"Contig19817"	"1376"	"23052"	0.0926794603181315
"Contig19827_1_5740"	"Contig19827"	"1"	"5740"	0.010692910319652
"Contig19837_156_8745"	"Contig19837"	"156"	"8745"	0.531617791820322
"Contig19986_4874_44004"	"Contig19986"	"4874"	"44004"	0.167608434620161
"Contig19997_1222_8585"	"Contig19997"	"1222"	"8585"	0.0150443143923086
"Contig20_38209_47890"	"Contig20"	"38209"	"47890"	0.570678085079609
"Contig20020_9585_25954"	"Contig20020"	"9585"	"25954"	0.0121503049109958
"Contig20055_1535_20843"	"Contig20055"	"1535"	"20843"	0.598758330073968
"Contig20090_585_7241"	"Contig20090"	"585"	"7241"	0.0977455052517636
"Contig201_1_32247"	"Contig201"	"1"	"32247"	0.0712892464379401
"Contig2013_1537_7811"	"Contig2013"	"1537"	"7811"	0.20459716308866
"Contig201561_1_4808"	"Contig201561"	"1"	"4808"	0.504209869792673
"Contig20162_1125_27964"	"Contig20162"	"1125"	"27964"	0.325170129508779
"Contig20178_9302_16180"	"Contig20178"	"9302"	"16180"	0.511346815898074
"Contig20179_1_4175"	"Contig20179"	"1"	"4175"	0.373921199323992
"Contig20179_1793_26127"	"Contig20179"	"1793"	"26127"	0.510922891820777
"Contig20180_1_8836"	"Contig20180"	"1"	"8836"	0.362292759024075
"Contig202_4642_35193"	"Contig202"	"4642"	"35193"	0.429215780028621
"Contig20224_177_10723"	"Contig20224"	"177"	"10723"	0.0078324493825495
"Contig20225_9072_15854"	"Contig20225"	"9072"	"15854"	0.136034298511891
"Contig202423_1_7942"	"Contig202423"	"1"	"7942"	0.538303539635036
"Contig20297_3047_24189"	"Contig20297"	"3047"	"24189"	0.156757672380898
"Contig20345_21479_42658"	"Contig20345"	"21479"	"42658"	0.250520362060045
"Contig20371_1_3491"	"Contig20371"	"1"	"3491"	0.224650701939351
"Contig20453_5270_42854"	"Contig20453"	"5270"	"42854"	0.104873412907465
"Contig20472_17063_49388"	"Contig20472"	"17063"	"49388"	0.173549200996889
"Contig20498_1_22650"	"Contig20498"	"1"	"22650"	0.0668601675089532
"Contig20569_25098_35436"	"Contig20569"	"25098"	"35436"	0.905766511142292
"Contig20570_248_25683"	"Contig20570"	"248"	"25683"	0.680762884906239
"Contig20581_6866_31859"	"Contig20581"	"6866"	"31859"	0.0421449443067304
"Contig20582_1158_22624"	"Contig20582"	"1158"	"22624"	0.152105484788032
"Contig20584_1_13630"	"Contig20584"	"1"	"13630"	0.157339712991837
"Contig20613_3688_23489"	"Contig20613"	"3688"	"23489"	0.454977544708006
"Contig20625_66098_77891"	"Contig20625"	"66098"	"77891"	0.105610857584283
"Contig20633_16661_25690"	"Contig20633"	"16661"	"25690"	0.00648050909358465
"Contig20655_7229_20909"	"Contig20655"	"7229"	"20909"	0.730043473598793
"Contig20707_1_12854"	"Contig20707"	"1"	"12854"	0.137988454047932
"Contig20767_19070_36176"	"Contig20767"	"19070"	"36176"	0.677639882618098
"Contig20773_29394_46320"	"Contig20773"	"29394"	"46320"	0.564843762305631
"Contig20838_37990_48963"	"Contig20838"	"37990"	"48963"	0.801910290092782
"Contig20842_1_16705"	"Contig20842"	"1"	"16705"	0.621885948698983
"Contig20842_13679_21098"	"Contig20842"	"13679"	"21098"	0.621885948698983
"Contig20863_1_18565"	"Contig20863"	"1"	"18565"	0.0980020048001366
"Contig20866_1_16729"	"Contig20866"	"1"	"16729"	0.611128224678773
"Contig20880_1_30715"	"Contig20880"	"1"	"30715"	0.341889806403898
"Contig20896_1_17768"	"Contig20896"	"1"	"17768"	0.0063711035458494
"Contig20901_4224_19020"	"Contig20901"	"4224"	"19020"	0.470762996471412
"Contig20905_1_10935"	"Contig20905"	"1"	"10935"	0.143682970937178
"Contig20905_15608_45768"	"Contig20905"	"15608"	"45768"	0.728582120747219
"Contig209096_1_15790"	"Contig209096"	"1"	"15790"	0.286380819086726
"Contig209556_1894_7566"	"Contig209556"	"1894"	"7566"	0.256477062839505
"Contig20961_4003_8527"	"Contig20961"	"4003"	"8527"	0.449725425103512
"Contig20989_1_21390"	"Contig20989"	"1"	"21390"	0.297216281584067
"Contig20992_1_46756"	"Contig20992"	"1"	"46756"	0.0243032393142962
"Contig20994_14874_49435"	"Contig20994"	"14874"	"49435"	0.598668943883259
"Contig20994_4109_33159"	"Contig20994"	"4109"	"33159"	0.657774413782039
"Contig20996_1201_29065"	"Contig20996"	"1201"	"29065"	0.442200102167085
"Contig21019_6116_16032"	"Contig21019"	"6116"	"16032"	0.255894568139997
"Contig21054_44978_60412"	"Contig21054"	"44978"	"60412"	0.585231232834411
"Contig21088_1_22031"	"Contig21088"	"1"	"22031"	0.357184417295502
"Contig21099_1_22069"	"Contig21099"	"1"	"22069"	0.756273197428297
"Contig21099_19503_32362"	"Contig21099"	"19503"	"32362"	0.756273197428297
"Contig21099_6473_23357"	"Contig21099"	"6473"	"23357"	0.756273197428297
"Contig21104_1_13209"	"Contig21104"	"1"	"13209"	0.00109663893297263
"Contig21118_1_17672"	"Contig21118"	"1"	"17672"	0.162408556705641
"Contig21119_5240_11422"	"Contig21119"	"5240"	"11422"	0.429338062738361
"Contig21168_1_7290"	"Contig21168"	"1"	"7290"	0.59257476487544
"Contig21183_1_23698"	"Contig21183"	"1"	"23698"	0.219747190029784
"Contig2122_3840_9075"	"Contig2122"	"3840"	"9075"	0.325471760273244
"Contig21230_14032_48191"	"Contig21230"	"14032"	"48191"	0.580092834917931
"Contig21241_3279_9344"	"Contig21241"	"3279"	"9344"	0.331382102204904
"Contig212495_1_5976"	"Contig212495"	"1"	"5976"	6.65018869116769e-06
"Contig21274_1_26395"	"Contig21274"	"1"	"26395"	0.914759901306282
"Contig212811_1_5280"	"Contig212811"	"1"	"5280"	0.0497029441760733
"Contig2132_4572_27619"	"Contig2132"	"4572"	"27619"	0.28457773152501
"Contig21345_1_8595"	"Contig21345"	"1"	"8595"	0.775665343028727
"Contig213876_2826_8048"	"Contig213876"	"2826"	"8048"	0.118366083578398
"Contig214577_1_15607"	"Contig214577"	"1"	"15607"	0.0264884331821148
"Contig215201_5600_8365"	"Contig215201"	"5600"	"8365"	0.112573828387296
"Contig21533_1_9182"	"Contig21533"	"1"	"9182"	0.518336132355289
"Contig21623_992_16713"	"Contig21623"	"992"	"16713"	0.267406513271478
"Contig21647_1_28897"	"Contig21647"	"1"	"28897"	0.306328472712089
"Contig21665_23629_39347"	"Contig21665"	"23629"	"39347"	0.263184880869854
"Contig21669_1_15052"	"Contig21669"	"1"	"15052"	0.384936852224288
"Contig21708_1_27930"	"Contig21708"	"1"	"27930"	0.261216418504486
"Contig21708_1875_15513"	"Contig21708"	"1875"	"15513"	0.261216418504486
"Contig21714_398_8895"	"Contig21714"	"398"	"8895"	0.0418466839304928
"Contig21716_8976_27444"	"Contig21716"	"8976"	"27444"	0.679331486202246
"Contig21732_1_24634"	"Contig21732"	"1"	"24634"	0.0347781789645021
"Contig21745_1_1762"	"Contig21745"	"1"	"1762"	0.407778460429419
"Contig21801_1_20859"	"Contig21801"	"1"	"20859"	0.440266971889059
"Contig21816_14451_42300"	"Contig21816"	"14451"	"42300"	0.532375343697911
"Contig21816_1941_38734"	"Contig21816"	"1941"	"38734"	0.532375343697911
"Contig21828_37578_64645"	"Contig21828"	"37578"	"64645"	0.157239761897666
"Contig21845_1_22918"	"Contig21845"	"1"	"22918"	0.394170489709974
"Contig21846_1_12266"	"Contig21846"	"1"	"12266"	0.60858541112382
"Contig21897_1_22045"	"Contig21897"	"1"	"22045"	0.420690354115923
"Contig21923_33110_56654"	"Contig21923"	"33110"	"56654"	0.286729723991365
"Contig21927_1_19002"	"Contig21927"	"1"	"19002"	0.79439987988612
"Contig21930_1_18417"	"Contig21930"	"1"	"18417"	0.584693650750453
"Contig21936_1_12967"	"Contig21936"	"1"	"12967"	0.3630018964297
"Contig21956_30451_45339"	"Contig21956"	"30451"	"45339"	0.00525497577488908
"Contig21999_810_21631"	"Contig21999"	"810"	"21631"	0.225874912065201
"Contig22041_1_5171"	"Contig22041"	"1"	"5171"	0.555682296467028
"Contig22043_1_1309"	"Contig22043"	"1"	"1309"	0.355671448950398
"Contig22061_2052_34963"	"Contig22061"	"2052"	"34963"	0.0867503984463164
"Contig22061_9860_26993"	"Contig22061"	"9860"	"26993"	0.226194296925938
"Contig22083_109_9410"	"Contig22083"	"109"	"9410"	0.333585649041819
"Contig22087_7545_39523"	"Contig22087"	"7545"	"39523"	0.460589774921973
"Contig22090_32860_72116"	"Contig22090"	"32860"	"72116"	0.000626964367622972
"Contig22092_2223_8076"	"Contig22092"	"2223"	"8076"	0.180362681102912
"Contig22130_10118_27312"	"Contig22130"	"10118"	"27312"	0.100313045639703
"Contig22130_8282_25595"	"Contig22130"	"8282"	"25595"	0.100313045639703
"Contig22135_21049_26994"	"Contig22135"	"21049"	"26994"	0.214144793254939
"Contig22138_1_23639"	"Contig22138"	"1"	"23639"	0.0859821290362969
"Contig22140_35350_60432"	"Contig22140"	"35350"	"60432"	0.0126938679384036
"Contig22141_12507_38579"	"Contig22141"	"12507"	"38579"	0.291306017459341
"Contig22141_1428_22199"	"Contig22141"	"1428"	"22199"	0.107951721631354
"Contig22143_1_11844"	"Contig22143"	"1"	"11844"	0.0715769153268888
"Contig22143_1_2304"	"Contig22143"	"1"	"2304"	0.432954473963743
"Contig22223_1_30315"	"Contig22223"	"1"	"30315"	0.0609066620537927
"Contig22249_1_2372"	"Contig22249"	"1"	"2372"	0.182919570305339
"Contig22263_1_21348"	"Contig22263"	"1"	"21348"	0.0666004150840246
"Contig22263_21613_33857"	"Contig22263"	"21613"	"33857"	0.0333619806425287
"Contig22276_1_49985"	"Contig22276"	"1"	"49985"	0.316381121927931
"Contig22383_1_34980"	"Contig22383"	"1"	"34980"	0.678264458391501
"Contig224_27917_40757"	"Contig224"	"27917"	"40757"	0.00133584807621387
"Contig22486_1441_23823"	"Contig22486"	"1441"	"23823"	0.00537509647071811
"Contig22489_1_13993"	"Contig22489"	"1"	"13993"	0.01001016020272
"Contig225_725_33102"	"Contig225"	"725"	"33102"	0.267494842300009
"Contig22514_39745_61431"	"Contig22514"	"39745"	"61431"	0.476683933969972
"Contig2254_1_11569"	"Contig2254"	"1"	"11569"	0.535492881681487
"Contig22543_2494_11675"	"Contig22543"	"2494"	"11675"	0.0847313289212212
"Contig22548_1_52013"	"Contig22548"	"1"	"52013"	0.0419689442023582
"Contig22558_1_52162"	"Contig22558"	"1"	"52162"	0.48752907451966
"Contig22561_1_17823"	"Contig22561"	"1"	"17823"	0.145044387675121
"Contig22561_14478_19039"	"Contig22561"	"14478"	"19039"	0.259798653280414
"Contig2259_1_7347"	"Contig2259"	"1"	"7347"	4.00381950541525e-05
"Contig226_18265_26032"	"Contig226"	"18265"	"26032"	0.534899983703482
"Contig22608_1_3184"	"Contig22608"	"1"	"3184"	0.26263868595353
"Contig22608_1986_19244"	"Contig22608"	"1986"	"19244"	0.214656316875569
"Contig226105_1_3789"	"Contig226105"	"1"	"3789"	0.215734173964303
"Contig22638_1974_21770"	"Contig22638"	"1974"	"21770"	0.134117770133014
"Contig22654_1_42632"	"Contig22654"	"1"	"42632"	0.266171537696724
"Contig22659_1_21911"	"Contig22659"	"1"	"21911"	0.418733100403205
"Contig22692_1_28199"	"Contig22692"	"1"	"28199"	0.134491199529943
"Contig22699_5821_18068"	"Contig22699"	"5821"	"18068"	0.29264742903772
"Contig22706_51784_77582"	"Contig22706"	"51784"	"77582"	0.446053343105185
"Contig22721_19520_24649"	"Contig22721"	"19520"	"24649"	0.337238551063063
"Contig22757_8454_25624"	"Contig22757"	"8454"	"25624"	0.163649358926684
"Contig22772_1_9180"	"Contig22772"	"1"	"9180"	0.561383967346609
"Contig22778_14623_31558"	"Contig22778"	"14623"	"31558"	0.539982794043915
"Contig22790_15663_24282"	"Contig22790"	"15663"	"24282"	0.462963973523797
"Contig22790_16834_29195"	"Contig22790"	"16834"	"29195"	0.462963973523797
"Contig22791_1_2221"	"Contig22791"	"1"	"2221"	0.767565235515404
"Contig22797_47470_86377"	"Contig22797"	"47470"	"86377"	0.172017376459322
"Contig22814_105421_132584"	"Contig22814"	"105421"	"132584"	0.389551119020049
"Contig22907_1_23039"	"Contig22907"	"1"	"23039"	0.509313683241715
"Contig22929_1_9465"	"Contig22929"	"1"	"9465"	0.221105568110916
"Contig22933_1_11491"	"Contig22933"	"1"	"11491"	0.557298354613992
"Contig22935_175_31795"	"Contig22935"	"175"	"31795"	0.720971280713684
"Contig22935_56354_72551"	"Contig22935"	"56354"	"72551"	0.18060347201829
"Contig22963_1_20589"	"Contig22963"	"1"	"20589"	0.173472088262873
"Contig22963_25048_42778"	"Contig22963"	"25048"	"42778"	0.51082630743534
"Contig22998_1_11835"	"Contig22998"	"1"	"11835"	0.61005024718426
"Contig23034_1_24487"	"Contig23034"	"1"	"24487"	0.610712989885433
"Contig23063_3165_16705"	"Contig23063"	"3165"	"16705"	0.308955576335857
"Contig23064_1_7590"	"Contig23064"	"1"	"7590"	0.00311874476894113
"Contig23065_1_5594"	"Contig23065"	"1"	"5594"	0.335032351354552
"Contig23098_1_12399"	"Contig23098"	"1"	"12399"	0.02022698173355
"Contig23108_2928_18632"	"Contig23108"	"2928"	"18632"	0.308149013665917
"Contig23136_3252_14107"	"Contig23136"	"3252"	"14107"	0.418032943740936
"Contig23174_28578_49941"	"Contig23174"	"28578"	"49941"	0.168406985920774
"Contig23175_1839_7266"	"Contig23175"	"1839"	"7266"	0.1070647434485
"Contig232_230_29043"	"Contig232"	"230"	"29043"	0.138710005809251
"Contig232_482_50468"	"Contig232"	"482"	"50468"	0.138710005809251
"Contig23208_15482_48918"	"Contig23208"	"15482"	"48918"	0.00087861623644656
"Contig23235_6324_26972"	"Contig23235"	"6324"	"26972"	0.397967901405856
"Contig23249_5370_14986"	"Contig23249"	"5370"	"14986"	0.518245848598744
"Contig23274_523_9909"	"Contig23274"	"523"	"9909"	0.534982343973302
"Contig23342_7466_19075"	"Contig23342"	"7466"	"19075"	0.163138220881318
"Contig2341_856_11647"	"Contig2341"	"856"	"11647"	0.00423075704267759
"Contig23414_1_5896"	"Contig23414"	"1"	"5896"	0.879874577393672
"Contig23432_1_6865"	"Contig23432"	"1"	"6865"	0.0268110928223151
"Contig23468_7641_21740"	"Contig23468"	"7641"	"21740"	0.012324849229
"Contig23485_1_38864"	"Contig23485"	"1"	"38864"	0.500884779400195
"Contig23492_1_8722"	"Contig23492"	"1"	"8722"	0.100699566609297
"Contig23502_19351_37837"	"Contig23502"	"19351"	"37837"	0.000544908764294564
"Contig23508_1_3576"	"Contig23508"	"1"	"3576"	0.689065618563772
"Contig23508_4315_34213"	"Contig23508"	"4315"	"34213"	0.265935651457874
"Contig23552_852_10512"	"Contig23552"	"852"	"10512"	0.00609363946145245
"Contig23584_638_30063"	"Contig23584"	"638"	"30063"	0.144894307568636
"Contig23584_6974_28646"	"Contig23584"	"6974"	"28646"	0.144894307568636
"Contig23590_1_15494"	"Contig23590"	"1"	"15494"	0.510059276109179
"Contig23612_18647_33782"	"Contig23612"	"18647"	"33782"	0.791709622596653
"Contig23612_8326_23008"	"Contig23612"	"8326"	"23008"	0.811253001061274
"Contig23615_44699_49541"	"Contig23615"	"44699"	"49541"	0.33510751428935
"Contig23630_10450_23114"	"Contig23630"	"10450"	"23114"	0.22934894800418
"Contig23630_15631_38529"	"Contig23630"	"15631"	"38529"	8.89443321005262e-05
"Contig23652_1_14072"	"Contig23652"	"1"	"14072"	0.511179367925803
"Contig23659_1_26889"	"Contig23659"	"1"	"26889"	0.660834191611381
"Contig23678_8616_42520"	"Contig23678"	"8616"	"42520"	0.0185845436765269
"Contig23715_10238_22745"	"Contig23715"	"10238"	"22745"	0.0152160346186538
"Contig23718_1_22108"	"Contig23718"	"1"	"22108"	0.541800009541739
"Contig23800_1_30388"	"Contig23800"	"1"	"30388"	0.613189418303221
"Contig2382_1_7140"	"Contig2382"	"1"	"7140"	0.0227938573560314
"Contig23820_1_2967"	"Contig23820"	"1"	"2967"	0.402481274953633
"Contig23823_3368_14200"	"Contig23823"	"3368"	"14200"	0.657806597633953
"Contig23884_2321_7527"	"Contig23884"	"2321"	"7527"	0.828270010121325
"Contig23889_9782_16449"	"Contig23889"	"9782"	"16449"	0.00251958147774626
"Contig23902_3715_14437"	"Contig23902"	"3715"	"14437"	0.18622092376782
"Contig23902_847_7061"	"Contig23902"	"847"	"7061"	0.304104580943143
"Contig23997_1_17440"	"Contig23997"	"1"	"17440"	0.0312367973360167
"Contig24017_1_17351"	"Contig24017"	"1"	"17351"	0.0110447774863023
"Contig24022_1_13266"	"Contig24022"	"1"	"13266"	0.0977162488984191
"Contig24022_9371_23331"	"Contig24022"	"9371"	"23331"	0.511544430899371
"Contig24055_1_15256"	"Contig24055"	"1"	"15256"	0.0959072733650535
"Contig24055_16962_24587"	"Contig24055"	"16962"	"24587"	0.433821937353513
"Contig241_17297_31344"	"Contig241"	"17297"	"31344"	0.370566892021895
"Contig24116_755_14850"	"Contig24116"	"755"	"14850"	0.0685583520539267
"Contig24120_1788_12375"	"Contig24120"	"1788"	"12375"	0.603868701033359
"Contig24121_16197_31007"	"Contig24121"	"16197"	"31007"	0.537133233255412
"Contig24178_36058_42425"	"Contig24178"	"36058"	"42425"	0.295952118415143
"Contig24215_1_23421"	"Contig24215"	"1"	"23421"	0.176919725771806
"Contig24215_13758_23108"	"Contig24215"	"13758"	"23108"	0.533235713550689
"Contig24299_1_4067"	"Contig24299"	"1"	"4067"	0.0846476922038325
"Contig24301_381_4787"	"Contig24301"	"381"	"4787"	0.683194555883429
"Contig24326_10871_44999"	"Contig24326"	"10871"	"44999"	0.024379391139085
"Contig24326_18828_42940"	"Contig24326"	"18828"	"42940"	0.024379391139085
"Contig24328_1_4562"	"Contig24328"	"1"	"4562"	0.161483884621392
"Contig24345_1_23029"	"Contig24345"	"1"	"23029"	0.503464978906074
"Contig24387_5190_13335"	"Contig24387"	"5190"	"13335"	0.0265684742142652
"Contig24429_2399_20384"	"Contig24429"	"2399"	"20384"	0.464522763321358
"Contig24450_29643_59470"	"Contig24450"	"29643"	"59470"	0.724505991011154
"Contig24465_3629_14405"	"Contig24465"	"3629"	"14405"	0.504663847968029
"Contig24471_10419_25854"	"Contig24471"	"10419"	"25854"	0.0820733154236611
"Contig24471_26794_33008"	"Contig24471"	"26794"	"33008"	0.0784990288535473
"Contig24479_1_3357"	"Contig24479"	"1"	"3357"	0.0787802186509394
"Contig24520_13855_35443"	"Contig24520"	"13855"	"35443"	0.0151620255035355
"Contig2456_32957_37121"	"Contig2456"	"32957"	"37121"	0.320338648323423
"Contig24566_10461_37431"	"Contig24566"	"10461"	"37431"	0.00833106870817356
"Contig24587_1_9626"	"Contig24587"	"1"	"9626"	0.0395456782333762
"Contig24588_1_22691"	"Contig24588"	"1"	"22691"	0.173840058722883
"Contig24612_1_20801"	"Contig24612"	"1"	"20801"	0.385017307101871
"Contig2462_1_7012"	"Contig2462"	"1"	"7012"	0.00526166371933894
"Contig24629_1_10164"	"Contig24629"	"1"	"10164"	0.0753340536576532
"Contig24637_1_32617"	"Contig24637"	"1"	"32617"	0.012436133805015
"Contig24672_1_8083"	"Contig24672"	"1"	"8083"	0.0197429495675411
"Contig247_13309_24297"	"Contig247"	"13309"	"24297"	0.397595374404613
"Contig247_8498_18824"	"Contig247"	"8498"	"18824"	0.397595374404613
"Contig24703_8172_22731"	"Contig24703"	"8172"	"22731"	0.344561260771274
"Contig24745_1_21182"	"Contig24745"	"1"	"21182"	0.360409493804082
"Contig24745_17400_35588"	"Contig24745"	"17400"	"35588"	0.609312492150559
"Contig24745_32281_44112"	"Contig24745"	"32281"	"44112"	0.180041054517271
"Contig24773_3357_21458"	"Contig24773"	"3357"	"21458"	0.237649156922427
"Contig24776_1636_30166"	"Contig24776"	"1636"	"30166"	0.537284148891972
"Contig24781_363_54811"	"Contig24781"	"363"	"54811"	0.0668406143257487
"Contig24782_1_11301"	"Contig24782"	"1"	"11301"	0.343883951269943
"Contig24784_23559_53353"	"Contig24784"	"23559"	"53353"	0.00486329566190509
"Contig24784_28476_57043"	"Contig24784"	"28476"	"57043"	0.00486329566190509
"Contig24791_7341_51957"	"Contig24791"	"7341"	"51957"	0.605464091745813
"Contig248_1044_27069"	"Contig248"	"1044"	"27069"	0.526074247320451
"Contig24864_1_33589"	"Contig24864"	"1"	"33589"	0.0840080117965778
"Contig24867_63_31952"	"Contig24867"	"63"	"31952"	0.0408782924356862
"Contig24869_12882_37083"	"Contig24869"	"12882"	"37083"	0.553119864592697
"Contig24918_1_25842"	"Contig24918"	"1"	"25842"	0.0501251779865929
"Contig24928_1_20349"	"Contig24928"	"1"	"20349"	0.000223035654909239
"Contig2497_682_15358"	"Contig2497"	"682"	"15358"	0.610649528580472
"Contig25040_1_29810"	"Contig25040"	"1"	"29810"	0.594189277041654
"Contig25100_33881_51122"	"Contig25100"	"33881"	"51122"	0.607456849183631
"Contig25106_4574_13564"	"Contig25106"	"4574"	"13564"	0.332207426787981
"Contig25135_1_10869"	"Contig25135"	"1"	"10869"	0.606794443813406
"Contig2514_7301_13741"	"Contig2514"	"7301"	"13741"	0.116144142231743
"Contig25174_18618_26748"	"Contig25174"	"18618"	"26748"	0.0659392700479032
"Contig25203_12812_44122"	"Contig25203"	"12812"	"44122"	0.00525409818547852
"Contig2521_1_27733"	"Contig2521"	"1"	"27733"	0.299177631904649
"Contig25333_1_9268"	"Contig25333"	"1"	"9268"	0.49488059591526
"Contig25333_6097_9268"	"Contig25333"	"6097"	"9268"	0.563026734920577
"Contig25351_23101_29721"	"Contig25351"	"23101"	"29721"	0.27065758782441
"Contig25351_6446_21830"	"Contig25351"	"6446"	"21830"	0.00176975989084228
"Contig25354_1_10525"	"Contig25354"	"1"	"10525"	0.223527691314273
"Contig25389_135_9305"	"Contig25389"	"135"	"9305"	0.670787645537826
"Contig25418_1_15704"	"Contig25418"	"1"	"15704"	0.361970636957079
"Contig25424_14593_42138"	"Contig25424"	"14593"	"42138"	0.159621936145948
"Contig25426_1_24923"	"Contig25426"	"1"	"24923"	0.0160791488111066
"Contig25452_35106_57109"	"Contig25452"	"35106"	"57109"	0.164602722478027
"Contig25479_1_10722"	"Contig25479"	"1"	"10722"	0.0223531615774757
"Contig25479_11198_35590"	"Contig25479"	"11198"	"35590"	0.0919240205349297
"Contig25496_3474_25642"	"Contig25496"	"3474"	"25642"	0.363497400810765
"Contig25496_497_35886"	"Contig25496"	"497"	"35886"	0.363497400810765
"Contig25498_1_14446"	"Contig25498"	"1"	"14446"	0.282678690614429
"Contig25569_10836_21863"	"Contig25569"	"10836"	"21863"	0.390393873651453
"Contig25616_4867_12626"	"Contig25616"	"4867"	"12626"	0.54690391367108
"Contig25623_2264_6572"	"Contig25623"	"2264"	"6572"	0.596417100249371
"Contig2564_1_7494"	"Contig2564"	"1"	"7494"	0.107881308980709
"Contig25646_1_24132"	"Contig25646"	"1"	"24132"	0.6608801579401
"Contig25694_1_15803"	"Contig25694"	"1"	"15803"	0.0312416023457397
"Contig2575_4427_16428"	"Contig2575"	"4427"	"16428"	0.162465941751303
"Contig25780_1_18728"	"Contig25780"	"1"	"18728"	0.193279671508546
"Contig2579_3063_12059"	"Contig2579"	"3063"	"12059"	0.577131632733081
"Contig25818_2107_25769"	"Contig25818"	"2107"	"25769"	0.0995616132402415
