"Quant_Varia"	"contig_gene"	"start_gene_2kb"	"end_gene_2kb"	"Pst_Values"
"Contig20050_1_34828"	"Contig20050"	"1"	"34828"	0.653103255280102
"Contig20055_1535_20843"	"Contig20055"	"1535"	"20843"	0.696821528301406
"Contig2006_1_10812"	"Contig2006"	"1"	"10812"	0.806053659943803
"Contig200626_1_2948"	"Contig200626"	"1"	"2948"	0.0714329488735295
"Contig20075_1_15271"	"Contig20075"	"1"	"15271"	0.131226213694117
"Contig200776_8577_26713"	"Contig200776"	"8577"	"26713"	0.0960710300254145
"Contig20080_4735_18745"	"Contig20080"	"4735"	"18745"	0.0867440039492458
"Contig20090_585_7241"	"Contig20090"	"585"	"7241"	0.122847333035982
"Contig201_1_32247"	"Contig201"	"1"	"32247"	0.293447957277526
"Contig201001_12285_17806"	"Contig201001"	"12285"	"17806"	0.171148056941777
"Contig20119_1_21412"	"Contig20119"	"1"	"21412"	0.847111518489503
"Contig20120_2366_8023"	"Contig20120"	"2366"	"8023"	0.610778244409749
"Contig20120_5792_9980"	"Contig20120"	"5792"	"9980"	0.815525598796488
"Contig20120_6120_15674"	"Contig20120"	"6120"	"15674"	0.825609904180249
"Contig2013_1537_7811"	"Contig2013"	"1537"	"7811"	0.326158081067045
"Contig2013_5595_10277"	"Contig2013"	"5595"	"10277"	0.36224826229208
"Contig20142_1_4469"	"Contig20142"	"1"	"4469"	0.0518182142847386
"Contig20142_2191_25508"	"Contig20142"	"2191"	"25508"	0.143299792142875
"Contig20154_1_24570"	"Contig20154"	"1"	"24570"	0.0886172370349267
"Contig201561_1_4808"	"Contig201561"	"1"	"4808"	0.0435870428073538
"Contig20162_1125_27964"	"Contig20162"	"1125"	"27964"	0.134077885679794
"Contig20165_10887_13417"	"Contig20165"	"10887"	"13417"	0.825314779367177
"Contig20165_8050_13417"	"Contig20165"	"8050"	"13417"	0.817381148869359
"Contig2017_1600_11070"	"Contig2017"	"1600"	"11070"	0.167396526020226
"Contig2017_5561_28507"	"Contig2017"	"5561"	"28507"	0.41895727221203
"Contig2017_85_5068"	"Contig2017"	"85"	"5068"	0.406668968400247
"Contig20173_8180_25306"	"Contig20173"	"8180"	"25306"	0.590520523260871
"Contig201746_1_1821"	"Contig201746"	"1"	"1821"	0.486675943532193
"Contig20178_12505_25693"	"Contig20178"	"12505"	"25693"	0.145303473407063
"Contig20178_9302_16180"	"Contig20178"	"9302"	"16180"	0.0626343184106989
"Contig20179_1_4175"	"Contig20179"	"1"	"4175"	0.722836239376783
"Contig20179_1793_26127"	"Contig20179"	"1793"	"26127"	0.83275343310098
"Contig20180_1_8836"	"Contig20180"	"1"	"8836"	0.751364610042333
"Contig20197_8391_20405"	"Contig20197"	"8391"	"20405"	0.358261095877554
"Contig202_4642_35193"	"Contig202"	"4642"	"35193"	0.101051812809789
"Contig20209_1_10768"	"Contig20209"	"1"	"10768"	0.116126405242134
"Contig2021_1_9001"	"Contig2021"	"1"	"9001"	0.363523591421303
"Contig20212_24525_49467"	"Contig20212"	"24525"	"49467"	0.387855702373231
"Contig20224_177_10723"	"Contig20224"	"177"	"10723"	0.17313696049235
"Contig20225_9072_15854"	"Contig20225"	"9072"	"15854"	0.510094556721823
"Contig20226_1_10064"	"Contig20226"	"1"	"10064"	0.68211557702231
"Contig202423_1_7942"	"Contig202423"	"1"	"7942"	0.64377099135235
"Contig20257_18180_27587"	"Contig20257"	"18180"	"27587"	0.288430905523476
"Contig20257_6468_18449"	"Contig20257"	"6468"	"18449"	0.203433588276815
"Contig20265_1_16000"	"Contig20265"	"1"	"16000"	0.646302377909972
"Contig20266_1_6478"	"Contig20266"	"1"	"6478"	0.016473876821134
"Contig20266_13933_19177"	"Contig20266"	"13933"	"19177"	0.596016545313186
"Contig20266_16067_19177"	"Contig20266"	"16067"	"19177"	0.596016545313186
"Contig20267_1_6689"	"Contig20267"	"1"	"6689"	0.00366276903091
"Contig20271_1_3354"	"Contig20271"	"1"	"3354"	0.511915567750517
"Contig20278_1_8089"	"Contig20278"	"1"	"8089"	0.586996285090558
"Contig20280_1_18154"	"Contig20280"	"1"	"18154"	0.0540639617236308
"Contig20280_28823_40588"	"Contig20280"	"28823"	"40588"	0.0122099228088968
"Contig20281_3610_19267"	"Contig20281"	"3610"	"19267"	0.0697671702215925
"Contig2029_1_22628"	"Contig2029"	"1"	"22628"	0.121505770891368
"Contig20297_3047_24189"	"Contig20297"	"3047"	"24189"	0.106846118200876
"Contig20298_1_18614"	"Contig20298"	"1"	"18614"	0.0688745197988327
"Contig20298_243_29026"	"Contig20298"	"243"	"29026"	0.0688745197988327
"Contig203_1_41757"	"Contig203"	"1"	"41757"	0.530769954780671
"Contig20301_4169_26963"	"Contig20301"	"4169"	"26963"	0.874780309878376
"Contig20302_1_7332"	"Contig20302"	"1"	"7332"	0.762716369358503
"Contig203117_1_4212"	"Contig203117"	"1"	"4212"	0.657308415874178
"Contig20312_2164_28895"	"Contig20312"	"2164"	"28895"	0.128388978635668
"Contig20328_3704_11832"	"Contig20328"	"3704"	"11832"	0.36597427795238
"Contig20345_21479_42658"	"Contig20345"	"21479"	"42658"	0.0552762692150163
"Contig2037_1_11213"	"Contig2037"	"1"	"11213"	0.0117800339206863
"Contig2037_7227_11451"	"Contig2037"	"7227"	"11451"	0.108557096608726
"Contig20371_1_3491"	"Contig20371"	"1"	"3491"	0.660553880638203
"Contig20388_24341_34074"	"Contig20388"	"24341"	"34074"	0.155006901667115
"Contig204098_17_6539"	"Contig204098"	"17"	"6539"	0.689269634317257
"Contig2041_1_8321"	"Contig2041"	"1"	"8321"	0.32002099314386
"Contig20413_1_17467"	"Contig20413"	"1"	"17467"	0.179823381465612
"Contig2042_1_14724"	"Contig2042"	"1"	"14724"	0.154221987335534
"Contig2042_13703_20806"	"Contig2042"	"13703"	"20806"	0.00525486829514907
"Contig20453_3773_12390"	"Contig20453"	"3773"	"12390"	0.797533201879175
"Contig20453_5270_42854"	"Contig20453"	"5270"	"42854"	0.0496875366536143
"Contig20454_2596_16384"	"Contig20454"	"2596"	"16384"	0.531841611353075
"Contig2046_295_19920"	"Contig2046"	"295"	"19920"	0.000577345505374565
"Contig20468_294_23882"	"Contig20468"	"294"	"23882"	0.0591606652561283
"Contig20472_17063_49388"	"Contig20472"	"17063"	"49388"	0.272652553753233
"Contig20472_2633_21625"	"Contig20472"	"2633"	"21625"	0.322225182576276
"Contig20473_1_13357"	"Contig20473"	"1"	"13357"	0.0278542559745281
"Contig20488_27605_40682"	"Contig20488"	"27605"	"40682"	0.16810056292036
"Contig20491_2305_17320"	"Contig20491"	"2305"	"17320"	0.0391383888259652
"Contig20498_1_22650"	"Contig20498"	"1"	"22650"	0.298457489555721
"Contig20500_1_10514"	"Contig20500"	"1"	"10514"	0.715479402030986
"Contig20509_1_32628"	"Contig20509"	"1"	"32628"	0.247104943430421
"Contig20509_13297_28829"	"Contig20509"	"13297"	"28829"	0.247104943430421
"Contig20509_28663_36834"	"Contig20509"	"28663"	"36834"	0.044751215158109
"Contig20509_32936_45041"	"Contig20509"	"32936"	"45041"	0.044751215158109
"Contig20530_2316_40826"	"Contig20530"	"2316"	"40826"	0.576450240926263
"Contig20530_23711_48092"	"Contig20530"	"23711"	"48092"	0.584518893093564
"Contig20550_1_4942"	"Contig20550"	"1"	"4942"	0.337611369349591
"Contig20550_1641_9700"	"Contig20550"	"1641"	"9700"	0.101317282902966
"Contig20567_5_3451"	"Contig20567"	"5"	"3451"	0.0279112306860015
"Contig20569_25098_35436"	"Contig20569"	"25098"	"35436"	0.0913258501065838
"Contig20569_2715_26347"	"Contig20569"	"2715"	"26347"	0.0221280320837457
"Contig20570_248_25683"	"Contig20570"	"248"	"25683"	0.288151801393186
"Contig205709_1_9517"	"Contig205709"	"1"	"9517"	0.00554644913668396
"Contig20581_6866_31859"	"Contig20581"	"6866"	"31859"	0.00508934710708076
"Contig20582_1158_22624"	"Contig20582"	"1158"	"22624"	0.651951609426729
"Contig20584_1_13630"	"Contig20584"	"1"	"13630"	0.0998061202302273
"Contig20595_1_13640"	"Contig20595"	"1"	"13640"	0.708040207777919
"Contig20595_10368_31999"	"Contig20595"	"10368"	"31999"	0.00231898526409395
"Contig20595_632_14150"	"Contig20595"	"632"	"14150"	0.708040207777919
"Contig206_11757_29333"	"Contig206"	"11757"	"29333"	0.398975026671761
"Contig206_26082_39207"	"Contig206"	"26082"	"39207"	0.382795849861147
"Contig206079_1_7431"	"Contig206079"	"1"	"7431"	0.227420623783309
"Contig20613_3688_23489"	"Contig20613"	"3688"	"23489"	0.618969568279939
"Contig2062_1_6728"	"Contig2062"	"1"	"6728"	0.0210827559465233
"Contig20625_21109_38048"	"Contig20625"	"21109"	"38048"	0.178566357893956
"Contig20625_34143_41416"	"Contig20625"	"34143"	"41416"	0.254303240966923
"Contig20625_40903_59190"	"Contig20625"	"40903"	"59190"	0.0234563186524572
"Contig20625_66098_77891"	"Contig20625"	"66098"	"77891"	0.0100275980492728
"Contig20633_1_12372"	"Contig20633"	"1"	"12372"	0.0474375452023608
"Contig20633_16661_25690"	"Contig20633"	"16661"	"25690"	0.043662869534561
"Contig20633_8652_19913"	"Contig20633"	"8652"	"19913"	0.0474695240296929
"Contig20634_1_7330"	"Contig20634"	"1"	"7330"	0.0272004570486538
"Contig20637_1_6468"	"Contig20637"	"1"	"6468"	0.115424156431772
"Contig2065_1_19440"	"Contig2065"	"1"	"19440"	0.568277476479466
"Contig20655_7229_20909"	"Contig20655"	"7229"	"20909"	0.280441004720241
"Contig20656_1_9713"	"Contig20656"	"1"	"9713"	0.223482886115287
"Contig2068_3593_29942"	"Contig2068"	"3593"	"29942"	0.111870565272049
"Contig206988_1_7220"	"Contig206988"	"1"	"7220"	0.0752255069167213
"Contig20707_1_12854"	"Contig20707"	"1"	"12854"	0.619788135701008
"Contig20708_1_8886"	"Contig20708"	"1"	"8886"	0.455949221076082
"Contig20708_626_9810"	"Contig20708"	"626"	"9810"	0.455949221076082
"Contig20734_1900_8960"	"Contig20734"	"1900"	"8960"	0.264942255939997
"Contig20744_4059_16271"	"Contig20744"	"4059"	"16271"	0.0150044203443779
"Contig20767_1_14807"	"Contig20767"	"1"	"14807"	0.00743132530555147
"Contig20767_19070_36176"	"Contig20767"	"19070"	"36176"	0.0802287757926103
"Contig2077_1_19014"	"Contig2077"	"1"	"19014"	0.00219630711736371
"Contig20773_29394_46320"	"Contig20773"	"29394"	"46320"	0.267817315737575
"Contig20792_7991_19414"	"Contig20792"	"7991"	"19414"	0.516266454776128
"Contig2080_1_11038"	"Contig2080"	"1"	"11038"	0.0519420340468429
"Contig20819_23385_39807"	"Contig20819"	"23385"	"39807"	0.624322187072764
"Contig20819_3758_40346"	"Contig20819"	"3758"	"40346"	0.509722092715511
"Contig2083_1_6902"	"Contig2083"	"1"	"6902"	0.558707211882171
"Contig20838_37990_48963"	"Contig20838"	"37990"	"48963"	0.432999818448356
"Contig20842_1_16705"	"Contig20842"	"1"	"16705"	0.426787237570505
"Contig20842_13679_21098"	"Contig20842"	"13679"	"21098"	0.426787237570505
"Contig20863_1_18565"	"Contig20863"	"1"	"18565"	0.122112979359394
"Contig20863_18884_33403"	"Contig20863"	"18884"	"33403"	0.00712839882605259
"Contig20865_1_26818"	"Contig20865"	"1"	"26818"	0.448336176064563
"Contig20866_1_16729"	"Contig20866"	"1"	"16729"	0.042870125731696
"Contig208754_1_3941"	"Contig208754"	"1"	"3941"	0.104926348998034
"Contig20880_1_30715"	"Contig20880"	"1"	"30715"	0.521759104555267
"Contig20880_64978_71945"	"Contig20880"	"64978"	"71945"	0.143205731026192
"Contig20896_1_17768"	"Contig20896"	"1"	"17768"	0.67325533971019
"Contig208964_1_2774"	"Contig208964"	"1"	"2774"	0.716354658817198
"Contig20901_4224_19020"	"Contig20901"	"4224"	"19020"	0.00134042499767721
"Contig20905_1_10935"	"Contig20905"	"1"	"10935"	0.0363988880896581
"Contig20905_15608_45768"	"Contig20905"	"15608"	"45768"	0.279920742720992
"Contig209096_1_15790"	"Contig209096"	"1"	"15790"	0.266311083874834
"Contig20924_3883_12143"	"Contig20924"	"3883"	"12143"	0.0431193330998634
"Contig20927_238_17796"	"Contig20927"	"238"	"17796"	0.0885950811215447
"Contig2093_1_4612"	"Contig2093"	"1"	"4612"	0.170461490216606
"Contig209556_1894_7566"	"Contig209556"	"1894"	"7566"	0.157049490820944
"Contig20961_1_5864"	"Contig20961"	"1"	"5864"	0.134971391391261
"Contig20961_4003_8527"	"Contig20961"	"4003"	"8527"	0.0028671297558657
"Contig20962_1190_6746"	"Contig20962"	"1190"	"6746"	0.170659194339764
"Contig20968_6470_15034"	"Contig20968"	"6470"	"15034"	0.0532076302006069
"Contig20975_1733_24350"	"Contig20975"	"1733"	"24350"	0.34507823838463
"Contig20989_1_21390"	"Contig20989"	"1"	"21390"	0.205939477817676
"Contig20992_1_46756"	"Contig20992"	"1"	"46756"	0.151025750497882
"Contig20992_4254_32765"	"Contig20992"	"4254"	"32765"	0.557578307989513
"Contig20992_46227_53621"	"Contig20992"	"46227"	"53621"	0.727073863411471
"Contig20994_14874_49435"	"Contig20994"	"14874"	"49435"	0.367694134145384
"Contig20994_4109_33159"	"Contig20994"	"4109"	"33159"	0.594757188533309
"Contig20996_1201_29065"	"Contig20996"	"1201"	"29065"	0.396620171009273
"Contig210051_1_1151"	"Contig210051"	"1"	"1151"	0.728244635853121
"Contig21019_25630_48266"	"Contig21019"	"25630"	"48266"	0.318410215528542
"Contig21019_6116_16032"	"Contig21019"	"6116"	"16032"	0.821892933176052
"Contig210308_1_7094"	"Contig210308"	"1"	"7094"	0.00550620588811362
"Contig21040_1_17815"	"Contig21040"	"1"	"17815"	0.394606934037141
"Contig210471_1_2287"	"Contig210471"	"1"	"2287"	0.0852786490262261
"Contig21054_44978_60412"	"Contig21054"	"44978"	"60412"	0.0752726218863809
"Contig21057_1_11181"	"Contig21057"	"1"	"11181"	0.903006675489534
"Contig21057_6462_11389"	"Contig21057"	"6462"	"11389"	0.903006675489534
"Contig21057_8756_14326"	"Contig21057"	"8756"	"14326"	0.908687194083753
"Contig21059_1_4230"	"Contig21059"	"1"	"4230"	0.799203003326135
"Contig21059_1_7018"	"Contig21059"	"1"	"7018"	0.563383187577836
"Contig21060_1_3029"	"Contig21060"	"1"	"3029"	0.976357776190091
"Contig21062_7777_30385"	"Contig21062"	"7777"	"30385"	0.420482831739308
"Contig2107_1_13045"	"Contig2107"	"1"	"13045"	0.187888096905544
"Contig21088_1_22031"	"Contig21088"	"1"	"22031"	0.0528982335583882
"Contig21095_1_6148"	"Contig21095"	"1"	"6148"	0.00704350445747315
"Contig21095_4719_14368"	"Contig21095"	"4719"	"14368"	0.0951930758834652
"Contig21099_1_22069"	"Contig21099"	"1"	"22069"	1.26178149768859e-06
"Contig21099_19503_32362"	"Contig21099"	"19503"	"32362"	0.0583214279417907
"Contig21099_6473_23357"	"Contig21099"	"6473"	"23357"	1.26178149768859e-06
"Contig21101_3062_22598"	"Contig21101"	"3062"	"22598"	0.400128778038193
"Contig21103_1_7404"	"Contig21103"	"1"	"7404"	0.0021778756234713
"Contig21104_1_13209"	"Contig21104"	"1"	"13209"	0.470257643009047
"Contig21105_1_16338"	"Contig21105"	"1"	"16338"	0.473636080968016
"Contig21106_1_4873"	"Contig21106"	"1"	"4873"	0.0166723917330349
"Contig211093_1_13953"	"Contig211093"	"1"	"13953"	0.338561810445919
"Contig21113_1_19357"	"Contig21113"	"1"	"19357"	0.176200301768515
"Contig21118_1_17672"	"Contig21118"	"1"	"17672"	0.400991264701824
"Contig21119_5240_11422"	"Contig21119"	"5240"	"11422"	0.134036654588759
"Contig21165_3714_10215"	"Contig21165"	"3714"	"10215"	0.193294777001273
"Contig21165_6430_16628"	"Contig21165"	"6430"	"16628"	0.297197922153645
"Contig21168_1_7290"	"Contig21168"	"1"	"7290"	0.0346160960844134
"Contig2117_1_11052"	"Contig2117"	"1"	"11052"	0.74439599213112
"Contig21183_1_23698"	"Contig21183"	"1"	"23698"	0.142967516992886
"Contig21184_1_6457"	"Contig21184"	"1"	"6457"	0.236796180031662
"Contig21187_1292_7609"	"Contig21187"	"1292"	"7609"	0.265439508236525
"Contig21187_2138_7961"	"Contig21187"	"2138"	"7961"	0.265439508236525
"Contig2122_3840_9075"	"Contig2122"	"3840"	"9075"	0.268755789997461
"Contig21230_14032_48191"	"Contig21230"	"14032"	"48191"	0.767609420077081
"Contig21230_3228_18118"	"Contig21230"	"3228"	"18118"	0.227148642552519
"Contig21241_3279_9344"	"Contig21241"	"3279"	"9344"	0.361463147403057
"Contig212495_1_5976"	"Contig212495"	"1"	"5976"	0.110100351104787
"Contig212505_2900_8482"	"Contig212505"	"2900"	"8482"	0.425848144228045
"Contig212651_1987_6602"	"Contig212651"	"1987"	"6602"	0.353676283116106
"Contig212651_932_5681"	"Contig212651"	"932"	"5681"	0.353676283116106
"Contig21274_1_26395"	"Contig21274"	"1"	"26395"	0.508753532089324
"Contig21274_22425_42169"	"Contig21274"	"22425"	"42169"	0.01502073147831
"Contig212811_1_5280"	"Contig212811"	"1"	"5280"	0.944882652026142
"Contig21302_1_9142"	"Contig21302"	"1"	"9142"	0.707312883196432
"Contig21302_12651_17882"	"Contig21302"	"12651"	"17882"	0.183964979381541
"Contig21309_15123_42250"	"Contig21309"	"15123"	"42250"	0.199737538335921
"Contig21310_25197_67978"	"Contig21310"	"25197"	"67978"	0.00117452855794094
"Contig213101_1_13838"	"Contig213101"	"1"	"13838"	0.60505003261833
"Contig213101_2756_14110"	"Contig213101"	"2756"	"14110"	0.550861955189286
"Contig2132_4572_27619"	"Contig2132"	"4572"	"27619"	0.0218586201293505
"Contig21345_1_8595"	"Contig21345"	"1"	"8595"	0.610109401051013
"Contig21375_1_11922"	"Contig21375"	"1"	"11922"	0.00729005218818101
"Contig21387_9759_25899"	"Contig21387"	"9759"	"25899"	0.0548544116747008
"Contig213876_2826_8048"	"Contig213876"	"2826"	"8048"	0.781887009090699
"Contig21389_1_51071"	"Contig21389"	"1"	"51071"	0.122551264494298
"Contig21393_1_7519"	"Contig21393"	"1"	"7519"	0.722355349723226
"Contig214011_1_3369"	"Contig214011"	"1"	"3369"	0.000428278945379268
"Contig21410_861_26444"	"Contig21410"	"861"	"26444"	0.104040681797082
"Contig21419_921_12287"	"Contig21419"	"921"	"12287"	0.8001379100184
"Contig2142_16950_41406"	"Contig2142"	"16950"	"41406"	0.224582259960645
"Contig21420_1_5940"	"Contig21420"	"1"	"5940"	0.834675297766891
"Contig214421_1_6158"	"Contig214421"	"1"	"6158"	0.840524418454467
"Contig21444_24676_34573"	"Contig21444"	"24676"	"34573"	0.415936287198389
"Contig21455_10630_22422"	"Contig21455"	"10630"	"22422"	0.00112907041680524
"Contig21455_32540_35389"	"Contig21455"	"32540"	"35389"	0.587234898523538
"Contig21455_3729_12643"	"Contig21455"	"3729"	"12643"	0.171354475987218
"Contig214577_1_15607"	"Contig214577"	"1"	"15607"	0.177708606774884
"Contig21462_27984_33491"	"Contig21462"	"27984"	"33491"	0.0375787784789512
"Contig21478_1542_17179"	"Contig21478"	"1542"	"17179"	0.866756694139584
"Contig21499_3842_21757"	"Contig21499"	"3842"	"21757"	0.637437917513228
"Contig215_2303_20993"	"Contig215"	"2303"	"20993"	0.559923886572975
"Contig2150_1_6516"	"Contig2150"	"1"	"6516"	0.102706386565401
"Contig21509_1_17775"	"Contig21509"	"1"	"17775"	0.144832251616777
"Contig215201_5600_8365"	"Contig215201"	"5600"	"8365"	0.679282626287689
"Contig21533_1_9182"	"Contig21533"	"1"	"9182"	0.836544308679221
"Contig21535_1_12614"	"Contig21535"	"1"	"12614"	0.0337066024031038
"Contig21558_878_10451"	"Contig21558"	"878"	"10451"	0.142682496255788
"Contig21559_1_9978"	"Contig21559"	"1"	"9978"	0.177146810714281
"Contig215851_1_6452"	"Contig215851"	"1"	"6452"	0.00593084721945152
"Contig215876_1_4543"	"Contig215876"	"1"	"4543"	0.441928031754962
"Contig21593_1_5236"	"Contig21593"	"1"	"5236"	0.700718898989203
"Contig2160_11916_17271"	"Contig2160"	"11916"	"17271"	0.119561741087617
"Contig21600_1_16951"	"Contig21600"	"1"	"16951"	0.0550016391557492
"Contig216016_1_1009"	"Contig216016"	"1"	"1009"	0.627811137198639
"Contig216198_1_4519"	"Contig216198"	"1"	"4519"	0.01042973019845
"Contig21621_1481_12513"	"Contig21621"	"1481"	"12513"	0.0383493186536362
"Contig216223_1767_11206"	"Contig216223"	"1767"	"11206"	0.337003282787705
"Contig21623_992_16713"	"Contig21623"	"992"	"16713"	0.299918695625349
"Contig216242_3428_9330"	"Contig216242"	"3428"	"9330"	0.168201638298869
"Contig21626_1_23560"	"Contig21626"	"1"	"23560"	0.56216233843491
"Contig21645_19639_36567"	"Contig21645"	"19639"	"36567"	0.397206370154215
"Contig21645_2429_40897"	"Contig21645"	"2429"	"40897"	0.141712202625524
"Contig21647_1_28897"	"Contig21647"	"1"	"28897"	0.0189170593167043
"Contig21655_8559_69828"	"Contig21655"	"8559"	"69828"	0.656894096984793
"Contig21658_10089_23397"	"Contig21658"	"10089"	"23397"	0.00394662193265033
"Contig21665_23629_39347"	"Contig21665"	"23629"	"39347"	0.367219194801556
"Contig21669_1_15052"	"Contig21669"	"1"	"15052"	0.0440738413664821
"Contig216741_1_10782"	"Contig216741"	"1"	"10782"	0.707960085490674
"Contig217_1_24745"	"Contig217"	"1"	"24745"	0.0196287862750893
"Contig217_16692_36445"	"Contig217"	"16692"	"36445"	0.0100347776005958
"Contig217_25866_36300"	"Contig217"	"25866"	"36300"	0.00915686442304861
"Contig2170_8760_16846"	"Contig2170"	"8760"	"16846"	0.0565177960821672
"Contig21703_5708_14798"	"Contig21703"	"5708"	"14798"	0.331530707811474
"Contig21708_1_27930"	"Contig21708"	"1"	"27930"	0.0779202841317597
"Contig21708_1875_15513"	"Contig21708"	"1875"	"15513"	0.0250452437087775
"Contig21714_398_8895"	"Contig21714"	"398"	"8895"	0.0169373825701568
"Contig21716_8976_27444"	"Contig21716"	"8976"	"27444"	0.477000853816406
"Contig21732_1_24634"	"Contig21732"	"1"	"24634"	0.653085078364247
"Contig21745_1_1762"	"Contig21745"	"1"	"1762"	0.313760535711276
"Contig21749_4463_9999"	"Contig21749"	"4463"	"9999"	0.0128806822758423
"Contig21749_6803_12040"	"Contig21749"	"6803"	"12040"	0.0218561571491847
"Contig2177_731_18629"	"Contig2177"	"731"	"18629"	0.0147687763005016
"Contig21771_1_27257"	"Contig21771"	"1"	"27257"	0.107714660146118
"Contig21772_1_3635"	"Contig21772"	"1"	"3635"	0.0649858936681255
"Contig2178_505_9054"	"Contig2178"	"505"	"9054"	0.148852065400057
"Contig21783_73_17741"	"Contig21783"	"73"	"17741"	0.00223054148650313
"Contig21801_1_20859"	"Contig21801"	"1"	"20859"	0.500331128786544
"Contig21804_60489_75685"	"Contig21804"	"60489"	"75685"	0.079868689191105
"Contig21816_14451_42300"	"Contig21816"	"14451"	"42300"	0.43105629987592
"Contig21816_1941_38734"	"Contig21816"	"1941"	"38734"	0.231649538076417
"Contig21816_40557_60389"	"Contig21816"	"40557"	"60389"	0.18737252999784
"Contig21828_2360_39027"	"Contig21828"	"2360"	"39027"	0.229961345393456
"Contig21828_37578_64645"	"Contig21828"	"37578"	"64645"	0.835237088289181
"Contig21829_36320_45492"	"Contig21829"	"36320"	"45492"	0.182566120165816
"Contig21845_1_22918"	"Contig21845"	"1"	"22918"	0.196064795771524
"Contig21846_1_12266"	"Contig21846"	"1"	"12266"	0.284877053648286
"Contig21852_5527_21804"	"Contig21852"	"5527"	"21804"	0.117488485438234
"Contig21897_1_22045"	"Contig21897"	"1"	"22045"	0.160509631511784
"Contig2190_1_5385"	"Contig2190"	"1"	"5385"	0.520778205266376
"Contig21903_2905_8330"	"Contig21903"	"2905"	"8330"	0.598609375656872
"Contig21903_5122_9463"	"Contig21903"	"5122"	"9463"	0.338325290651687
"Contig21923_33110_56654"	"Contig21923"	"33110"	"56654"	0.410989751274162
"Contig21927_1_19002"	"Contig21927"	"1"	"19002"	0.199234367411466
"Contig21930_1_18417"	"Contig21930"	"1"	"18417"	0.100495810076424
"Contig21933_2809_38780"	"Contig21933"	"2809"	"38780"	0.0624931508628327
"Contig21935_1_5971"	"Contig21935"	"1"	"5971"	0.600737945272172
"Contig21936_1_12967"	"Contig21936"	"1"	"12967"	0.413379428851077
"Contig21951_1_25421"	"Contig21951"	"1"	"25421"	0.214491738461423
"Contig21956_30451_45339"	"Contig21956"	"30451"	"45339"	0.122233940864009
"Contig21957_38856_51625"	"Contig21957"	"38856"	"51625"	0.00616199230054546
"Contig21958_3671_11380"	"Contig21958"	"3671"	"11380"	0.0578759485697061
"Contig2196_7551_26071"	"Contig2196"	"7551"	"26071"	0.359239888631257
"Contig21964_3602_11979"	"Contig21964"	"3602"	"11979"	0.346459890665005
"Contig21974_42207_89861"	"Contig21974"	"42207"	"89861"	0.182251278626626
"Contig21974_46859_62264"	"Contig21974"	"46859"	"62264"	0.0166890711990512
"Contig21975_1_27040"	"Contig21975"	"1"	"27040"	0.391667239639947
"Contig21975_17062_37106"	"Contig21975"	"17062"	"37106"	0.687984328408688
"Contig21999_810_21631"	"Contig21999"	"810"	"21631"	0.493170304734503
"Contig22_28560_50470"	"Contig22"	"28560"	"50470"	0.224355237702343
"Contig22033_277_18449"	"Contig22033"	"277"	"18449"	0.104193847436444
"Contig22033_6432_20941"	"Contig22033"	"6432"	"20941"	0.104193847436444
"Contig22039_1_10575"	"Contig22039"	"1"	"10575"	0.0777953610127554
"Contig22041_1_5171"	"Contig22041"	"1"	"5171"	0.0766961287735259
"Contig22043_1_1309"	"Contig22043"	"1"	"1309"	0.499061571241247
"Contig22061_2052_34963"	"Contig22061"	"2052"	"34963"	0.684158721705931
"Contig22061_9860_26993"	"Contig22061"	"9860"	"26993"	0.398660387774268
"Contig2207_1_5607"	"Contig2207"	"1"	"5607"	0.0580583019855809
"Contig22083_109_9410"	"Contig22083"	"109"	"9410"	0.0984135080030543
"Contig22087_7545_39523"	"Contig22087"	"7545"	"39523"	0.351643379175821
"Contig22090_32860_72116"	"Contig22090"	"32860"	"72116"	0.0641883491065265
"Contig22092_2223_8076"	"Contig22092"	"2223"	"8076"	0.0516009506990841
"Contig22130_10118_27312"	"Contig22130"	"10118"	"27312"	0.366487808419751
"Contig22130_8282_25595"	"Contig22130"	"8282"	"25595"	0.366487808419751
"Contig22135_21049_26994"	"Contig22135"	"21049"	"26994"	0.067691071563401
"Contig22138_1_23639"	"Contig22138"	"1"	"23639"	0.482589342773642
"Contig22140_35350_60432"	"Contig22140"	"35350"	"60432"	0.35782789066902
"Contig22140_989_18187"	"Contig22140"	"989"	"18187"	0.656364607315584
"Contig22141_12507_38579"	"Contig22141"	"12507"	"38579"	0.102834902172932
"Contig22141_1428_22199"	"Contig22141"	"1428"	"22199"	0.344773397809383
"Contig22143_1_11844"	"Contig22143"	"1"	"11844"	0.0264219909255558
"Contig22143_1_2304"	"Contig22143"	"1"	"2304"	0.285437125325311
"Contig22147_1_27173"	"Contig22147"	"1"	"27173"	0.01437483322793
"Contig22161_13670_24567"	"Contig22161"	"13670"	"24567"	0.235523393196079
"Contig22186_2084_18502"	"Contig22186"	"2084"	"18502"	0.139915172556303
"Contig22210_1_7711"	"Contig22210"	"1"	"7711"	0.334040422852951
"Contig2222_1_10377"	"Contig2222"	"1"	"10377"	0.748891350263779
"Contig22223_1_30315"	"Contig22223"	"1"	"30315"	0.157527994772389
"Contig2223_1_7671"	"Contig2223"	"1"	"7671"	0.910831545569701
"Contig22238_1_30861"	"Contig22238"	"1"	"30861"	0.190086708091207
